rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-07-22,330.894989,-0.18582998273758722,100.0,WATCH,True,13,硬止损: 持仓相对成本约 -18.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: 20日跌幅 -16.7%; 动能转弱: RSI 44.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -31.5%,-0.31494555808124125,-0.05625750465257984,-0.1665533268653634,44.4938355223985,exit-risk-trends.html#ticker-alab
2,GLW,2026-07-06,2026-07-06,2026-07-22,154.005005,-0.20941990437238334,100.0,TRIM,True,13,硬止损: 持仓相对成本约 -20.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -11.7%; 动能转弱: 20日跌幅 -20.6%; 动能转弱: RSI 38.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -39.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3976885924542328,-0.11699442997547305,-0.206446130545046,38.374760493635165,exit-risk-trends.html#ticker-glw
3,IBM,2026-07-02,2026-07-02,2026-07-22,205.964996,-0.2885983565024244,100.0,TRIM,True,7,硬止损: 持仓相对成本约 -28.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -22.3%; 动能转弱: RSI 29.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.37440394521020737,-0.02478693690511735,-0.22259759022723935,29.858204448478247,exit-risk-trends.html#ticker-ibm
4,ISRG,2026-07-02,2026-07-02,2026-07-22,340.690002,-0.200277002880754,100.0,TRIM,True,12,硬止损: 持仓相对成本约 -20.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -12.4%; 动能转弱: 20日跌幅 -15.5%; 动能转弱: RSI 30.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -29.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2955419430083738,-0.12412268009326521,-0.15499278755134072,30.806824924083045,exit-risk-trends.html#ticker-isrg
5,NOW,2026-07-02,2026-07-02,2026-07-22,95.4599,-0.1021454100827689,100.0,TRIM,True,14,硬止损: 持仓相对成本约 -10.2%，超过 -7% 防线; 新鲜破位: EMA9 新下穿 EMA26; 新鲜破位: 放量下跌，成交量约为20日均量 1.6 倍; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.9%; 动能转弱: RSI 39.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -29.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.297365675714959,-0.08851430091145884,-0.005004190014505139,39.49346548004668,exit-risk-trends.html#ticker-now
6,ROP,2026-07-02,2026-07-02,2026-07-22,336.709991,-0.07548056039053619,100.0,WATCH,True,1,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 42.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50,-0.07682400448259241,-0.03385847941641629,0.021757546289318697,42.500418559378765,exit-risk-trends.html#ticker-rop
7,ARM,2026-07-02,2026-07-02,2026-07-22,283.399994,-0.10111648408118645,96.0,WATCH,True,14,硬止损: 持仓相对成本约 -10.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -22.7%; 动能转弱: RSI 43.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -35.5%,-0.355117644827877,0.023067700694281656,-0.2265073217129021,43.31590847604261,exit-risk-trends.html#ticker-arm
8,ESP,2026-07-06,2026-07-06,2026-07-22,59.18,-0.09107665349290961,96.0,TRIM,True,12,硬止损: 持仓相对成本约 -9.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.3%; 动能转弱: RSI 47.3 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -18.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1805594131741981,0.04743362831858411,-0.10333333333333339,47.291065976129566,exit-risk-trends.html#ticker-esp
9,INTC,2026-07-02,2026-07-02,2026-07-22,102.620003,-0.1473202766484467,96.0,WATCH,True,14,硬止损: 持仓相对成本约 -14.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -22.4%; 动能转弱: RSI 43.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -27.2%,-0.271888736031095,-0.0035925333254206437,-0.2242213201105332,43.45180063763161,exit-risk-trends.html#ticker-intc
10,MRVL,2026-06-26,2026-06-30,2026-07-22,210.990005,-0.29171843843104306,96.0,WATCH,True,15,硬止损: 持仓相对成本约 -29.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.4%; 动能转弱: RSI 43.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -33.3%,-0.3332174267058181,0.022932270506454744,-0.24387185279943135,43.507909543153126,exit-risk-trends.html#ticker-mrvl
