current_rank,ticker,name,sector,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
1,NMRA,NEUMORA THERAPEUTICS INC,Health Care,1,1.655,,,,,,,
2,TRST,TRUSTCO BANK CORP,Financials,2,55.517502,,10,55.439999,0.00139796,,,
3,AKAM,Akamai Technologies,Information Technology,3,126.940002,,1,123.129997,0.03094295,,,
4,WRB,W. R. Berkley Corporation,Financials,4,72.870003,,,,,,,
5,BNTX,BioNTech SE - American Depositary Shares,,5,93.239998,,,,,,,
6,FUTU,Futu Holdings Limited - American Depositary Shares,,6,101.669998,,,,,,,
7,AIR,AAR CORP,Industrials,7,139.949997,,22,135.850006,0.03018028,,,
8,ASC,ARDMORE SHIPPING CORP,Energy,8,16.415001,,39,15.83,0.03695521,,,
9,FISV,Fiserv,Financials,9,51.330002,,19,51.68,-0.00677241,,,
10,ARDT,ARDENT HEALTH INC,Health Care,10,10.33,,4,10.46,-0.01242830,,,
11,HIG,Hartford (The),Financials,11,140.130005,,2,140.5,-0.00263342,,,
12,PLUS,EPLUS,Information Technology,12,91.385002,,14,90.400002,0.01089602,,,
13,CB,Chubb Limited,Financials,13,353.209991,,,,,,,
14,RHP,RYMAN HOSPITALITY PROPERTIES REIT,Real Estate,14,128.070007,,18,127.860001,0.00164247,,,
15,HMH,HMH HOLDING INC CLASS A,Energy,15,19.885,,,,,,,
16,ZS,"Zscaler, Inc. - Common Stock",,16,150.214996,,,,,,,
17,VST,Vistra Corp.,Utilities,17,160.949997,,,,,,,
18,SJM,J.M. Smucker Company (The),Consumer Staples,18,114.129997,,28,112.519997,0.01430857,,,
19,AZTA,AZENTA INC,Health Care,19,27.059999,,,,,,,
20,BTSG,BRIGHTSPRING HEALTH SERVICES INC,Health Care,20,71.910004,,,,,,,
21,BBNX,BETA BIONICS INC,Health Care,21,17.530001,,,,,,,
22,RBKB,RHINEBECK BANCORP INC,Financials,22,17.58,,,,,,,
23,CV,CAPSOVISION INC,Health Care,23,6.87,,,,,,,
24,EAT,BRINKER INTERNATIONAL INC,Consumer Discretionary,24,191.070007,,,,,,,
25,FIGR,"Figure Technology Solutions, Inc. - Class A Common Stock",,25,33.150002,,,,,,,
26,TMHC,TAYLOR MORRISON HOME CORP,Consumer Discretionary,26,72.464996,,,,,,,
27,TXT,Textron,Industrials,27,91.120003,,,,,,,
28,VVX,V2X INC,Industrials,28,80.57,,,,,,,
29,NFBK,NORTHFIELD BANCORP INC,Financials,29,15.31,,,,,,,
30,CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,30,13.25,,,,,,,
31,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,31,9.385,,,,,,,
32,CNK,CINEMARK HOLDINGS INC,Communication,32,31.26,,31,31.969999,-0.02220829,,,
33,FF,FUTUREFUEL CORP,Energy,33,5.04,,35,4.78,0.05439331,,,
34,BLBD,BLUE BIRD CORP,Industrials,34,81.559998,,,,,,,
35,GENI,GENIUS SPORTS LTD,Consumer Discretionary,35,6.76,,,,,,,
36,MLAB,MESA LABORATORIES INC,Health Care,36,98.595001,,,,,,,
37,TITN,TITAN MACHINERY INC,Industrials,37,19.5,,,,,,,
38,SB,SAFE BULKERS INC,Industrials,38,7.29,,,,,,,
39,HWKN,HAWKINS INC,Materials,39,145.925003,,,,,,,
40,GEO,GEO GROUP INC,Industrials,40,30.809999,,,,,,,
41,IKT,INHIBIKASE THERAPEUTICS INC,Health Care,41,2.25,,46,2.23,0.00896861,,,
42,CORT,Corcept Therapeutics Incorporated - Common Stock,,42,95.129997,,,,,,,
43,BBUC,BROOKFIELD BUSINESS CORP CLASS A,Industrials,43,31.274,,,,,,,
44,NTGR,NETGEAR INC,Information Technology,44,24.15,,26,23.25,0.03870968,,,
45,TXNM,TXNM ENERGY INC,Utilities,45,57.884998,,27,57.82,0.00112414,,,
46,SMTI,SANARA MEDTECH INC,Health Care,46,25.18,,,,,,,
47,NAVN,NAVAN INC CLASS A,Consumer Discretionary,47,26.995001,,,,,,,
48,INSW,INTERNATIONAL SEAWAYS INC,Energy,48,91.760002,,,,,,,
49,STNG,SCORPIO TANKERS INC,Energy,49,80.264999,,,,,,,
50,CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,50,53.075001,,16,53.41,-0.00627221,,,
