rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ALAB,2026-07-02,2026-07-02,2026-08-25,287.325012,-0.29303429258046887,100.0,TRIM,True,37,硬止损: 持仓相对成本约 -29.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.3%; 动能转弱: RSI 42.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -40.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4051488167294045,-0.05310766508629272,0.10411943225103282,42.33388705451919,exit-risk-trends.html#ticker-alab
2,AMAT,2026-07-02,2026-07-02,2026-08-25,486.130005,-0.19386769909971047,100.0,SELL_NOW,True,24,硬止损: 持仓相对成本约 -19.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.5%; 动能转弱: RSI 42.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -32.8%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.2% 后收阴回落，收盘位于日内区间 37%,-0.3276210165975104,-0.054828633499724444,0.020295542506526987,42.19311300804381,exit-risk-trends.html#ticker-amat
3,AMKR,2026-07-02,2026-07-02,2026-08-25,49.0,-0.29648243226181104,100.0,SELL_NOW,True,38,硬止损: 持仓相对成本约 -29.6%，超过 -7% 防线; 新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -20.1%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -10.6%; 动能转弱: RSI 38.9 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -47.6%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.4762159441085213,-0.10649161196207158,0.07244475973834019,38.88659693087019,exit-risk-trends.html#ticker-amkr
4,GLW,2026-07-06,2026-07-06,2026-08-25,149.145004,-0.2343685744193752,100.0,SELL_NOW,True,37,硬止损: 持仓相对成本约 -23.4%，超过 -7% 防线; 新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -13.9%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.7%; 动能转弱: RSI 44.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -41.7%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.41669598798000707,-0.06726072797726301,0.18359655291490284,44.41901252675765,exit-risk-trends.html#ticker-glw
5,INTC,2026-07-02,2026-07-02,2026-08-25,89.0,-0.26049022451998716,100.0,SELL_NOW,True,38,硬止损: 持仓相对成本约 -26.0%，超过 -7% 防线; 失败突破: 近20日高点后回撤 -14.9%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.0%; 动能转弱: RSI 39.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.9%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +3.0% 后收阴回落，收盘位于日内区间 21%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.3685256226972382,-0.07953254567106127,0.03128617504219555,39.64067246273097,exit-risk-trends.html#ticker-intc
6,ISRG,2026-07-02,2026-07-02,2026-08-25,373.640015,-0.12293137196471049,100.0,TRIM,True,4,硬止损: 持仓相对成本约 -12.3%，超过 -7% 防线; 新鲜破位: EMA9 新下穿 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.5%; 动能转弱: RSI 45.3 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -13.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.13675108882878761,-0.04483863774699748,0.03272533828829216,45.26490815166187,exit-risk-trends.html#ticker-isrg
7,MCHP,2026-07-02,2026-07-02,2026-08-25,73.849998,-0.12748110972921922,100.0,SELL_NOW,True,7,硬止损: 持仓相对成本约 -12.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: RSI 40.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -28.1%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.5% 后收阴回落，收盘位于日内区间 6%,-0.280985310884873,-0.055505868896128296,-0.024567441877789475,40.489142133270335,exit-risk-trends.html#ticker-mchp
8,ON,2026-07-02,2026-07-02,2026-08-25,72.43,-0.20598553819353704,100.0,SELL_NOW,True,38,硬止损: 持仓相对成本约 -20.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.8%; 动能转弱: 20日跌幅 -14.2%; 动能转弱: RSI 34.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -45.9%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +1.7% 后收阴回落，收盘位于日内区间 5%,-0.4591950736531435,-0.08801307197212471,-0.14172294278614694,34.17444777820748,exit-risk-trends.html#ticker-on
9,WDC,2026-07-02,2026-07-02,2026-08-25,441.220001,-0.18141001669758805,100.0,SELL_NOW,True,6,硬止损: 持仓相对成本约 -18.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -11.1%; 动能转弱: RSI 41.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -40.9%; SELL_NOW: Gap Fade 叠加 Meta Exit，高开 +2.9% 后收阴回落，收盘位于日内区间 22%,-0.40873455526404867,-0.11073041469904532,-0.04808959573494431,41.83033693214754,exit-risk-trends.html#ticker-wdc
10,ROK,2026-07-02,2026-07-02,2026-08-25,431.399994,-0.08543569424373898,98.0,TRIM,True,16,硬止损: 持仓相对成本约 -8.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -8.4%; 动能转弱: RSI 40.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -12.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.12862566589669078,-0.005234438471538927,-0.08440693996372806,40.312475430314095,exit-risk-trends.html#ticker-rok
