current_rank,ticker,name,sector,2026-09-25__predicted_rank,2026-09-25__close,2026-09-25__next_snapshot_return,2026-09-24__predicted_rank,2026-09-24__close,2026-09-24__next_snapshot_return,2026-09-23__predicted_rank,2026-09-23__close,2026-09-23__next_snapshot_return,2026-09-22__predicted_rank,2026-09-22__close,2026-09-22__next_snapshot_return,2026-09-21__predicted_rank,2026-09-21__close,2026-09-21__next_snapshot_return,2026-09-18__predicted_rank,2026-09-18__close,2026-09-18__next_snapshot_return,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return
1,CLDT,CHATHAM LODGING TRUST REIT,Real Estate,1,13.3156,,15,13.43,-0.00851824,8,13.14,0.02207002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,DLX,DELUXE,Industrials,2,24.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,LAUR,LAUREATE EDUCATION,Consumer Discretionary,3,37.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,TRS,TRIMAS,Materials,4,39.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HELE,HELEN OF TROY LTD,Consumer Discretionary,5,29.809999,,1,29.605,0.00692447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,APLE,APPLE HOSPITALITY REIT INC,Real Estate,6,15.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,16.559999,
7,MRAM,EVERSPIN TECHNOLOGIES INC,Information Technology,7,17.879999,,30,17.4,0.02758615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,ICLR,ICON plc - Ordinary Shares,,8,173.024994,,13,169.720001,0.01947321,,,,,,,,,,,,,,,,35,173.940002,,29,172.449997,0.00864021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CNK,CINEMARK HOLDINGS INC,Communication,9,36.580002,,,,,30,36.25,,20,36.099998,0.00415518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,TSSI,TSS INC,Information Technology,10,9.635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,IEX,IDEX Corporation,Industrials,11,229.149994,,3,229.169998,-0.00008729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary,12,12.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,RCKY,ROCKY BRANDS INC,Consumer Discretionary,13,44.669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,AVO,MISSION PRODUCE INC,Consumer Staples,14,12.915,,6,13.1,-0.01412214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,13.42,,,,,,,,,,,,,,,,,,,
15,LFUS,"Littelfuse, Inc. - Common Stock",,15,426.244995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,IRDM,Iridium Communications Inc - Common Stock,,16,48.98,,,,,27,48.314999,,9,48.75,-0.00892310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,EBF,ENNIS INC,Industrials,17,22.27,,4,22.105,0.00746437,22,22.0,0.00477273,3,21.950001,0.00227786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ADV,ADVANTAGE SOLUTIONS CLASS A,Communication,18,33.950001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FAST,Fastenal,Industrials,19,50.52,,7,50.724998,-0.00404136,2,50.897499,-0.00338918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,KMTS,KESTRA MEDICAL TECHNOLOGIES,Health Care,20,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,NTCT,NETSCOUT SYSTEMS,Information Technology,21,39.494999,,,,,,,,49,38.790001,,,,,,,,50,39.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,LAW,CS DISCO,Information Technology,22,4.2648,,2,4.235,0.00703660,3,4.24,-0.00117925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ROST,Ross Stores,Consumer Discretionary,23,233.904999,,10,235.904999,-0.00847799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,LLY,Lilly (Eli),Health Care,24,1167.010132,,11,1188.834961,-0.01835817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,NGVT,INGEVITY,Materials,25,72.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CRWV,"CoreWeave, Inc. - Class A Common Stock",,26,88.273003,,12,90.290001,-0.02233911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,AP,AMPCO PITTSBURGH CORP,Materials,27,8.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,VKTX,"Viking Therapeutics, Inc. - Common Stock",,28,36.709999,,8,36.68,0.00081786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,34.869999,,,,,,,,,,,,,
29,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,29,229.054993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SWBI,SMITH WESSON BRANDS INC,Consumer Discretionary,30,13.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,OSUR,ORASURE TECHNOLOGIES INC,Health Care,31,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,WAB,Wabtec,Industrials,32,289.809998,,16,288.929993,0.00304574,9,292.779999,-0.01314983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,IPAR,INTERPARFUMS INC,Consumer Staples,33,115.739998,,17,117.510002,-0.01506258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,JCI,Johnson Controls,Industrials,34,148.244995,,,,,44,146.630005,,21,146.154999,0.00325002,,,,,,,,,,,,,,,,,,,22,146.005005,,,,,,,,,,,,,,,,,,,,,,,,,
35,LGND,LIGAND PHARMACEUTICALS,Health Care,35,299.140015,,,,,36,297.170013,,14,293.980011,0.01085108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,GRND,GRINDR INC,Communication,36,15.72,,22,15.665,0.00351101,34,15.6,0.00416667,13,15.965,-0.02286251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ORIC,ORIC PHARMACEUTICALS,Health Care,37,13.145,,25,13.415,-0.02012672,6,13.215,0.01513432,27,13.3,-0.00639098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,DIOD,DIODES,Information Technology,38,96.427498,,9,93.870003,0.02724507,29,95.074997,-0.01267414,6,96.099998,-0.01066598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,MAR,Marriott International,Consumer Discretionary,39,351.23999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,NVEC,NVE CORP,Information Technology,40,108.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,41,91.980003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,POWW,OUTDOOR HOLDING,Consumer Discretionary,42,2.315,,18,2.3,0.00652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,NDAQ,"Nasdaq, Inc.",Financials,43,94.199997,,28,94.739998,-0.00569982,25,95.910004,-0.01219900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,ASML,ASML Holding N.V. - New York Registry Shares,,44,1751.130005,,27,1724.849976,0.01523612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,TXN,Texas Instruments,Information Technology,45,276.609985,,,,,,,,26,269.505005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,FROG,JFROG,Information Technology,46,92.974998,,29,94.504997,-0.01618961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,AKAM,Akamai Technologies,Information Technology,47,118.629997,,23,112.904999,0.05070633,42,117.029999,-0.03524737,17,117.754997,-0.00615683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,APH,Amphenol,Information Technology,48,84.120003,,20,82.839996,0.01545156,48,82.190002,0.00790843,15,82.415001,-0.00273007,,,,,,,,,,,,,,,,,,,,,,,,,31,81.370003,,21,81.760002,-0.00477005,9,82.739998,-0.01184428,,,,,,,,,,,,
49,GLBE,Global-E Online Ltd. - ordinary shares,,49,40.5,,24,40.66,-0.00393507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,WEST,WESTROCK COFFEE,Consumer Staples,50,7.995,,34,8.015,-0.00249532,17,8.035,-0.00248911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
