rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,BAC,Bank of America,Financials,90.0,优先Call候选,63.035,56.19,0.86,0.00558346,0.01841829,-0.00950658,65.2,53.19,81.1,80.36,68.0,100.0,mixed_sideways,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 56.2；extension 0.7ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；MACD 保持多头
2,LARK,LANDMARK BANCORP INC,Financials,90.0,优先Call候选,32.48,59.58,0.9,0.01183807,0.02395968,0.02784810,75.1,65.78,100.0,80.72,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.8%；RSI 59.6；extension 1.2ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0；EMA 多头延续；MACD 保持多头
3,AGIO,AGIOS PHARMACEUTICALS,Health Care,90.0,优先Call候选,34.830002,59.86,0.94,0.05131304,0.02804017,0.07599639,92.8,48.55,91.6,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 59.9；extension 1.3ATR；量能 0.9x；MACD 不转弱；日线辅助 82.0；EMA9/26 新多头交叉；MACD 新金叉
4,URGN,UROGEN PHARMA,Health Care,90.0,优先Call候选,46.278702,57.35,1.13,0.04987976,0.07077050,0.00496641,65.2,53.86,80.4,80.72,100.0,100.0,mixed_sideways,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 57.3；extension 0.9ATR；量能 1.1x；MACD 不转弱；日线辅助 0.0；MACD 保持多头
5,KMI,Kinder Morgan,Energy,89.0,优先Call候选,31.735001,49.6,0.27,0.01066882,-0.00781616,0.01568251,40.9,47.76,69.9,66.8,30.0,100.0,confirmed_bearish_trend,mixed_or_bearish,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 51.9；extension 0.2ATR；量能 1.7x；MACD 不转弱；4H辅助 84.0
6,AVO,MISSION PRODUCE INC,Consumer Staples,89.0,优先Call候选,13.65,69.44,2.42,0.07819905,0.07565012,0.04437643,84.8,78.92,91.6,62.72,66.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 50.9；extension 0.1ATR；量能 1.9x；MACD 不转弱；4H辅助 0.0；EMA9/26 新多头交叉；MACD 新金叉
7,TTGT,TECHTARGET INC,Communication,89.0,优先Call候选,3.9,50.67,0.22,-0.03584672,0.02094241,0.02362205,87.7,72.46,72.6,67.52,30.0,20.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 59.1；extension 1.2ATR；量能 1.5x；MACD 不转弱；日线辅助 74.0；EMA 早期转强；MACD 保持多头
8,RYAM,RAYONIER ADVANCED MATERIALS,Materials,89.0,优先Call候选,8.53,50.19,0.13,0.00352941,0.02462462,-0.03068182,65.2,52.85,81.1,67.52,30.0,72.0,mixed_sideways,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 51.0；extension 0.1ATR；量能 1.2x；MACD 不转弱；日线辅助 79.0；MACD 保持多头
9,LGND,LIGAND PHARMACEUTICALS,Health Care,89.0,优先Call候选,287.934998,52.29,0.49,0.00810519,0.01431995,-0.00327128,87.7,42.42,69.9,80.72,30.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 54.0；extension 0.5ATR；量能 1.9x；MACD 不转弱；日线辅助 79.0；EMA 早期转强；MACD 保持多头
10,CMTV,COMMUNITY BANCORP VT,Financials,89.0,优先Call候选,39.849998,45.54,0.81,0.00276789,-0.01214680,0.02442149,54.1,41.15,69.9,50.0,68.0,100.0,bearish_transition,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 55.1；extension 0.6ATR；量能 1.3x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
11,PNTG,PENNANT GROUP,Health Care,85.0,优先Call候选,38.724998,54.07,0.18,0.01907889,0.03129159,-0.01937209,90.4,42.45,81.1,80.72,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 55.5；extension 0.7ATR；量能 1.1x；MACD 不转弱；4H辅助 72.0；EMA9/26 新多头交叉；MACD 保持多头
