current_rank,ticker,name,sector,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return,2026-08-14__predicted_rank,2026-08-14__close,2026-08-14__next_snapshot_return,2026-08-13__predicted_rank,2026-08-13__close,2026-08-13__next_snapshot_return,2026-08-12__predicted_rank,2026-08-12__close,2026-08-12__next_snapshot_return
1,HY,HYSTER YALE INC CLASS A,Industrials,1,35.68,,1,35.619999,0.00168448,17,35.790001,-0.00474999,,,,,,,,,,,,,25,34.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,WLTH,WEALTHFRONT,Financials,2,9.725,,2,9.63,0.00986501,18,9.58,0.00521921,,,,,,,,,,,,,20,9.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CURV,TORRID HOLDINGS INC,Consumer Discretionary,3,2.47,,3,2.495,-0.01002004,2,2.425,0.02886598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,CCO,CLEAR CHANNEL OUTDOOR HOLDINGS INC,Communication,4,2.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,KEYS,Keysight Technologies,Information Technology,5,330.190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,AVT,"Avnet, Inc. - Common Stock",,6,91.720001,,4,92.419998,-0.00757409,41,92.059998,0.00391049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,SYM,Symbotic Inc. - Class A Common Stock,,7,43.169998,,5,43.299999,-0.00300233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,STX,Seagate Technology,Information Technology,8,913.210022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,917.190125,,,,
9,TTGT,TECHTARGET INC,Communication,9,3.9,,7,4.05,-0.03703704,5,4.05,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,10,22.18,,6,22.1,0.00361991,47,22.07,0.00135931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
