buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-08,2026-09-09,Aster Call,Aster Call,LRCX,Lam Research,Information Technology,1,27,-0.01429379,320.420013,315.839996,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,TPL,Texas Pacific Land Corporation,Energy,4,48,-0.02037318,381.971985,374.190002,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,15,7,0.02223842,281.674988,287.938995,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,ANDE,ANDERSONS INC,Consumer Staples,18,2,0.00564019,70.919998,71.320000,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,SYM,Symbotic Inc. - Class A Common Stock,,28,37,-0.01570439,43.299999,42.619999,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,KGS,KODIAK GAS SERVICES INC,Energy,33,9,-0.00093599,64.099998,64.040001,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,CLB,CORE LABORATORIES,Energy,34,25,0.01040000,12.500000,12.630000,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,TXG,10X GENOMICS CLASS A,Health Care,43,28,0.02576224,65.599998,67.290001,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,GEO,GEO GROUP,Industrials,44,19,-0.01372849,32.049999,31.610001,Aster当日前50,
2026-09-08,2026-09-09,Aster Call,Aster Call,TKO,TKO Group Holdings,Communication Services,48,22,-0.02213294,195.410004,191.085007,Aster当日前50,
