rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,QCOM,Qualcomm,Information Technology,91.35,优先Call候选,179.139999,73.08,1.36,0.02900800,0.05937311,0.10573424,67.1,75.15,100.0,42.28,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -34.7%；低点后抬升 21.6%；10日反转 9.6%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 64.0；extension 1.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
2,TSLA,"Tesla, Inc.",Consumer Discretionary,91.02,优先Call候选,366.290009,55.21,0.82,-0.00475492,0.03562444,0.10382173,60.7,76.42,100.0,80.68,68.0,100.0,confirmed_bullish_trend,fresh_bearish_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -29.9%；低点后抬升 22.9%；10日反转 6.0%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 55.0；extension 0.8ATR；4H确认：EMA26 已上穿 EMA50（14 根前）；4H突破/第三买点确认；EMA 多头延续
3,ANDE,ANDERSONS INC,Consumer Staples,89.04,优先Call候选,71.300003,63.21,0.21,0.00479149,0.01740869,0.10252057,65.2,74.55,100.0,80.57,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.2%；低点后抬升 12.0%；10日反转 9.4%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 57.9；extension 1.1ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
4,TDS,TELEPHONE AND DATA SYSTEMS,Communication,88.78,优先Call候选,37.224998,64.34,0.78,-0.01806916,0.04800107,0.10574772,65.2,76.7,83.8,80.57,68.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.7%；低点后抬升 12.9%；10日反转 11.9%；处于60日中上修复区；近期量能抬升 1.3x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.1；extension 1.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
5,ASND,Ascendis Pharma A/S - Ordinary Share,,88.5,优先Call候选,260.339996,49.14,0.49,-0.03734657,-0.02008090,0.02512202,37.3,56.86,64.9,66.8,30.0,100.0,bearish_transition,fresh_bearish_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.8%；低点后抬升 26.5%；10日反转 4.0%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 52.8；extension 0.3ATR；4H确认：翻转前 4 根 4H 空头排列；4H突破/第三买点确认
6,AAPL,Apple Inc.,Information Technology,87.65,优先Call候选,319.50531,52.81,1.96,0.00997409,-0.01713359,0.04348708,54.4,61.15,81.1,80.68,100.0,100.0,mixed_sideways,mixed_or_bearish,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 12.5%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 53.8；extension 0.5ATR；4H确认：翻转前 4 根 4H 空头排列；4H突破/第三买点确认
7,VRNS,VARONIS SYSTEMS,Information Technology,87.04,优先Call候选,46.119999,59.77,0.29,0.01407210,0.12241419,0.08953453,75.1,61.85,90.2,80.68,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 17.8%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.1；extension 1.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
8,ELV,Elevance Health,Health Care,86.99,优先Call候选,412.329987,60.43,1.84,0.02564549,0.01694371,0.05401323,54.4,61.45,100.0,80.36,100.0,100.0,mixed_sideways,mixed_or_bearish,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -12.6%；低点后抬升 10.5%；10日反转 2.3%；处于60日中上修复区；近期量能抬升 1.1x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.0；extension 1.2ATR；4H确认：EMA9 最近上穿 EMA26（12 根前）；4H突破/第三买点确认
9,ROIV,Roivant Sciences Ltd. - Common Shares,,86.8,优先Call候选,40.369999,64.76,0.7,-0.02675991,0.20130930,0.14654928,75.1,71.92,58.6,80.0,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 15.0%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 65.5；extension 2.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
10,AMD,Advanced Micro Devices,Information Technology,86.77,优先Call候选,506.244995,60.16,0.99,0.00141435,0.10700596,0.08571029,87.7,73.31,90.2,80.0,68.0,72.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -26.1%；低点后抬升 18.3%；10日反转 5.7%；处于60日中上修复区；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.4；extension 1.2ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
11,OXY,Occidental Petroleum,Energy,86.67,优先Call候选,61.220001,62.55,1.62,0.00923180,0.00459472,0.03569616,82.9,54.0,88.8,80.36,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,缠论K线：杯柄/上升三角突破: 近0日放量突破整理高点；箱体宽 15.0%；量能 0.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 62.0；extension 1.5ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认；EMA 多头延续；MACD 新金叉
