ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AGEN,AGENUS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,5.01,0.0,0.0,0.0,0.0,0.0,1.0,68.1208053691275,8.757555979901566,14.839891645280867,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ALXO,ALX ONCOLOGY HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,52.17391304347827,-0.3846216204371561,8.959183673469392,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,57.20319467862962,-0.5304699666937114,0.32675922174839866,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ATAI,ATAIBECKLEY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,7.22,0.0,0.0,0.0,0.0,0.0,1.0,74.39613526570048,3.6338374140228584,7.249703205381874,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CDNA,CAREDX INC,NASDAQ+RUSSELL2000,Health Care,,0.0,39.73,0.0,0.0,0.0,0.0,0.0,1.0,70.88172043010752,0.8819696536437533,4.98687425838697,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CRNX,CRINETICS PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,83.860001,0.0,0.0,0.0,0.0,0.0,1.0,139.60000285714287,0.354347186407731,4.630675901307059,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,44.290001,0.0,0.0,0.0,0.0,0.0,1.0,83.31954056291389,-0.331648915727062,6.941249722321236,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DMRA,DAMORA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,31.48,0.0,0.0,0.0,0.0,0.0,1.0,52.88975230694513,-0.19555615118542624,8.620211925939373,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
FBRX,FORTE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,,0.0,48.860001,0.0,0.0,0.0,0.0,0.0,1.0,184.89796501457727,0.4581751057259562,9.492135060976125,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GALT,GALECTIN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,4.175,0.0,0.0,0.0,0.0,0.0,1.0,58.143939393939384,0.5475893471844477,12.506244653550041,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
