rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AVGO,2026-06-26,2026-06-30,2026-06-30,377.75,0.0,93.0,EXIT_RISK,True,3,从 63 日高点回撤超过 15%: -21.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 44.3; 20 日跌幅超过 8%: -17.9%,-0.21558653049586618,-0.006313281699012685,-0.17875078988031656,44.33980831778816,exit-risk-trends.html#ticker-avgo
2,FIGR,2026-06-26,2026-06-30,2026-06-30,30.709999,0.0,73.0,TRIM,True,3,从 63 日高点回撤超过 15%: -29.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; 20 日跌幅超过 8%: -8.1%,-0.2904343874869313,0.09756965689778418,-0.08081415743789278,52.03919885681468,exit-risk-trends.html#ticker-figr
3,CLX,2026-06-26,2026-06-30,2026-06-30,95.43,0.0,43.0,WATCH,True,1,从 63 日高点回撤超过 10%: -11.3%; 收盘价跌破 EMA50; EMA26 位于 EMA50 下方,-0.11326893384308856,0.03011659143044687,0.07116403956287076,50.731571534649476,exit-risk-trends.html#ticker-clx
4,HOOD,2026-06-26,2026-06-30,2026-06-30,100.279999,0.0,12.0,HOLD,False,0,MACD 低于 signal 且柱体为负,-0.07276932828905536,-0.028765142857142822,0.10525730942607825,57.89938502929278,exit-risk-trends.html#ticker-hood
5,MRVL,2026-06-26,2026-06-30,2026-06-30,297.890015,0.0,12.0,HOLD,False,0,MACD 低于 signal 且柱体为负,-0.05859108937249202,0.0675530583143007,0.357562887950327,59.34351361574922,exit-risk-trends.html#ticker-mrvl
6,BRO,2026-06-26,2026-06-30,2026-06-30,64.139999,0.0,10.0,HOLD,False,0,EMA26 位于 EMA50 下方,-0.06976067018538079,0.061920478082103436,0.1256581081081083,65.23180155676008,exit-risk-trends.html#ticker-bro
7,IR,2026-06-26,2026-06-30,2026-06-30,81.985001,0.0,10.0,HOLD,False,0,EMA26 位于 EMA50 下方,-0.07172779664855067,0.0697416762753349,0.1553692524713819,65.34222594465393,exit-risk-trends.html#ticker-ir
8,J,2026-06-26,2026-06-30,2026-06-30,125.940002,0.0,10.0,HOLD,False,0,EMA26 位于 EMA50 下方,-0.07770048163235854,0.04168734422353437,0.02373601911240497,56.265752873181874,exit-risk-trends.html#ticker-j
9,MKC,2026-06-26,2026-06-30,2026-06-30,50.415001,0.0,10.0,HOLD,False,0,EMA26 位于 EMA50 下方,-0.07205965131383585,0.06405656259905945,0.08233144773158219,58.403771429251734,exit-risk-trends.html#ticker-mkc
10,RTX,2026-06-26,2026-06-30,2026-06-30,189.660004,0.0,10.0,HOLD,False,0,EMA26 位于 EMA50 下方,-0.0679181849404008,0.017543886568720968,0.08743764491857942,58.79045245800516,exit-risk-trends.html#ticker-rtx
11,ED,2026-06-26,2026-06-30,2026-06-30,110.629997,0.0,0.0,HOLD,False,0,未触发主要卖出信号,-0.04158366975656247,0.0172873287356321,0.06785713451461661,58.355743814246395,exit-risk-trends.html#ticker-ed
12,EQR,2026-06-26,2026-06-30,2026-06-30,67.93,0.0,0.0,HOLD,False,0,未触发主要卖出信号,-0.006580828016122808,0.03394220855139474,0.0322139806173527,58.85106874230085,exit-risk-trends.html#ticker-eqr
13,FIG,2026-06-26,2026-06-30,,,,0.0,ERROR,False,0,数据读取失败: HTTP Error 429: Too Many Requests,,,,,exit-risk-trends.html#ticker-fig
14,GPC,2026-06-26,2026-06-30,2026-06-30,118.059998,0.0,0.0,HOLD,False,0,未触发主要卖出信号,0.0,0.10885692581143114,0.2138597118268617,73.95512795222835,exit-risk-trends.html#ticker-gpc
15,IP,2026-06-26,2026-06-30,2026-06-30,38.09,0.0,0.0,HOLD,False,0,未触发主要卖出信号,-0.023833931317273183,0.04184898682032312,0.13060258624525356,63.452053429396926,exit-risk-trends.html#ticker-ip
16,RCL,2026-06-26,2026-06-30,2026-06-30,317.640015,0.0,0.0,HOLD,False,0,未触发主要卖出信号,-0.015527596755510853,0.026201066217171443,0.09891032066052197,60.962100655676636,exit-risk-trends.html#ticker-rcl
