ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,723.0,0.0,0.0,0.0,0.0,0.0,1.0,60.64524801424365,0.968474875744529,6.537541197391822,,60.75,47.0,44.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,301.709991,0.0,0.0,0.0,0.0,0.0,1.0,57.00078739766179,0.36500764576480305,6.772925906473256,,60.75,47.0,44.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,297.890015,0.0,0.0,0.0,0.0,0.0,1.0,45.31220243902438,-0.1488906814364087,9.063671776405702,,58.79,47.0,44.0,65,87.18,56.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,433.329987,0.0,0.0,0.0,0.0,0.0,1.0,36.19020571164573,0.4819351384039281,6.659228056476174,,58.61,47.0,44.0,65,89.28,50,0,0,0,constructive momentum,No major Prism warning from provided data
TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,483.839996,0.0,0.0,0.0,0.0,0.0,1.0,29.261841410925914,0.4753761848969209,7.103883470600889,,56.93,47.0,44.0,65,80.92,50,0,0,0,constructive momentum,No major Prism warning from provided data
MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,1154.290039,0.0,0.0,0.0,0.0,0.0,1.0,18.876420082389277,0.31528728936781536,8.88672588145388,,55.78,47.0,44.0,65,67.17,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
ABSI,ABSCI CORP,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,11.59,0.0,0.0,0.0,0.0,0.0,1.0,71.7037037037037,1.6452263515592618,10.214162455318624,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ALHC,ALIGNMENT HEALTHCARE INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,23.809999,0.0,0.0,0.0,0.0,0.0,1.0,55.41774804177546,-0.15098666351649748,4.349912584444639,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,132.729996,0.0,0.0,0.0,0.0,0.0,1.0,61.589965444241116,1.215858858012476,4.163124836206148,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,47.040001,0.0,0.0,0.0,0.0,0.0,1.0,94.46051697145444,1.9643138243781153,7.785320230511291,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
KNSA,KINIKSA PHARMACEUTICALS INTERNATIO,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,63.950001,0.0,0.0,0.0,0.0,0.0,1.0,32.18271946707898,1.7866379044967462,3.903496197197647,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
KYMR,KYMERA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,114.669998,0.0,0.0,0.0,0.0,0.0,1.0,40.83763303457708,2.2242799918719744,7.073466405497177,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
LGND,LIGAND PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,316.089996,0.0,0.0,0.0,0.0,0.0,1.0,36.26917850541365,1.4084936802483186,4.461657089041726,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
ORKA,ORUKA THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,95.169998,0.0,0.0,0.0,0.0,0.0,1.0,62.60037523663722,0.28471589241566697,6.086095536116328,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RARE,ULTRAGENYX PHARMACEUTICAL INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,33.389999,0.0,0.0,0.0,0.0,0.0,1.0,39.473674207448894,1.947690708818378,4.845012552582413,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
SLS,SELLAS LIFE SCIENCES GROUP INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,14.76,0.0,0.0,0.0,0.0,0.0,1.0,58.53920515574649,1.2158577508955668,7.94449283778552,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
