rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,TSLA,"Tesla, Inc.",Consumer Discretionary,91.65,优先Call候选,370.690094,57.63,0.97,0.04729541,0.03852187,0.12661488,82.9,76.69,91.6,80.72,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -29.9%；低点后抬升 24.3%；10日反转 5.8%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.5；extension 1.1ATR；4H确认：EMA26 已上穿 EMA50（12 根前）；4H突破/第三买点确认；EMA 多头延续；MACD 新金叉
2,ASND,Ascendis Pharma A/S - Ordinary Share,,89.57,优先Call候选,263.279999,53.03,0.73,-0.02732055,0.01437107,0.04476190,65.2,56.92,72.6,80.0,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.8%；低点后抬升 27.9%；10日反转 4.1%；处于60日中上修复区；近期量能抬升 1.2x；趋势确认：日线价格站回EMA26；MACD水上/柱体改善；RSI可交易区 55.8；extension 0.7ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
3,ANDE,ANDERSONS INC,Consumer Staples,88.79,优先Call候选,69.889999,57.59,0.27,0.00807727,0.04173503,0.06426071,87.7,74.07,100.0,80.72,30.0,100.0,early_transition,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -21.2%；低点后抬升 9.7%；10日反转 6.0%；处于60日中上修复区；近期量能抬升 1.4x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 53.9；extension 0.6ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 早期转强；MACD 保持多头
4,ABM,ABM INDUSTRIES INC,Industrials,88.71,优先Call候选,49.445,62.05,2.18,0.05045677,0.06608450,0.02561711,90.4,61.14,91.6,80.72,100.0,100.0,fresh_bullish_cross,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 9.8%；量能 3.0x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.1；extension 1.5ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA9/26 新多头交叉；MACD 保持多头
5,TDS,TELEPHONE AND DATA SYSTEMS,Communication,88.1,优先Call候选,37.619999,71.66,0.72,-0.00555123,0.11964289,0.13023882,67.1,76.8,74.0,62.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：W底/圆弧底/头肩底修复: 前期回撤 -16.7%；低点后抬升 14.1%；10日反转 11.3%；处于60日中上修复区；近期量能抬升 1.4x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 65.5；extension 2.0ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
6,CEG,Constellation Energy,Utilities,87.82,优先Call候选,294.290009,61.05,0.63,-0.01558790,0.05459884,0.07330686,75.1,64.61,83.8,80.0,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 19.8%；量能 1.6x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 61.7；extension 1.6ATR；4H确认：EMA26 贴近 EMA50 且斜率向上；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
7,LNN,LINDSAY,Industrials,87.71,优先Call候选,122.260002,64.5,0.67,-0.00931855,0.07974917,0.06861286,75.1,61.86,83.8,80.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 10.4%；量能 2.9x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 65.6；extension 1.4ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
8,WOR,WORTHINGTON ENTERPRISES,Industrials,87.59,优先Call候选,60.43,56.92,0.72,-0.03234589,0.06578481,0.05333800,65.2,61.76,83.8,80.72,30.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 15.6%；量能 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 59.3；extension 1.3ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
9,CHMG,CHEMUNG FINANCIAL CORP,Financials,87.56,优先Call候选,83.870003,54.93,1.07,-0.00968236,0.03863781,0.03530429,65.2,61.13,83.8,80.72,100.0,100.0,mixed_sideways,bullish_above_signal,缠论K线：杯柄/上升三角突破: 近1日放量突破整理高点；箱体宽 13.8%；量能 1.8x；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 58.2；extension 0.9ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；MACD 保持多头
10,VRNS,VARONIS SYSTEMS,Information Technology,87.48,优先Call候选,45.375,56.57,0.44,-0.01551313,0.07676794,0.03856720,75.1,61.89,83.8,80.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,缠论K线：老鸭头/黄金坑洗盘: 先有上升颈部 21.9%；回踩靠近 EMA50/60 日线区域；EMA9/26/50 重新转顺；MACD 水上/改善；趋势确认：日线EMA9/26/50转顺；MACD水上/柱体改善；RSI可交易区 56.1；extension 0.8ATR；4H确认：4H三线翻转确认；4H突破/第三买点确认；EMA 多头延续；MACD 保持多头
