rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AMKR,2026-07-02,2026-07-02,2026-08-05,55.43,-0.20416369837290171,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -20.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -17.2%; 动能转弱: RSI 42.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -40.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4074826486109252,0.29721507137842273,-0.17157380531616773,42.69899304870129,exit-risk-trends.html#ticker-amkr
2,ON,2026-07-02,2026-07-02,2026-08-05,77.625,-0.14903530860518188,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -14.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -17.2%; 动能转弱: RSI 36.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4204061520409398,-0.01566067695079021,-0.17235313815595332,36.03841680199502,exit-risk-trends.html#ticker-on
3,QCOM,2026-07-02,2026-07-02,2026-08-05,159.009995,-0.09781563120567371,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -9.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -14.8%; 动能转弱: RSI 40.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.36654452845917407,0.021390044641124817,-0.1476736883326939,40.36284156644884,exit-risk-trends.html#ticker-qcom
4,VRT,2026-07-02,2026-07-02,2026-08-05,278.359985,-0.0737697204065142,96.0,TRIM,True,19,硬止损: 持仓相对成本约 -7.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -12.4%; 动能转弱: RSI 47.8 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -26.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2601334905205104,0.2480272316005676,-0.12413081164299944,47.780834274064425,exit-risk-trends.html#ticker-vrt
5,ARM,2026-07-02,2026-07-02,2026-08-05,276.395386,-0.1233335864099645,94.0,TRIM,True,24,硬止损: 持仓相对成本约 -12.3%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 48.7 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.37105677044443397,0.22902479980890567,-0.07941848119565953,48.7473973118555,exit-risk-trends.html#ticker-arm
6,AMAT,2026-07-02,2026-07-02,2026-08-05,535.719971,-0.11163440145920145,92.0,WATCH,True,10,硬止损: 持仓相对成本约 -11.2%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 49.4 低于50; 动能转弱: MACD 低于 signal; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.9%,-0.25903185200553247,0.2274486339113675,-0.0609641174408414,49.428741306653464,exit-risk-trends.html#ticker-amat
7,MRVL,2026-06-26,2026-06-30,2026-08-05,213.589996,-0.28299041510337297,89.0,TRIM,True,25,硬止损: 持仓相对成本约 -28.3%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -32.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3250007877729846,0.30716036623599896,-0.07820124488624258,50.5739918678863,exit-risk-trends.html#ticker-mrvl
8,FIGR,2026-06-26,2026-06-30,2026-08-05,28.475,-0.072777566681132,88.0,TRIM,True,28,硬止损: 持仓相对成本约 -7.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 48.8 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3420748461662394,0.1403684878000997,-0.07096247960848279,48.84557954492071,exit-risk-trends.html#ticker-figr
9,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,23,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
10,MCHP,2026-07-02,2026-07-02,2026-08-05,77.903603,-0.07958880056224948,80.0,TRIM,True,24,硬止损: 持仓相对成本约 -8.0%，超过 -7% 防线; 动能转弱: 20日跌幅 -8.9%; 动能转弱: RSI 44.3 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -24.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2430664155279133,0.09154546343510739,-0.08874014712223988,44.27994200114241,exit-risk-trends.html#ticker-mchp
11,GLW,2026-07-06,2026-07-06,2026-08-05,158.649994,-0.18557499200859873,76.0,TRIM,True,23,硬止损: 持仓相对成本约 -18.6%，超过 -7% 防线; 动能转弱: 20日跌幅 -13.8%; 动能转弱: RSI 48.1 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3795221058350181,0.2789197111103656,-0.13791232482699745,48.13589560473937,exit-risk-trends.html#ticker-glw
