buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-04,2026-08-05,Aster Call,Aster Call,GILD,Gilead Sciences,Health Care,2,16,-0.02580410,135.250000,131.759995,Aster当日前50,
2026-08-04,2026-08-05,Aster Call,Aster Call,OTTR,OTTER TAIL,Utilities,10,5,0.00086190,92.820000,92.900002,Aster当日前50,
2026-08-04,2026-08-05,Aster Call,Aster Call,WFRD,Weatherford International plc - Ordinary shares,,40,33,-0.02113620,89.419998,87.529999,Aster当日前50,
2026-08-04,2026-08-05,Aster Call,Aster Call,MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,41,46,0.00358709,25.090000,25.180000,Aster当日前50,
2026-08-04,2026-08-05,Aster Call,Aster Call,DAN,DANA INCORPORATED INC,Consumer Discretionary,47,36,0.01687232,27.559999,28.025000,Aster当日前50,
2026-08-03,2026-08-05,Aster Call,Aster Call,DAN,DANA INCORPORATED INC,Consumer Discretionary,33,36,0.01466325,27.620001,28.025000,Aster当日前50,
2026-07-31,2026-08-05,Aster Call,Aster Call,WFRD,Weatherford International plc - Ordinary shares,,39,33,-0.00296164,87.790001,87.529999,Aster当日前50,
2026-07-29,2026-08-05,Aster Call,Aster Call,COLL,COLLEGIUM PHARMACEUTICAL INC,Health Care,12,41,-0.01515566,36.290001,35.740002,Aster当日前50,
2026-07-28,2026-08-05,Aster Call,Aster Call,GILD,Gilead Sciences,Health Care,12,16,-0.01905905,134.320007,131.759995,Aster当日前50,
2026-07-28,2026-08-05,Aster Call,Aster Call,SHOP,Shopify Inc. - Class A Subordinate Voting Shares,,25,39,0.10715387,130.279999,144.240005,Aster当日前50,
2026-07-28,2026-08-05,Aster Call,Aster Call,CL,Colgate-Palmolive,Consumer Staples,40,23,0.00582463,92.709999,93.250000,Aster当日前50,
2026-07-27,2026-08-05,Aster Call,Aster Call,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,41,22,-0.01950913,15.890000,15.580000,Aster当日前50,
2026-07-21,2026-08-05,Aster Call,Aster Call,AKAM,Akamai Technologies,Information Technology,4,28,-0.02113527,124.910004,122.269997,Aster当日前50,
2026-07-21,2026-08-05,Aster Call,Aster Call,AIG,American International Group,Financials,17,40,-0.00105953,80.230003,80.144997,Aster当日前50,
2026-07-20,2026-08-05,Aster Call,Aster Call,AKAM,Akamai Technologies,Information Technology,11,28,-0.00698449,123.129997,122.269997,Aster当日前50,
2026-07-17,2026-08-05,Aster Call,Aster Call,FBLA,FB BANCORP INC,Financials,50,15,0.03331156,15.310000,15.820000,Aster当日前50,
