buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-10,2026-09-11,Aster Call,Aster Call,GSBC,GREAT SOUTHERN BANCORP INC,Financials,1,45,0.00300308,79.919998,80.160004,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,CHRW,C.H. Robinson,Industrials,5,33,0.00236190,152.419998,152.779999,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,PNTG,PENNANT GROUP,Health Care,6,50,-0.00254448,39.299999,39.200001,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,WABC,WESTAMERICA BANCORPORATION,Financials,8,40,-0.00033837,59.110001,59.090000,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,LBRT,LIBERTY ENERGY CLASS A,Energy,18,36,0.00963386,20.760000,20.959999,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,SEDG,"SolarEdge Technologies, Inc. - Common Stock",,19,23,-0.05632653,36.750000,34.680000,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,ONT,ONTERRIS,Industrials,21,9,0.00880572,18.170000,18.330000,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,NVGS,NAVIGATOR HOLDINGS,Energy,28,46,0.00522193,22.980000,23.100000,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,PGNY,PROGYNY,Health Care,46,18,0.00997046,27.080000,27.350000,Aster当日前50,
2026-09-10,2026-09-11,Aster Call,Aster Call,FFIV,"F5, Inc.",Information Technology,49,12,0.03320111,398.480011,411.709991,Aster当日前50,
