current_rank,ticker,name,sector,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
269,FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,269,60.4,,196,60.32,0.0013262599469496816
270,MGNI,MAGNITE INC,Communication,270,17.45,,266,17.765,-0.017731494511680324
271,VPG,VISHAY PRECISION GROUP INC,Information Technology,271,140.92,,1328,141.55,-0.00445072412575076
272,WRBY,WARBY PARKER INC CLASS A,Consumer Discretionary,272,26.99,,186,27.11,-0.0044264109184802836
273,BFLY,BUTTERFLY NETWORK INC CLASS A,Health Care,273,7.27,,1449,6.9193,0.050684317777809795
274,ABSI,ABSCI CORP,Health Care,274,8.4,,15,8.475,-0.008849557522123797
275,NRIX,NURIX THERAPEUTICS INC,Health Care,275,18.65,,256,18.72,-0.003739316239316226
276,FBK,FB FINANCIAL CORP,Financials,276,53.82,,201,54.02,-0.003702332469455838
277,PCYO,PURE CYCLE CORP,Utilities,277,11.17,,281,11.14,0.002692998204667729
278,EVER,EVERQUOTE INC CLASS A,Communication,278,20.51,,248,20.7,-0.009178743961352542
279,TWST,TWIST BIOSCIENCE CORP,Health Care,279,85.17,,327,85.625,-0.00531386861313865
280,AROW,ARROW FINANCIAL CORP,Financials,280,39.07,,472,39.035,0.0008966312283849032
281,WABC,WESTAMERICA BANCORPORATION,Financials,281,58.13,,343,58.07,0.0010332357499569511
282,SABR,SABRE CORP,Consumer Discretionary,282,1.82,,159,1.825,-0.002739726027397249
283,RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,283,20.79,,389,20.96,-0.008110687022900853
284,SEI,SOLARIS OILFIELD INFRASTRUCTURE IN,Energy,284,82.17,,390,82.84,-0.008087880251086421
285,COSO,COASTALSOUTH BANCSHARES INC,Financials,285,26.86,,359,26.77,0.0033619723571161053
286,USCB,USCB FINANCIAL HOLDINGS INC CLASS,Financials,286,19.42,,781,19.32,0.005175983436852993
287,WASH,WASHINGTON TRUST BANCORP INC,Financials,287,35.21,,187,35.11,0.00284819139846193
288,FELE,FRANKLIN ELECTRIC INC,Industrials,288,104.46,,514,104.23,0.0022066583517219573
289,ABX,ABACUS GLOBAL MANAGEMENT INC CLASS,Financials,289,9.56,,834,9.58,-0.0020876826722338038
290,FTLF,FITLIFE BRANDS INC,Consumer Staples,290,10.83,,468,10.705,0.011676786548341811
291,PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,291,7.47,,153,7.425,0.0060606060606061
292,BHB,BAR HARBOR BANKSHARES,Financials,292,36.29,,558,36.36,-0.0019251925192519392
293,OPBK,OP BANCORP,Financials,293,14.41,,546,14.385,0.001737921445950752
294,PENG,PENGUIN SOLUTIONS INC,Information Technology,294,67.94,,554,70.3,-0.03357041251778092
295,BSET,BASSETT FURNITURE INDUSTRIES INC,Consumer Discretionary,295,15.62,,102,15.33,0.018917155903457328
296,MBI,MBIA INC,Financials,296,6.0,,205,5.99,0.0016694490818029983
297,TNC,TENNANT,Industrials,297,90.15,,679,90.98,-0.009122884150362665
298,KRNY,KEARNY FINANCIAL CORP,Financials,298,8.6,,700,8.6,0.0
299,PZZA,PAPA JOHNS INTERNATIONAL INC,Consumer Discretionary,299,34.35,,125,34.275,0.002188183807440014
300,KRT,KARAT PACKAGING INC,Industrials,300,29.7,,474,29.84,-0.004691689008042954
301,FOR,FORESTAR GROUP INC,Real Estate,301,29.02,,365,29.16,-0.004801097393690057
302,FULT,FULTON FINANCIAL CORP,Financials,302,23.05,,145,23.145,-0.004104558219917842
303,NECB,NORTHEAST COMMUNITY BANCORP INC,Financials,303,25.95,,183,25.93,0.0007713073659854075
304,STRW,STRAWBERRY FIELDS REIT INC,Real Estate,304,13.5,,398,13.45,0.003717472118959231
305,ABEO,ABEONA THERAPEUTICS INC,Health Care,305,5.75,,42,5.84,-0.015410958904109595
306,NEWT,NEWTEKONE INC,Financials,306,13.74,,257,13.765,-0.0018162005085361477
307,CURB,CURBLINE PROPERTIES,Real Estate,307,30.42,,836,30.6235,-0.0066452234395153464
308,STRT,STRATTEC SECURITY CORP,Consumer Discretionary,308,79.25,,133,80.3,-0.013075965130759593
309,HLMN,HILLMAN SOLUTIONS CORP,Industrials,309,7.89,,272,8.005,-0.014366021236727144
310,SGHT,SIGHT SCIENCES INC,Health Care,310,5.24,,550,5.295,-0.010387157695939564
311,FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,311,20.12,,115,20.78,-0.031761308950914335
312,BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,312,9.14,,482,9.24,-0.010822510822510734
313,REAL,THE REALREAL INC,Consumer Discretionary,313,12.35,,665,12.715,-0.028706252457727066
314,ELVN,ENLIVEN THERAPEUTICS INC,Health Care,314,45.96,,177,46.78,-0.01752885848653274
315,NRIM,NORTHRIM BANCORP INC,Financials,315,25.26,,493,25.035,0.008987417615338611
316,CCNE,CNB FINANCIAL CORP,Financials,316,32.32,,338,32.27,0.0015494267121163308
317,SKWD,SKYWARD SPECIALTY INSURANCE GROUP,Financials,317,50.82,,265,51.6,-0.015116279069767424
318,AXGN,AXOGEN INC,Health Care,318,44.95,,174,44.505,0.009998876530726841
319,PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,319,62.73,,221,62.33,0.00641745547890249
320,VSXY,VICTORIA S SECRET,Consumer Discretionary,320,80.57,,961,81.45,-0.01080417434008607
321,DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Health Care,321,9.04,,5,9.13,-0.009857612267251015
322,HRI,HERC HOLDINGS INC,Industrials,322,153.43,,376,152.905,0.0034335044635558365
323,BV,BRIGHTVIEW HOLDINGS INC,Industrials,323,13.19,,424,13.08,0.00840978593272168
324,EGAN,EGAIN CORP,Information Technology,324,7.32,,127,7.175,0.020209059233449622
325,CPF,CENTRAL PACIFIC FINANCIAL CORP,Financials,325,36.28,,559,36.3,-0.000550964187327696
326,POR,PORTLAND GENERAL ELECTRIC,Utilities,326,50.19,,218,50.41,-0.004364213449712384
327,CLPT,CLEARPOINT NEURO INC,Health Care,327,17.06,,325,17.125,-0.0037956204379562264
328,BFST,BUSINESS FIRST BANCSHARES INC,Financials,328,29.0,,477,29.04,-0.0013774104683195176
329,CZNC,CITIZENS AND NORTHERN CORP,Financials,329,21.55,,241,21.63,-0.003698566805362846
330,KINS,KINGSTONE COMPANIES INC,Financials,330,16.76,,317,16.85,-0.005341246290801127
331,BCC,BOISE CASCADE,Industrials,331,72.54,,136,73.645,-0.015004413062665312
332,FBYD,FALCON S BEYOND GLOBAL INC CLASS A,Industrials,332,16.26,,16,15.9999,0.016256351602197627
333,SBSI,SOUTHSIDE BANCSHARES INC,Financials,333,33.78,,456,33.85,-0.002067946824224509
334,SIBN,SI BONE INC,Health Care,334,15.82,,328,15.865,-0.0028364323983611772
335,AMAL,AMALGAMATED FINANCIAL CORP,Financials,335,44.25,,219,44.375,-0.0028169014084507005
336,UMBF,UMB FINANCIAL CORP,Financials,336,136.94,,313,137.01,-0.0005109116122909985
337,WEYS,WEYCO GROUP INC,Consumer Discretionary,337,36.94,,291,37.045,-0.0028343906060198654
338,BUSE,FIRST BUSEY CORP,Financials,338,28.52,,181,28.49,0.0010530010530009903
339,HMN,HORACE MANN EDUCATORS CORP,Financials,339,49.03,,375,48.955,0.0015320192013072997
340,PLBC,PLUMAS BANCORP,Financials,340,55.8,,250,55.7,0.0017953321364452268
341,GHM,GRAHAM CORP,Industrials,341,107.91,,368,106.43,0.013905853612703023
342,STBA,S AND T BANCORP INC,Financials,342,47.31,,263,47.41,-0.002109259649862749
343,UVSP,UNIVEST FINANCIAL CORP,Financials,343,42.12,,243,42.03,0.0021413276231263545
344,CBNK,CAPITAL BANCORP INC,Financials,344,33.46,,240,33.365,0.0028472950696838417
345,LNN,LINDSAY CORP,Industrials,345,116.73,,232,116.73,0.0
346,NWBI,NORTHWEST BANCSHARES INC,Financials,346,14.59,,524,14.645,-0.0037555479685899007
347,FRST,PRIMIS FINANCIAL CORP,Financials,347,15.48,,255,15.49,-0.0006455777921239303
348,FXNC,FIRST NATIONAL CORP,Financials,348,29.35,,245,29.2501,0.003415372938895933
349,FSBW,FS BANCORP INC,Financials,349,41.8,,294,41.375,0.010271903323262777
350,NVEC,NVE CORP,Information Technology,350,110.7,,539,110.34,0.0032626427406199365
351,DSGN,DESIGN THERAPEUTICS INC,Health Care,351,13.7,,771,13.555,0.010697159719660565
352,VLY,VALLEY NATIONAL,Financials,352,14.24,,697,14.29,-0.0034989503149054357
353,PDFS,PDF SOLUTIONS INC,Information Technology,353,64.95,,345,65.085,-0.002074210647614483
354,SMPL,THE SIMPLY GOOD FOODS COMPANY,Consumer Staples,354,11.86,,416,12.07,-0.01739850869925441
355,TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,355,4.01,,276,4.035,-0.00619578686493194
356,MLR,MILLER INDUSTRIES INC,Industrials,356,49.73,,384,49.875,-0.0029072681704260805
357,ARWR,ARROWHEAD PHARMACEUTICALS INC,Health Care,357,82.0,,190,81.93,0.0008543878921030146
358,BSVN,BANK7 CORP,Financials,358,45.65,,251,45.855,-0.00447061389161485
359,NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,359,58.74,,385,58.42,0.00547757617254363
360,MGRC,MCGRATH RENT,Industrials,360,118.42,,481,118.53,-0.0009280350965999995
361,NEOG,NEOGEN CORP,Health Care,361,8.92,,335,9.105,-0.020318506315211482
362,AMTB,AMERANT BANCORP INC CLASS A,Financials,362,23.81,,350,23.795,0.0006303845345658754
363,RELL,RICHARDSON ELECTRONICS LTD,Information Technology,363,18.31,,71,18.4575,-0.007991331437085192
364,TSHA,TAYSHA GENE THERAPIES INC,Health Care,364,6.53,,466,6.645,-0.017306245297215805
365,ACMR,ACM RESEARCH CLASS A INC,Information Technology,365,103.17,,315,104.52,-0.012916188289322617
366,CASS,CASS INFORMATION SYSTEMS INC,Financials,366,49.35,,220,49.09,0.005296394377673597
367,BANC,BANC OF CALIFORNIA INC,Financials,367,20.21,,354,20.235,-0.0012354830738817713
368,SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,368,13.01,,571,13.005,0.00038446751249510136
369,GABC,GERMAN AMERICAN BANCORP INC,Financials,369,45.32,,252,45.39,-0.0015421899096716984
370,CALM,CAL MAINE FOODS INC,Consumer Staples,370,75.97,,216,75.4901,0.006357124974003314
371,PRKS,UNITED PARKS AND RESORTS INC,Consumer Discretionary,371,46.04,,895,46.135,-0.0020591741627831173
372,SMBC,SOUTHERN MISSOURI BANCORP INC,Financials,372,72.58,,267,72.545,0.00048245916327793736
373,UVE,UNIVERSAL INSURANCE HOLDINGS INC,Financials,373,38.32,,933,38.27,0.0013065064018813466
374,FRME,FIRST MERCHANTS CORP,Financials,374,41.19,,811,41.04,0.0036549707602338
375,MLKN,MILLERKNOLL INC,Industrials,375,15.77,,217,16.08,-0.019278606965174028
376,AMSF,AMERISAFE INC,Financials,376,31.4,,261,31.36,0.0012755102040815647
377,WSFS,WSFS FINANCIAL CORP,Financials,377,75.1,,270,75.105,-6.657346381744311e-05
378,ABCB,AMERIS BANCORP,Financials,378,87.36,,419,87.55,-0.0021701884637349567
379,QNST,QUINSTREET INC,Communication,379,12.99,,53,13.01,-0.001537279016141424
380,HWC,HANCOCK WHITNEY CORP,Financials,380,70.78,,761,70.89,-0.0015516998166172913
381,NHC,NATIONAL HEALTHCARE CORP,Health Care,381,201.4,,175,201.59,-0.0009425070688030557
382,CAC,CAMDEN NATIONAL CORP,Financials,382,51.86,,489,51.92,-0.0011556240369799964
383,WDFC,WD-40,Consumer Staples,383,223.11,,669,223.78,-0.0029940119760478723
384,UBSI,UNITED BANKSHARES INC,Financials,384,44.95,,859,45.05,-0.00221975582685896
385,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Health Care,385,26.22,,264,26.55,-0.01242937853107351
386,FRAF,FRANKLIN FINANCIAL SERVICES CORP,Financials,386,62.04,,283,61.18,0.014056881333769145
387,ULCC,FRONTIER GROUP HOLDINGS INC,Industrials,387,7.14,,523,7.295,-0.021247429746401703
388,LXP,LXP INDUSTRIAL TRUST,Real Estate,388,53.84,,445,54.0575,-0.004023493502289144
389,RGCO,RGC RESOURCES INC,Utilities,389,24.08,,284,23.965,0.004798664719382284
390,ONB,OLD NATIONAL BANCORP,Financials,390,25.01,,246,25.03,-0.0007990411506192396
391,DCOM,DIME COMMERCIAL BANCSHARES INC,Financials,391,39.16,,431,39.1,0.001534526854219731
392,AVBH,AVIDBANK HOLDINGS INC,Financials,392,32.05,,274,32.085,-0.0010908524232509098
393,HOPE,HOPE BANCORP INC,Financials,393,12.96,,766,12.965,-0.00038565368299259273
394,ACH,ACCENDRA HEALTH INC,Health Care,394,3.2,,635,3.225,-0.007751937984496138
395,PEBO,PEOPLES BANCORP INC,Financials,395,36.6,,258,36.505,0.0026023832351731446
396,TRUP,TRUPANION INC,Financials,396,23.25,,259,23.04,0.009114583333333481
397,PRK,PARK NATIONAL CORP,Financials,397,176.55,,568,177.32,-0.004342431761786503
398,HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,398,20.39,,371,20.395,-0.00024515812699188455
399,FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,399,28.66,,242,28.69,-0.0010456605088881021
400,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,400,11.42,,512,11.43,-0.0008748906386701893
401,SRCE,1ST SOURCE CORP,Financials,401,77.82,,277,78.05,-0.0029468289557975647
402,EVTC,EVERTEC INC,Financials,402,25.2,,362,25.33,-0.0051322542439794505
403,CFFN,CAPITOL FEDERAL FINANCIAL INC,Financials,403,8.19,,285,8.215,-0.003043213633597164
404,BKU,BANKUNITED INC,Financials,404,48.5,,946,48.35,0.0031023784901758056
405,IBOC,INTERNATIONAL BANCSHARES CORP,Financials,405,75.11,,793,74.76,0.004681647940074862
406,OTTR,OTTER TAIL CORP,Utilities,406,88.21,,890,87.74,0.005356735810348789
407,NBN,NORTHEAST BANK,Financials,407,128.01,,222,126.88,0.008906052963429945
408,LOB,LIVE OAK BANCSHARES INC,Financials,408,38.59,,444,38.64,-0.0012939958592131928
409,RM,REGIONAL MANAGEMENT CORP,Financials,409,37.35,,387,37.31,0.0010720986330741145
410,CLDX,CELLDEX THERAPEUTICS INC,Health Care,410,33.41,,333,32.95,0.013960546282245634
411,IVR,INVESCO MORTGAGE CAPITAL REIT INC,Financials,411,7.91,,440,7.945,-0.004405286343612369
412,NGS,NATURAL GAS SERVICES GROUP INC,Energy,412,43.33,,450,42.59,0.0173749706503874
413,MNPR,MONOPAR THERAPEUTICS INC,Health Care,413,68.66,,109,69.975,-0.018792425866380857
414,AUB,ATLANTIC UNION BANKSHARES CORP,Financials,414,39.62,,422,39.76,-0.0035211267605633756
415,FBLA,FB BANCORP INC,Financials,415,14.53,,408,14.4899,0.002767444909902661
416,ASB,ASSOCIATED BANCORP,Financials,416,29.38,,351,29.475,-0.003223070398643002
417,FCCO,FIRST COMMUNITY CORP,Financials,417,31.87,,253,31.81,0.0018861993083936213
418,HOMB,HOME BANCSHARES INC,Financials,418,27.78,,437,27.865,-0.003050421675937498
419,HTH,HILLTOP HOLDINGS INC,Financials,419,37.98,,562,38.015,-0.0009206892016310197
420,BKD,BROOKDALE SENIOR LIVING INC,Health Care,420,13.99,,491,13.765,0.016345804576825218
421,INDB,INDEPENDENT BANK CORP,Financials,421,81.4,,897,81.42,-0.0002456398919183922
422,PFS,PROVIDENT FINANCIAL SERVICES INC,Financials,422,23.01,,857,23.01,0.0
423,BCAL,CALIFORNIA BANCORP,Financials,423,19.7,,302,19.635,0.003310415075120865
424,ACU,ACME UNITED CORP,Health Care,424,45.07,,414,45.28,-0.004637809187279185
425,ALNT,ALLIENT INC,Industrials,425,98.78,,149,97.82,0.009813943978736583
426,KWR,QUAKER HOUGHTON CORP,Materials,426,150.24,,383,150.645,-0.0026884397092502565
427,GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,427,1140.53,,561,1143.62,-0.002701946450744064
428,ALMS,ALUMIS INC,Health Care,428,24.6,,72,24.63,-0.0012180267965894442
429,CBRL,CRACKER BARREL OLD COUNTRY STORE I,Consumer Discretionary,429,46.12,,520,46.62,-0.010725010725010753
430,ISTR,INVESTAR HOLDING CORP,Financials,430,29.56,,296,29.65,-0.0030354131534570117
431,BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,431,55.29,,863,54.91,0.006920415224913601
432,HAFC,HANMI FINANCIAL CORP,Financials,432,31.38,,305,31.44,-0.001908396946564972
433,RZLT,REZOLUTE INC,Health Care,433,5.15,,486,5.135,0.002921129503408171
434,INSW,INTERNATIONAL SEAWAYS INC,Energy,434,88.41,,553,87.9,0.005802047781569897
435,FBNC,FIRST BANCORP,Financials,435,60.8,,537,61.045,-0.004013432713572018
436,INVA,INNOVIVA INC,Health Care,436,22.67,,301,22.675,-0.00022050716648291946
437,OSBC,OLD SECOND BANCORP INC,Financials,437,22.08,,287,22.12,-0.001808318264014619
438,CCBG,CAPITAL CITY BANK INC,Financials,438,46.86,,535,46.725,0.002889245585874667
439,CVBF,CVB FINANCIAL CORP,Financials,439,21.05,,534,21.095,-0.002133206921071218
440,SFNC,SIMMONS FIRST NATIONAL CORP CLASS,Financials,440,22.17,,282,22.23,-0.0026990553306341925
441,MCY,MERCURY GENERAL CORP,Financials,441,103.15,,564,103.16,-9.693679720812476e-05
442,WAFD,WAFD INC,Financials,442,36.8,,319,36.88,-0.002169197396963307
443,FCF,FIRST COMMONWEALTH FINANCIAL CORP,Financials,443,19.7,,363,19.685,0.0007620015240030753
444,STEL,STELLAR BANCORP INC,Financials,444,38.57,,397,38.59,-0.0005182689816015662
445,MCB,METROPOLITAN BANK HOLDING CORP,Financials,445,94.52,,855,94.47,0.0005292685508626604
446,VALU,VALUE LINE INC,Financials,446,34.59,,191,34.09,0.01466705778820776
447,MBWM,MERCANTILE BANK CORP,Financials,447,53.96,,244,54.135,-0.0032326590930081833
448,HCI,HCI GROUP INC,Financials,448,167.42,,372,166.5118,0.005454268105923976
449,SCL,STEPAN,Materials,449,53.5,,457,53.65,-0.002795899347623476
450,CRDO,CREDO TECHNOLOGY GROUP HOLDING LTD,Information Technology,450,302.52,,3,303.715,-0.0039346097492715115
451,LCNB,LCNB CORP,Financials,451,17.02,,278,17.16,-0.00815850815850816
452,CDP,COPT DEFENSE PROPERTIES,Real Estate,452,33.69,,835,33.763,-0.002162130142463692
453,COCO,THE VITA COCO COMPANY INC,Consumer Staples,453,82.88,,807,83.45,-0.006830437387657318
454,FFBC,FIRST FINANCIAL BANCORP,Financials,454,31.94,,292,31.995,-0.001719018596655686
455,FSS,FEDERAL SIGNAL CORP,Industrials,455,117.44,,137,116.92,0.00444748546014373
456,TBBK,BANCORP INC,Financials,456,56.85,,337,56.855,-8.794301292758266e-05
457,CYTK,CYTOKINETICS INC,Health Care,457,79.17,,290,79.86,-0.008640120210368085
458,CSW,CSW INDUSTRIALS INC,Industrials,458,274.36,,113,275.225,-0.0031428830956490295
459,QCRH,QCR HOLDINGS INC,Financials,459,95.01,,195,94.8,0.0022151898734177333
460,ACVA,ACV AUCTIONS INC CLASS A,Industrials,460,6.37,,61,6.445,-0.011636927851047307
461,BCPC,BALCHEM CORP,Materials,461,165.57,,312,165.215,0.002148715310353211
462,ADUS,ADDUS HOMECARE CORP,Health Care,462,95.03,,344,94.44,0.006247352816603158
463,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,463,67.44,,297,66.6,0.012612612612612706
464,FIP,FTAI INFRASTRUCTURE INC,Industrials,464,4.77,,308,4.765,0.0010493179433368471
465,VECO,VEECO INSTRUMENTS INC,Information Technology,465,77.46,,515,76.7125,0.00974417467818145
466,MPAA,MOTORCAR PARTS OF AMERICA INC,Consumer Discretionary,466,15.12,,329,15.23,-0.007222586999343528
467,JYNT,JOINT CORP,Health Care,467,9.18,,269,9.15,0.003278688524590123
468,CRSR,CORSAIR GAMING INC,Information Technology,468,9.24,,612,9.29,-0.0053821313240042246
469,LBRX,LB PHARMACEUTICALS INC,Health Care,469,29.87,,54,29.91,-0.0013373453694416337
470,LMNR,LIMONEIRA,Consumer Staples,470,12.82,,413,12.97,-0.01156515034695449
471,TRMK,TRUSTMARK CORP,Financials,471,45.1,,812,45.2,-0.0022123893805310324
472,PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Financials,472,7.07,,969,7.15,-0.01118881118881121
473,FIBK,FIRST INTERSTATE BANCSYSTEM INC,Financials,473,36.71,,323,36.78,-0.0019032082653616111
474,NBBK,NB BANCORP INC,Financials,474,20.3,,318,20.24,0.0029644268774704496
475,PMTS,CPI CARD GROUP INC,Information Technology,475,18.24,,336,18.09,0.008291873963515606
476,JACK,JACK IN THE BOX INC,Consumer Discretionary,476,11.41,,123,11.56,-0.012975778546712835
477,ACNB,ACNB CORP,Financials,477,56.81,,304,57.03,-0.003857618797124318
478,BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,478,11.26,,260,11.06,0.018083182640144635
479,MNSB,MAINSTREET BANCSHARES INC,Financials,479,24.11,,784,24.0,0.004583333333333384
480,TRTX,TPG RE FINANCE TRUST INC,Financials,480,8.54,,401,8.5409,-0.00010537531173548942
481,CRSP,CRISPR THERAPEUTICS AG,Health Care,481,54.36,,46,54.96,-0.01091703056768567
482,FSUN,FIRSTSUN CAPITAL BANCORP,Financials,482,36.02,,576,35.965,0.0015292645627693613
483,RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,483,122.82,,455,127.175,-0.034244151759386665
484,TOWN,TOWNEBANK,Financials,484,35.0,,823,34.97,0.0008578781812982328
485,SMA,SMARTSTOP SELF STORAGE REIT INC,Real Estate,485,32.38,,394,32.655,-0.008421374980860485
486,AGM,FEDERAL AGRICULTURAL MORTGAGE NON,Financials,486,183.07,,498,183.745,-0.0036735693488259002
487,SIGI,SELECTIVE INSURANCE GROUP INC,Financials,487,92.44,,334,92.2725,0.001815275407082373
488,RCUS,ARCUS BIOSCIENCES INC,Health Care,488,27.23,,708,26.58,0.024454477050414036
489,CGEM,CULLINAN THERAPEUTICS INC,Health Care,489,17.3,,861,16.89,0.02427471876850218
490,GBCI,GLACIER BANCORP INC,Financials,490,48.93,,837,49.07,-0.0028530670470756636
491,TCBK,TRICO BANCSHARES,Financials,491,51.555,,289,51.71,-0.0029974859795011133
492,CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,492,7.35,,200,7.525,-0.023255813953488413
493,GBX,GREENBRIER INC,Industrials,493,50.2,,367,50.74,-0.01064249113125737
494,TRN,TRINITY INDUSTRIES INC,Industrials,494,35.13,,400,35.06,0.0019965772960639505
495,ECPG,ENCORE CAPITAL GROUP INC,Financials,495,83.95,,320,83.95,0.0
496,MDXG,MIMEDX GROUP INC,Health Care,496,3.67,,30,3.705,-0.009446693657220062
497,VICR,VICOR CORP,Industrials,497,365.53,,2,367.9001,-0.0064422379879756075
498,TSBK,TIMBERLAND BANCORP INC,Financials,498,42.49,,288,42.08,0.009743346007604625
499,BALY,BALLY S CORP,Consumer Discretionary,499,14.44,,1208,14.23,0.014757554462403233
500,FWRG,FIRST WATCH RESTAURANT GROUP INC,Consumer Discretionary,500,11.56,,549,11.645,-0.007299270072992581
501,UFPT,UFP TECHNOLOGIES INC,Health Care,501,233.3,,37,238.13,-0.02028303867635317
502,WSBF,WATERSTONE FINANCIAL INC,Financials,502,19.14,,286,19.23,-0.004680187207488307
503,NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,503,42.75,,449,42.89,-0.0032641641408254207
504,CBAN,COLONY BANKCORP INC,Financials,504,20.71,,427,20.67,0.0019351717464923812
505,ICHR,ICHOR HOLDINGS LTD,Information Technology,505,99.61,,587,97.06,0.02627240881928694
506,INBK,FIRST INTERNET BANCORP,Financials,506,25.53,,309,25.49,0.0015692428403295544
507,ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,507,114.04,,307,114.15,-0.0009636443276390683
508,GENC,GENCOR INDUSTRIES INC,Industrials,508,14.89,,436,14.74,0.010176390773405819
509,ASPI,ASP ISOTOPES INC,Materials,509,7.28,,616,7.33,-0.006821282401091366
510,RNST,RENASANT CORP,Financials,510,42.11,,388,42.255,-0.00343154656253708
511,RBKB,RHINEBECK BANCORP INC,Financials,511,16.7,,736,17.275,-0.0332850940665701
512,SLDB,SOLID BIOSCIENCES INC,Health Care,512,8.3,,906,8.345,-0.005392450569203122
513,ABUS,ARBUTUS BIOPHARMA CORP,Health Care,513,4.52,,180,4.605,-0.018458197611292304
514,TECX,TECTONIC THERAPEUTIC INC,Health Care,514,30.34,,510,30.27,0.002312520647505867
515,GOLD,GOLD INC,Consumer Discretionary,515,41.81,,369,41.83,-0.00047812574707140065
516,OI,O I GLASS INC,Materials,516,9.12,,119,9.145,-0.0027337342810279663
517,JXN,JACKSON FINANCIAL INC CLASS A,Financials,517,109.38,,379,108.15,0.011373092926490802
518,PAR,PAR TECHNOLOGY CORP,Information Technology,518,15.13,,208,15.335,-0.013368112161721513
519,CDNL,CARDINAL INFRASTRUCTURE GROUP INC,Industrials,519,79.1,,531,80.145,-0.013038867053465575
520,JBTM,JBT MAREL CORP,Industrials,520,131.13,,140,130.015,0.008575933546129288
521,OBK,ORIGIN BANCORP INC,Financials,521,49.54,,386,49.705,-0.0033195855547731856
522,AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,522,2.76,,1040,2.845,-0.02987697715289994
523,GRND,GRINDR INC,Communication,523,13.15,,138,13.23,-0.006046863189720364
524,FATE,FATE THERAPEUTICS INC,Health Care,524,2.15,,1272,2.2,-0.022727272727272818
525,UCTT,ULTRA CLEAN HOLDINGS INC,Information Technology,525,123.14,,483,121.88,0.010338037413849754
526,INDV,INDIVIOR PHARMACEUTICALS INC,Health Care,526,38.32,,330,38.595,-0.007125275294727285
527,QUAD,QUAD GRAPHICS INC CLASS A,Industrials,527,7.6,,569,7.56,0.005291005291005346
528,REPL,REPLIMUNE GROUP INC,Health Care,528,11.18,,299,11.22,-0.0035650623885918886
529,KMT,KENNAMETAL INC,Industrials,529,35.44,,116,34.845,0.01707562060553869
530,DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,530,28.24,,485,28.4,-0.005633802816901401
531,UFCS,UNITED FIRE GROUP INC,Financials,531,48.5,,460,48.53,-0.0006181743251597593
532,DBRG,DIGITALBRIDGE GROUP INC CLASS A,Financials,532,15.72,,504,15.715,0.00031816735602929747
533,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,533,14.72,,324,14.66,0.004092769440654953
534,TDUP,THREDUP INC CLASS A,Consumer Discretionary,534,5.91,,617,5.965,-0.009220452640402277
535,SIEB,SIEBERT FINANCIAL CORP,Financials,535,1.84,,95,1.94,-0.05154639175257725
536,ALGT,ALLEGIANT TRAVEL,Industrials,536,102.18,,465,102.975,-0.007720320466132469
537,BRT,BRT APARTMENTS CORP,Real Estate,537,14.86,,423,14.805,0.0037149611617697254
538,HURA,TUHURA BIOSCIENCES INC,Health Care,538,2.71,,599,2.6147,0.03644777603549154
539,BOH,BANK OF HAWAII CORP,Financials,539,79.18,,851,79.24,-0.0007571933366984362
540,HPP,HUDSON PACIFIC PROPERTIES REIT INC,Real Estate,540,14.54,,746,14.79,-0.01690331304935766
541,NPB,NORTHPOINTE BANCSHARES INC,Financials,541,17.89,,451,17.79,0.005621135469364935
542,TARS,TARSUS PHARMACEUTICALS INC,Health Care,542,63.56,,176,63.43,0.002049503389563334
543,MGEE,MGE ENERGY INC,Utilities,543,76.01,,418,76.145,-0.001772933219515327
