buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-09,2026-09-10,Aster Call,Aster Call,FFIV,"F5, Inc.",Information Technology,5,49,-0.01519906,404.630005,398.480011,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,GPI,GROUP AUTOMOTIVE INC,Consumer Discretionary,7,4,-0.02090367,287.938995,281.920013,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,TER,Teradyne,Information Technology,12,34,-0.03518465,383.690002,370.190002,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,ONT,ONTERRIS,Industrials,16,21,0.01792717,17.850000,18.170000,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,17,11,-0.00421591,35.580002,35.430000,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,LBRT,LIBERTY ENERGY CLASS A,Energy,24,18,-0.05935659,22.070000,20.760000,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,TXG,10X GENOMICS CLASS A,Health Care,28,48,-0.01352361,67.290001,66.379997,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,CHRW,C.H. Robinson,Industrials,40,5,0.01309406,150.449997,152.419998,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,PNTG,PENNANT GROUP,Health Care,45,6,-0.00757573,39.599998,39.299999,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,MATX,MATSON INC,Industrials,47,7,0.00619055,226.796005,228.199997,Aster当日前50,
2026-09-09,2026-09-10,Aster Call,Aster Call,HPQ,HP Inc.,Information Technology,49,23,0.00925637,32.410000,32.709999,Aster当日前50,
