buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Cross,AVT,"Avnet, Inc. - Common Stock",,1,6,-0.00232996,90.129997,89.919998,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Candle Capture,CHD,Church & Dwight,Consumer Staples,1,46,-0.00957480,97.129997,96.199997,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,GM,General Motors,Consumer Discretionary,1,47,-0.01704607,82.129997,80.730003,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Cross,GWRS,GLOBAL WATER RESOURCES INC,Utilities,2,7,-0.00139665,7.160000,7.150000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v4 Tactical Breakout,MGEE,MGE ENERGY INC,Utilities,3,24,-0.00710924,82.989998,82.400002,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一趋势 Trend Relay,PCAR,Paccar,Industrials,3,5,-0.00274579,131.110001,130.750000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,CNR,CORE NATURAL RESOURCES INC,Energy,4,49,-0.01056845,87.525002,86.599998,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Cross,FEIM,FREQUENCY ELECTRONICS INC,Information Technology,5,14,0.01174194,72.389999,73.239998,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v5 Risk Adjusted,GATX,GATX CORP,Industrials,5,8,0.01807793,180.330002,183.589996,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,PNRG,PRIMEENERGY RESOURCES CORP,Energy,5,28,-0.01631376,193.395004,190.240005,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,DVN,Devon Energy,Energy,6,43,0.00980825,44.860001,45.299999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v5 Risk Adjusted,DVN,Devon Energy,Energy,6,45,0.00980825,44.860001,45.299999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,INVX,INNOVEX INTERNATIONAL INC,Energy,7,7,-0.01857308,27.190001,26.684999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一趋势 Trend Relay,PTEN,PATTERSON UTI ENERGY INC,Energy,7,9,-0.03544776,10.720000,10.340000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Cross,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,7,30,-0.01565384,16.290001,16.035000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,ULTA,Ulta Beauty,Consumer Discretionary,7,7,0.00000000,488.079987,488.079987,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,ULTA,Ulta Beauty,Consumer Discretionary,7,7,0.00000000,488.079987,488.079987,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,FOXA,Fox Corporation (Class A),Communication Services,8,8,0.00000000,57.480000,57.480000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,FOXA,Fox Corporation (Class A),Communication Services,8,8,0.00000000,57.480000,57.480000,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v3 Quality Momentum,TXT,Textron,Industrials,8,35,0.01663479,91.675003,93.199997,Research当日前50,
2026-07-22,2026-07-23,Aster Research,v5 Risk Adjusted,TXT,Textron,Industrials,8,42,0.01663479,91.675003,93.199997,Research当日前50,
2026-07-22,2026-07-23,Aster Research,单一信号 EMA Candle Capture,CSW,CSW INDUSTRIALS INC,Industrials,9,26,0.02889929,282.359985,290.519989,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v3 Daily CNN 确认层,FOX,Fox Corporation (Class B),Communication Services,9,9,0.00000000,51.549999,51.549999,Research当日前50,
2026-07-22,2026-07-23,Aster Research,Deep v4 Shape Embedding 确认层,FOX,Fox Corporation (Class B),Communication Services,9,9,0.00000000,51.549999,51.549999,Research当日前50,
