buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-14,2026-09-09,Aster Research,单一趋势 Trend Relay,CMTV,COMMUNITY BANCORP VT,Financials,1,31,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v2 Balanced,HMH,HMH HOLDING INC CLASS A,Energy,1,7,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v4 Tactical Breakout,HMH,HMH HOLDING INC CLASS A,Energy,1,27,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v5 Risk Adjusted,HMH,HMH HOLDING INC CLASS A,Energy,1,2,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v2 Balanced,CMTV,COMMUNITY BANCORP VT,Financials,2,1,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,共识Agent 多榜单共振,HMH,HMH HOLDING INC CLASS A,Energy,2,15,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v3 Quality Momentum,CMTV,COMMUNITY BANCORP VT,Financials,3,6,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v5 Risk Adjusted,CMTV,COMMUNITY BANCORP VT,Financials,3,3,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Candle Capture,NHC,NATIONAL HEALTHCARE CORP,Health Care,6,25,0.01667034,224.350006,228.089996,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Cross,PIPR,PIPER SANDLER COMPANIES,Financials,6,45,-0.00619839,77.440002,76.959999,Research当日前50,
2026-08-14,2026-09-09,Aster Research,共识Agent 多榜单共振,CMTV,COMMUNITY BANCORP VT,Financials,8,6,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一趋势 Trend Relay,TER,Teradyne,Information Technology,9,2,-0.05606674,406.480011,383.690002,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Candle Capture,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,12,21,0.01993657,132.419998,135.059998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v3 Quality Momentum,LRCX,Lam Research,Information Technology,12,16,-0.03850953,328.489990,315.839996,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v4 Tactical Breakout,CMTV,COMMUNITY BANCORP VT,Financials,16,3,-0.00387138,41.330002,41.169998,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一趋势 Trend Relay,LRCX,Lam Research,Information Technology,21,1,-0.03850953,328.489990,315.839996,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Cross,HMH,HMH HOLDING INC CLASS A,Energy,23,6,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,v5 Risk Adjusted,MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,35,20,0.05665407,26.299999,27.790001,Research当日前50,连续至少3个快照排名改善
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Candle Capture,HMH,HMH HOLDING INC CLASS A,Energy,38,9,0.01656925,20.520000,20.860001,Research当日前50,
2026-08-14,2026-09-09,Aster Research,单一信号 EMA Candle Capture,EPM,EVOLUTION PETROLEUM CORP,Energy,45,50,-0.01335113,3.745000,3.695000,Research当日前50,
