rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,BNTX,BioNTech SE - American Depositary Shares,,96.75,优先Call候选,93.669998,57.44,0.83,0.04170374,0.03320090,0.00731261,92.8,76.69,80.4,84.72,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 5 根 4H 空头排列；EMA9 最近上穿 EMA26（0 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 57.4；extension 0.8ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 新金叉
2,RL,Ralph Lauren Corporation,Consumer Discretionary,93.65,优先Call候选,395.73999,59.66,0.97,-0.00727480,0.04010718,0.02176549,65.2,72.3,72.6,83.12,68.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（3 根前）；EMA9 最近上穿 EMA50（3 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.7；extension 1.0ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
3,ASPN,ASPEN AEROGELS,Materials,93.65,优先Call候选,6.25,62.38,0.63,-0.14675768,0.34843581,0.19274809,65.2,61.06,41.6,83.2,30.0,45.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（3 根前）；EMA9 最近上穿 EMA50（3 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.4；extension 1.6ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
4,WBD,Warner Bros. Discovery,Communication Services,91.4,优先Call候选,26.780001,62.55,0.36,0.01305096,0.01883207,0.00582163,90.4,48.82,88.8,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（2 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.5；extension 1.5ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 保持多头
5,SLVM,SYLVAMO CORP,Materials,91.4,优先Call候选,41.0,65.37,1.43,0.08408250,0.09596365,0.07021663,65.2,72.89,68.6,83.2,100.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 12 根 4H 空头排列；EMA9 最近上穿 EMA26（7 根前）；EMA9 最近上穿 EMA50（1 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 65.4；extension 2.0ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
6,FPI,FARMLAND PARTNERS INC,Real Estate,91.35,优先Call候选,9.9,61.89,1.43,-0.01049475,0.05995717,0.04540655,65.2,74.28,83.8,83.2,100.0,72.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（5 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 61.9；extension 1.3ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
7,UBER,Uber,Industrials,90.9,优先Call候选,75.0,62.5,0.74,0.07173474,0.06571936,0.00874246,92.8,48.68,80.4,83.12,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 11 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.5；extension 2.2ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 新金叉
8,GRDN,GUARDIAN PHARMACY SERVICES CLASS A,Health Care,90.05,优先Call候选,43.52,59.94,4.09,0.10667511,0.10093603,0.06017055,98.2,42.96,68.6,80.0,36.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 三线翻转：翻转前 10 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（1 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.9；extension 1.5ATR 未过度拉伸；EMA50 斜率转正；惩罚：短线拉伸过大；EMA9/26 新多头交叉；MACD 新金叉
9,SANA,SANA BIOTECHNOLOGY INC,Health Care,89.15,优先Call候选,3.52,60.94,0.99,0.03074671,0.12640000,-0.10432570,65.2,70.86,62.9,83.2,68.0,20.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 10 根 4H 空头排列；EMA9 最近上穿 EMA26（5 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 60.9；extension 1.5ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
10,OVID,OVID THERAPEUTICS,Health Care,89.05,优先Call候选,2.63,62.89,0.67,0.00381679,0.19274376,0.01348748,65.2,73.23,63.6,83.2,30.0,20.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（6 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.9；extension 1.7ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
