ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,81.209999,0.0,0.0,0.0,0.0,0.0,1.0,65.53199621826342,0.372654941388636,7.351136386190927,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,70.815002,0.0,0.0,0.0,0.0,0.0,1.0,39.26254628367931,1.458367149563386,3.3644004052781282,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1156.709961,0.0,0.0,0.0,0.0,0.0,1.0,20.571003490415542,-0.06427821816155765,5.191996798483276,,55.08,45.0,44.0,65,74.17,50,0,0,0,constructive momentum,No major Prism warning from provided data
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,596.98999,0.0,0.0,0.0,0.0,0.0,1.0,19.214410430653817,0.48414876124577466,8.758700555670721,,54.54,47.0,44.0,65,68.93,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
BAX,Baxter International,SPX,Health Care,Health Care Equipment,0.0,22.475,0.0,0.0,0.0,0.0,0.0,1.0,21.224373180993904,-0.23471018542535171,3.2687119021134587,,53.47,35.0,44.0,70,73.59,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RMD,ResMed,SPX,Health Care,Health Care Equipment,0.0,220.785004,0.0,0.0,0.0,0.0,0.0,1.0,18.40877169976722,-0.014900054089723391,2.7861621499826645,,53.14,35.0,44.0,70,71.97,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GPC,Genuine Parts Company,SPX,Consumer Discretionary,Distributors,0.0,128.895004,0.0,0.0,0.0,0.0,0.0,1.0,31.15079905525844,0.2694635495078981,3.740585742840071,,52.16,35.0,30.0,65,89.54,50,0,0,0,constructive momentum,No major Prism warning from provided data
CRL,Charles River Laboratories,SPX,Health Care,Life Sciences Tools & Services,0.0,231.220001,0.0,0.0,0.0,0.0,0.0,1.0,28.548400193150613,0.0004039435471088204,3.5025384454398596,,52.1,35.0,30.0,70,84.26,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
RVTY,Revvity,SPX,Health Care,Health Care Equipment,0.0,111.7799,0.0,0.0,0.0,0.0,0.0,1.0,10.596517265261696,-0.0005814468064956335,3.5637644028258073,,51.29,35.0,44.0,70,62.71,50,0,0,0,macro resilience,No major Prism warning from provided data
SYK,Stryker Corporation,SPX,Health Care,Health Care Equipment,0.0,326.980011,0.0,0.0,0.0,0.0,0.0,1.0,10.840681694915254,-0.05632076557347754,3.302299177635578,,51.26,35.0,44.0,70,62.56,50,0,0,0,macro resilience,No major Prism warning from provided data
PODD,Insulet Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,Health Care Equipment,0.0,159.779999,0.0,0.0,0.0,0.0,0.0,1.0,11.500345886245377,-0.16761607472247753,4.021153933218959,,51.24,35.0,44.0,70,62.46,50,0,0,0,macro resilience,No major Prism warning from provided data
