current_rank,ticker,name,sector,2026-06-25__predicted_rank,2026-06-25__close,2026-06-25__next_snapshot_return,2026-06-24__predicted_rank,2026-06-24__close,2026-06-24__next_snapshot_return,2026-06-23__predicted_rank,2026-06-23__close,2026-06-23__next_snapshot_return,2026-06-22__predicted_rank,2026-06-22__close,2026-06-22__next_snapshot_return,2026-06-20__predicted_rank,2026-06-20__close,2026-06-20__next_snapshot_return
55,HROW,HARROW INC,Health Care,55,41.5,,550,42.68,-0.02764761012183692,531,42.779999,-0.0023375175861971575,211,42.41,0.00872433388351812,215,42.869999,-0.010730091223001947
56,TMDX,TRANSMEDICS GROUP INC,Health Care,56,77.75,,1118,77.614998,0.0017393803192522483,1155,73.830002,0.05126636729604872,1065,75.510002,-0.022248708191002442,1047,75.45,-0.0416296352122143
57,DAVE,DAVE INC CLASS A,Financials,57,322.75,,14,323.220001,-0.0014541210276155514,59,317.970001,0.016510991551055065,91,309.720001,0.026636962331664238,92,311.17,-0.015010815958460544
58,SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,58,4.3,,561,4.41,-0.024943310657596474,593,4.33,0.018475750577367167,88,4.01,0.07980049875311734,26,4.03,-0.004962779156327701
59,SBH,SALLY BEAUTY HOLDINGS INC,Consumer Discretionary,59,14.14,,62,14.32,-0.012569832402234637,382,13.32,0.07507507507507505,368,13.01,0.023827824750192184,571,13.005,-0.05929139551699203
60,XPOF,XPONENTIAL FITNESS INC CLASS A,Consumer Discretionary,60,6.99,,584,7.03,-0.005689900426742556,19,6.82,0.030791788856304958,23,6.61,0.03177004538577921,678,6.4786,-0.03221083455344065
61,PSTL,POSTAL REALTY TRUST INC CLASS A,Real Estate,61,24.34,,959,23.6,0.031355932203389836,893,23.43,0.0072556551429792115,1227,23.01,0.01825293350717061,1303,23.0269,0.009653312432939432
62,AUPH,AURINIA PHARMACEUTICALS INC,Health Care,62,17.549999,,755,18.620001,-0.05746519562485519,772,17.879999,0.04138713878004108,940,17.530001,0.019965657731565667,311,17.515,0.06500620079017017
63,JCAP,JEFFERSON CAPITAL INC,Financials,63,18.209999,,1042,18.049999,0.008864266419073008,1153,17.51,0.030839463163906178,1181,16.969999,0.031820921144426695,1106,16.82,-0.021338004613610018
64,PSNL,PERSONALIS INC,Health Care,64,12.59,,532,11.36,0.108274647887324,798,10.06,0.12922465208747513,651,10.17,-0.010816125860373615,150,10.54,-0.03510436432637565
65,OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,65,27.26,,698,27.620001,-0.013034069042937246,904,28.1,-0.01708181494661931,731,27.1,0.03690036900368998,942,27.62,-0.015619360130063042
66,ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,66,7.65,,83,7.2,0.0625,14,7.16,0.005586592178770999,32,7.52,-0.04787234042553179,421,7.625,-0.019556714471968717
67,GO,GROCERY OUTLET HOLDING CORP,Consumer Staples,67,9.53,,98,9.8,-0.027551020408163374,102,9.47,0.03484688489968324,160,9.36,0.011752136752136932,532,9.29,0.010799136069114423
68,GT,GOODYEAR TIRE & RUBBER,Consumer Discretionary,68,6.44,,1151,6.29,0.02384737678855342,1273,5.9,0.0661016949152542,1066,5.97,-0.011725293132328174,128,5.995,-0.035541195476575194
69,CRVL,CORVEL CORP,Health Care,69,61.779999,,593,61.93,-0.0024221056031002997,1239,59.689999,0.037527241372545594,1608,57.599998,0.03628474084322009,1340,58.06,-0.015889304901577028
70,RDNT,RADNET INC,Health Care,70,60.009998,,352,58.16,0.03180876891334261,119,56.200001,0.03487542642570407,1120,55.759998,0.007891015347597286,1451,56.23,0.03758831270605478
71,SYRE,SPYRE THERAPEUTICS INC,Health Care,71,88.669998,,723,86.239998,0.028177180616353992,694,97.050003,-0.11138593164185684,629,100.32,-0.03259566387559798,551,101.09,0.13561245803090127
72,CBLL,CERIBELL INC,Health Care,72,19.73,,1083,18.610001,0.0601826405060375,1292,18.389999,0.011963132787554898,1259,18.18,0.011551100110011037,1076,18.045,0.008319411629539086
73,ZVRA,ZEVRA THERAPEUTICS INC,Health Care,73,13.23,,101,13.08,0.011467889908256979,168,13.0,0.006153846153846176,146,12.65,0.027667984189723382,98,12.66,-0.019379844961240345
74,USPH,US PHYSICAL THERAPY INC,Health Care,74,66.32,,1192,66.209999,0.0016613955846758177,1265,63.5,0.0426771496062992,1288,62.509998,0.01583749850703886,1139,62.24,-0.012792198357548967
75,MFIN,MEDALLION FINANCIAL CORP,Financials,75,9.97,,921,9.95,0.0020100502512563345,811,9.66,0.030020703933747228,1134,9.38,0.02985074626865658,1061,9.45,-0.015739769150052263
76,DEA,EASTERLY GOVERNMENT PROPERTIES INC,Real Estate,76,24.27,,944,24.139999,0.005385294340733093,549,24.08,0.002491652823920276,1163,23.77,0.013041649137568223,1607,23.57,0.026338514680483538
77,FTLF,FITLIFE BRANDS INC,Consumer Staples,77,11.93,,124,11.91,0.0016792611251048584,249,11.85,0.005063291139240533,290,10.83,0.09418282548476453,468,10.705,-0.03904170363797688
78,MASS,908 DEVICES INC,Information Technology,78,8.98,,35,8.97,0.0011148272017837968,56,8.73,0.027491408934708028,30,8.66,0.008083140877598094,7,8.85,-0.021468926553672274
79,CAPR,CAPRICOR THERAPEUTICS INC,Health Care,79,30.4,,1073,29.51,0.03015926804473046,1026,29.6,-0.0030405405405404817,956,29.34,0.008861622358554921,1422,29.8,0.03382667490580249
80,BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,80,13.43,,668,11.18,0.201252236135957,1014,10.7,0.04485981308411224,1000,10.73,-0.002795899347623587,502,10.83,-0.025431425976385036
81,WEST,WESTROCK COFFEE,Consumer Staples,81,9.73,,608,9.68,0.005165289256198413,949,9.08,0.06607929515418509,931,9.05,0.0033149171270716593,473,9.02,0.0022148394241419123
82,PRM,PERIMETER SOLUTIONS INC,Materials,82,36.900002,,186,35.740002,0.03245662940925409,192,35.810001,-0.0019547332601304035,869,37.43,-0.043280764092973545,995,36.875,-0.009264134707891225
83,MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,83,26.98,,1179,26.23,0.028593213877239787,1219,25.629999,0.023410106258685337,1248,25.889999,-0.010042487834781233,1256,25.825,-0.009184845357246396
84,PBFS,PIONEER BANCORP INC,Financials,84,17.24,,113,17.23,0.0005803830528148257,133,17.040001,0.01115017540198493,132,17.049999,-0.0005863929962693915,848,16.88,-0.0029240350877194343
85,BDC,BELDEN INC,Information Technology,85,121.32,,91,118.489998,0.023883889338912834,95,118.440002,0.0004221208979715563,70,121.650002,-0.026387175891702808,822,122.27,-0.013061820330004581
86,TWI,TITAN INTERNATIONAL INC,Industrials,86,7.9,,1310,7.51,0.051930758988016024,1341,7.28,0.03159340659340648,1296,7.56,-0.03703703703703698,1185,7.51,-0.0013210039630119352
87,ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,87,54.169998,,1273,50.689999,0.06865257582664386,1252,50.150002,0.01076763665931657,1166,52.119999,-0.03779733380271166,1242,52.2,0.006371847724042423
88,TDOC,TELADOC HEALTH INC,Health Care,88,7.91,,156,7.81,0.012804097311139628,181,7.69,0.015604681404421283,110,7.58,0.014511873350923521,868,7.745,-0.060718711276332105
89,LIF,LIFE360 INC,Information Technology,89,48.939999,,197,49.419998,-0.009712647094805571,877,46.939999,0.052833384167732866,144,47.970001,-0.02147179442418612,161,49.08,-0.02141980824153411
90,NUTX,NUTEX HEALTH INC,Health Care,90,149.104996,,107,147.539993,0.010607313774238847,99,147.229996,0.0021055288217219914,69,150.169998,-0.019577825392259718,604,148.31,-0.0022589662566928626
91,SPHR,SPHERE ENTERTAINMENT CLASS A,Communication,91,161.350006,,127,155.119995,0.04016252708105106,93,158.199997,-0.019469039560095602,134,157.240005,0.0061052656415268025,396,155.9751,-0.0005720269424519531
92,UPBD,UPBOUND GROUP INC,Consumer Discretionary,92,19.84,,3,19.59,0.012761613067891808,1120,18.690001,0.04815403701690557,1407,18.32,0.02019656113537116,1491,18.4672,0.0
93,HLMN,HILLMAN SOLUTIONS CORP,Industrials,93,8.32,,141,8.205,0.014015843997562394,415,7.78,0.054627249357326546,309,7.89,-0.013941698352344711,272,8.005,-0.021091811414392203
94,NTLA,INTELLIA THERAPEUTICS INC,Health Care,94,16.030001,,360,15.5,0.034193612903225645,285,15.25,0.016393442622950838,55,15.75,-0.031746031746031744,129,16.27,0.0051052967453733
95,NUVB,NUVATION BIO INC CLASS A,Health Care,95,5.81,,697,6.46,-0.10061919504643968,832,6.04,0.06953642384105962,667,5.76,0.04861111111111116,492,5.8601,0.03597122302158273
96,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,96,18.290001,,146,18.07,0.012174930824571106,68,18.540001,-0.025350645881842215,82,18.18,0.01980203520352042,842,18.25,-0.02152852529601712
97,OPTU,OPTIMUM COMMUNICATIONS INC CLASS A,Communication,97,1.6,,201,1.61,-0.006211180124223614,1,1.35,0.19259259259259265,3,1.25,0.08000000000000007,207,1.275,0.0869565217391306
98,MAZE,MAZE THERAPEUTICS INC,Health Care,98,27.02,,1229,26.67,0.013123359580052396,1208,26.41,0.009844755774327973,1247,25.57,0.032850997262416914,1276,25.845,-0.0042834890965731676
99,HBNC,HORIZON BANCORP INC,Financials,99,19.780001,,139,19.799999,-0.0010100000510101514,180,19.68,0.006097510162601516,177,19.41,0.01391035548686248,105,19.31,0.003619441571871773
100,BMI,BADGER METER INC,Information Technology,100,140.899994,,169,133.580002,0.054798561838619975,179,127.809998,0.04514516931609691,71,134.820007,-0.05199531698585369,199,135.67,-0.005018398523985224
101,BCRX,BIOCRYST PHARMACEUTICALS INC,Health Care,101,9.9,,664,10.0,-0.010000000000000009,387,9.31,0.07411385606874332,312,9.14,0.018599562363238453,482,9.24,0.016685205784204626
102,TNGX,TANGO THERAPEUTICS INC,Health Care,102,30.139999,,410,29.120001,0.03502740264328974,667,28.389999,0.025713350676764613,600,28.5,-0.003859684210526293,86,27.969999,0.018948910223414606
103,ASLE,AERSALE CORP,Industrials,103,6.45,,1044,6.53,-0.012251148545176171,1097,6.44,0.013975155279503104,1106,6.34,0.015772870662460692,1051,6.25,-0.0015748031496062298
104,CIA,CITIZENS INC CLASS A,Financials,104,5.95,,116,5.86,0.015358361774743923,132,5.89,-0.005093378607809784,56,5.88,0.001700680272108901,357,5.78,0.00512820512820511
105,JACK,JACK IN THE BOX INC,Consumer Discretionary,105,12.82,,5,13.35,-0.03970037453183517,1666,11.58,0.15284974093264236,476,11.41,0.014899211218229569,123,11.56,-0.10859375000000004
106,FINW,FINWISE BANCORP,Financials,106,14.55,,1161,14.6,-0.003424657534246478,1028,14.48,0.008287292817679592,1513,14.06,0.029871977240398362,1452,14.2631,-0.008462623413258097
107,MRX,MAREX GROUP PLC,Financials,107,64.120003,,86,64.839996,-0.011104149358676763,805,66.510002,-0.025109095621437483,756,65.300003,0.018529846009348594,795,66.02,0.0069391675231817995
108,KRMD,KORU MEDICAL SYSTEMS INC,Health Care,108,4.28,,1066,4.19,0.021479713603818507,912,4.13,0.014527845036319764,1511,3.86,0.06994818652849744,1709,3.82,-0.01025641025641022
109,CSTL,CASTLE BIOSCIENCES INC,Health Care,109,22.91,,72,22.120001,0.03571423889176151,1119,21.379999,0.03461188188081743,1070,21.200001,0.008490471297619262,1090,21.07,0.003787878608528583
110,AHR,AMERICAN HEALTHCARE REIT INC,Real Estate,110,50.919998,,1070,50.099998,0.016367266122445656,1032,48.669998,0.02938155041633661,1107,47.16,0.032018617472434396,1591,47.2,0.013757523645743674
111,DYN,DYNE THERAPEUTICS INC,Health Care,111,20.610001,,108,20.33,0.013772798819478682,106,20.26,0.0034550839091804786,577,20.870001,-0.02922860425354057,158,20.76,0.05404050777982361
112,MCHB,MECHANICS BANCORP CLASS A,Financials,112,15.79,,149,15.67,0.007657945118059839,45,15.31,0.023514043109079008,781,14.89,0.02820685023505698,660,14.95,0.01568894952251032
113,PZZA,PAPA JOHNS INTERNATIONAL INC,Consumer Discretionary,113,36.169998,,185,36.02,0.004164297612437418,347,35.32,0.019818799546998944,299,34.349998,0.02823877893675575,125,34.275,-0.05813005050370035
114,DXPE,DXP ENTERPRISES INC,Industrials,114,166.990005,,131,167.919998,-0.0055383099754443554,753,165.5,0.014622344410876176,145,169.050003,-0.020999721603080945,151,169.36,-0.026714254974791185
115,SENEA,SENECA FOODS CORP CLASS A,Consumer Staples,115,168.160004,,117,166.479996,0.010091350554813694,366,160.929993,0.03448706419815739,887,156.460007,0.028569511696366012,725,156.61,0.003914026156662365
116,BVFL,BV FINANCIAL INC,Financials,116,21.620001,,231,21.32,0.0140713414634146,239,21.110001,0.009947844152162766,266,20.48,0.0307617675781251,528,20.05,0.0068829891838742
117,MBC,MASTERBRAND INC,Industrials,117,9.61,,4,9.34,0.028907922912205564,704,8.36,0.11722488038277512,33,8.62,-0.030162412993039456,233,8.94,-0.04856512141280367
118,CZNC,CITIZENS AND NORTHERN CORP,Financials,118,22.450001,,126,22.51,-0.002665437583296404,393,22.09,0.019013128112268074,329,21.549999,0.025058052206870185,241,21.63,-0.008283525080533871
119,RVLV,REVOLVE GROUP CLASS A INC,Consumer Discretionary,119,22.790001,,737,22.940001,-0.006538796576338379,333,21.15,0.0846336170212767,283,20.790001,0.017315968383070146,389,20.96,-0.04589260918345073
120,LZB,LA-Z-BOY INC,Consumer Discretionary,120,40.799999,,617,41.849998,-0.02508958303892872,67,40.299999,0.03846151460202263,49,39.990002,0.007751862578051494,446,40.18,0.008320776601109525
121,JILL,J JILL INC,Consumer Discretionary,121,15.09,,166,14.97,0.008016032064128265,196,14.54,0.02957359009628613,141,14.53,0.0006882312456986117,441,14.51,-0.019568151147098534
122,YEXT,YEXT INC,Information Technology,122,4.15,,13,4.16,-0.0024038461538461453,740,3.93,0.058524173027989734,697,3.94,-0.0025380710659898,676,3.975,0.03684210526315801
123,PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,123,12.24,,61,10.98,0.11475409836065564,48,11.09,-0.009918845807033283,43,10.99,0.009099181073703333,57,11.095,-0.0009090909090908594
124,CIM,CHIMERA INVESTMENT CORP,Financials,124,13.47,,883,13.52,-0.0036982248520709415,1469,13.26,0.019607843137254832,1510,13.12,0.010670731707317138,1427,13.235,-0.012048192771084376
125,FVR,FRONTVIEW REIT INC,Real Estate,125,19.700001,,136,19.82,-0.006054439959636726,183,19.99,-0.008504252126062983,173,19.709999,0.014206038265146548,435,19.63,0.006125523226135687
126,EPAC,ENERPAC TOOL GROUP CORP CLASS A,Industrials,126,37.07,,175,36.41,0.01812688821752273,288,35.380001,0.029112463846453718,179,36.209999,-0.0229217901939186,832,36.24,-0.010655710964792786
127,FLR,FLUOR CORP,Industrials,127,53.619999,,123,53.169998,0.008463438347317664,109,53.369999,-0.0037474424535777207,583,54.419998,-0.019294359400748196,560,54.48,0.014163212821468596
128,VALU,VALUE LINE INC,Financials,128,36.389999,,210,34.849998,0.044189414300683794,497,35.145199,-0.008534963952491426,446,34.59,0.016050852847643737,191,34.09,0.01466705778820776
129,ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,129,40.73,,683,40.669998,0.0014753381595935533,169,39.75,0.02314460377358496,204,39.09,0.016884113584036742,406,39.11,0.0015373046768463183
130,LTC,LTC PROPERTIES REIT INC,Real Estate,130,38.450001,,1093,38.07,0.009981639085894445,1288,37.25,0.02201342281879204,1348,36.509998,0.02026847550087507,1253,36.62,0.0038492989785345877
131,SGRY,SURGERY PARTNERS INC,Health Care,131,15.46,,238,15.22,0.01576872536136653,895,14.53,0.047487955953200434,264,14.55,-0.0013745704467355013,331,14.59,0.0
132,OPFI,OPPFI INC CLASS A,Financials,132,9.36,,69,8.8,0.06363636363636349,975,8.76,0.004566210045662267,1192,8.36,0.04784688995215314,1258,8.315,-0.008303677342823335
133,CADL,CANDEL THERAPEUTICS INC,Health Care,133,9.47,,40,9.27,0.02157497303128375,756,9.08,0.020925110132158586,657,9.15,-0.007650273224043769,971,9.27,0.10108303249097461
134,LARK,LANDMARK BANCORP INC,Financials,134,30.389999,,661,30.200001,0.006291324294989131,167,30.0,0.006666700000000025,260,29.32,0.023192360163710735,322,29.37,-0.0017024514231374077
135,ELVN,ENLIVEN THERAPEUTICS INC,Health Care,135,49.119999,,267,47.77,0.02826039355243881,821,48.599998,-0.0170781488509526,314,45.959999,0.05744123275546631,177,46.78,0.019068759160477233
136,MYFW,FIRST WESTERN FINANCIAL INC,Financials,136,31.389999,,326,30.66,0.023809491193737653,221,30.99,-0.010648596321393922,236,30.41,0.019072673462676715,146,30.465,-0.004582618807941641
137,HDSN,HUDSON TECHNOLOGIES INC,Industrials,137,5.57,,106,5.78,-0.03633217993079585,125,5.76,0.003472222222222321,106,5.76,0.0,103,5.755,-0.020408163265306145
