ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,640.210022,0.0,0.0,0.0,0.0,0.0,1.0,42.824321695482425,0.37433082304178233,7.10994267619081,,60.03,47.0,44.0,65,96.38,50,0,0,0,constructive momentum,No major Prism warning from provided data
MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,266.804993,0.0,0.0,0.0,0.0,0.0,1.0,34.27528788538432,-0.14283845313515964,11.389538565130437,,56.15,47.0,44.0,65,73.99,56.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,1172.130005,0.0,0.0,0.0,0.0,0.0,1.0,26.251337134225295,0.15314871630175553,9.111436210890762,,55.7,47.0,44.0,65,66.73,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,246.050003,0.0,0.0,0.0,0.0,0.0,1.0,25.71595529455868,0.0628438595309202,7.946498320970492,,55.42,47.0,44.0,65,73.36,50,0,0,0,constructive momentum,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,70.995003,0.0,0.0,0.0,0.0,0.0,1.0,47.629451029320016,2.5685950457795976,4.185405334593961,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,68.230003,0.0,0.0,0.0,0.0,0.0,1.0,43.3102322346097,0.11635249682892668,7.120244656675662,,54.23,35.0,30.0,70,94.9,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,380.584991,0.0,0.0,0.0,0.0,0.0,1.0,19.33182809808671,0.24393933696909387,7.711812674039098,,54.18,47.0,44.0,65,67.15,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,435.190002,0.0,0.0,0.0,0.0,0.0,1.0,15.79437965390451,0.18741264458311568,7.823512764694181,,53.24,47.0,44.0,65,62.45,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
RVTY,Revvity,SPX,Health Care,Health Care Equipment,0.0,113.434998,0.0,0.0,0.0,0.0,0.0,1.0,17.19702120883333,0.010284649067664908,3.8700581883656637,,52.89,35.0,44.0,70,70.72,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DLTR,Dollar Tree,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Staples,Consumer Staples Merchandise Retail,0.0,123.514999,0.0,0.0,0.0,0.0,0.0,1.0,28.83591857194372,0.048156228543519974,4.0451996903978085,,52.25,35.0,30.0,70,84.99,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
