current_rank,ticker,name,sector,2026-08-11__predicted_rank,2026-08-11__close,2026-08-11__next_snapshot_return,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
33,WYNN,Wynn Resorts,Consumer Discretionary,33,102.949997,,,,,4,102.540001,,,,,,,,,,,,,,1,99.309998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TTWO,Take-Two Interactive,Communication Services,34,254.510101,,12,253.570007,0.00370743,,,,,,,,,,,,,,,,,,,,,,,,,3,247.619995,,,,,,,,,,,,,,,,,,,,,,
35,FOXA,Fox Corporation (Class A),Communication Services,35,62.630001,,11,63.419998,-0.01245659,,,,,,,,,,3,59.080002,,10,58.700001,0.00647361,7,58.23,0.00807146,,,,,,,,,,,,,,,,,,,,,,,,,11,57.48,,11,57.619999,-0.00242969
36,FOX,Fox Corporation (Class B),Communication Services,36,55.880001,,,,,,,,,,,,,,25,52.82,,14,52.619999,0.00380086,,,,19,52.34,,,,,,,,,,,,,,,,,,,,3,51.470001,,10,51.549999,-0.00155185,,,
37,FTAI,FTAI Aviation Ltd. - Common Stock,,37,221.729996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,MSTR,Strategy Inc - Class A Common Stock,,38,98.330002,,,,,7,100.010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,MTSI,"MACOM Technology Solutions Holdings, Inc. - Common Stock",,39,303.744995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,DOCU,"DocuSign, Inc. - Common Stock",,40,59.509998,,13,59.639999,-0.00217976,,,,,,,,,,,,,15,55.130001,,,,,,,,,,,41,55.970001,,,,,,,,,,,,,,,,,20,52.299999,,27,52.740002,-0.00834287
41,RVMD,"Revolution Medicines, Inc. - Common Stock",,41,205.270004,,14,206.970001,-0.00821374,8,205.149994,0.00887159,,,,16,197.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,FLY,FIREFLY AEROSPACE,Industrials,42,25.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,RGTI,RIGETTI COMPUTING,Information Technology,43,17.924999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,44,246.5,,,,,,,,,,,,,,24,239.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ACHC,ACADIA HEALTHCARE COMPANY,Health Care,45,31.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,BNTX,BioNTech SE - American Depositary Shares,,46,92.669998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,CSGP,CoStar Group,Real Estate,47,31.26,,,,,,,,,,,,,,,,,,,,,,,23,29.459999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,SOUN,SOUNDHOUND AI CLASS A,Information Technology,48,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,49,15.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,TMDX,TRANSMEDICS GROUP,Health Care,50,85.970001,,,,,,,,,,,,,,33,80.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
