rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,CDW,CDW Corporation,Information Technology,94.0,优先Call候选,140.279999,54.41,1.26,0.02267260,0.00717978,0.07808180,67.6,49.42,88.8,80.0,100.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 54.4；extension 0.7ATR；量能 1.3x；MACD 不转弱；日线辅助 66.0；MACD 新金叉
2,F,Ford Motor Company,Consumer Discretionary,94.0,优先Call候选,14.4699,56.69,1.26,-0.00207586,0.02008460,0.02152489,90.4,47.7,88.8,83.48,100.0,72.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 56.7；extension 1.1ATR；量能 1.3x；MACD 不转弱；日线辅助 82.0；EMA9/26 新多头交叉；MACD 保持多头
3,CELC,CELCUITY,Health Care,90.0,优先Call候选,95.345001,58.86,0.84,0.01723032,0.03731709,0.05528504,95.5,49.52,100.0,80.0,68.0,100.0,early_transition,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 58.9；extension 1.1ATR；量能 0.8x；MACD 不转弱；日线辅助 0.0；EMA 早期转强；MACD 新金叉
4,ORCL,Oracle Corporation,Information Technology,90.0,优先Call候选,147.725006,55.85,0.89,0.02672366,-0.02857237,0.22389219,54.4,78.78,71.3,83.48,68.0,100.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.1%；RSI 55.8；extension 0.8ATR；量能 0.9x；MACD 不转弱；日线辅助 0.0
5,XP,XP Inc. - Class A Common Stock,,90.0,优先Call候选,16.834999,60.34,0.95,0.01906774,0.07092869,-0.00649165,90.4,47.6,81.1,83.92,68.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 60.3；extension 1.5ATR；量能 0.9x；MACD 不转弱；日线辅助 72.0；EMA9/26 新多头交叉；MACD 保持多头
6,SMR,NUSCALE POWER CORP CLASS A,Industrials,90.0,优先Call候选,9.4751,54.12,1.14,0.01882796,0.00371822,0.07245048,54.4,75.48,88.8,82.21,100.0,72.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 54.1；extension 0.7ATR；量能 1.1x；MACD 不转弱；日线辅助 0.0
7,ASUR,ASURE SOFTWARE INC,Industrials,90.0,优先Call候选,8.72,58.21,0.83,0.03809524,0.01395349,0.17441077,73.0,68.13,70.6,82.21,68.0,72.0,mixed_sideways,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.2%；RSI 58.2；extension 1.2ATR；量能 0.8x；MACD 不转弱；日线辅助 82.0；MACD 新金叉
8,HCKT,HACKETT GROUP,Information Technology,90.0,优先Call候选,10.98,52.4,0.98,0.00919118,0.01384105,0.18831169,54.4,70.43,79.0,82.21,68.0,72.0,mixed_sideways,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 52.4；extension 0.4ATR；量能 1.0x；MACD 不转弱；日线辅助 77.0
9,HSTM,HEALTHSTREAM,Health Care,90.0,优先Call候选,28.860001,53.28,0.81,0.01085821,-0.00345297,0.09608815,73.0,55.49,81.1,82.21,68.0,100.0,mixed_sideways,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 53.3；extension 0.5ATR；量能 0.8x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
10,LKQ,LKQ Corporation - Common Stock,,89.0,优先Call候选,26.0,61.71,0.55,0.00541373,0.02624831,0.04733128,75.1,73.74,100.0,83.92,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.6%；RSI 57.0；extension 1.1ATR；量能 1.2x；MACD 不转弱；4H辅助 80.0；EMA 多头延续；MACD 保持多头
11,LNN,LINDSAY,Industrials,89.0,优先Call候选,115.639999,53.33,1.2,0.01150231,0.00299233,0.01243213,98.2,71.75,77.6,82.21,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.2%；RSI 53.8；extension 0.5ATR；量能 1.2x；MACD 不转弱；4H辅助 84.0；EMA9/26 新多头交叉；MACD 新金叉
12,CWBC,COMMUNITY WEST BANCSHARES,Financials,89.0,优先Call候选,25.879999,50.59,0.65,0.00290637,-0.00994644,-0.01895375,87.7,71.19,62.2,69.01,30.0,100.0,early_transition,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 52.0；extension 0.3ATR；量能 1.4x；MACD 不转弱；4H辅助 80.0；EMA 早期转强；MACD 保持多头
