early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,72.85,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,89.95,58.74,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
2,TEM,"Tempus AI, Inc. - Class A Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,71.44,85.0,early_transition,88.8,fresh_above_zero_cross_proxy,56.36,45.52,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
3,BKNG,Booking Holdings,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,68.99,85.0,early_transition,63.15,bullish_above_signal_proxy,68.39,47.93,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
4,DASH,DoorDash,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,68.28,85.0,early_transition,63.15,bullish_above_signal_proxy,66.22,47.49,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
5,COO,Cooper Companies (The),NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,67.57,85.0,early_transition,63.15,bullish_above_signal_proxy,63.63,47.98,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
6,LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,67.31,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.17,55.38,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
7,LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",NASDAQ+NASDAQ200,,66.84,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,54.26,45.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
8,TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,66.83,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,71.73,55.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
9,ALAB,"Astera Labs, Inc. - Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,66.49,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.66,48.98,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
10,PCAR,Paccar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,66.36,82.0,early_transition,61.8,bullish_above_signal_proxy,62.57,50.26,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
11,TLN,Talen Energy Corporation - Common Stock,NASDAQ+NASDAQ200+NASDAQ500,,65.3,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,66.29,47.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
12,XEL,Xcel Energy,NASDAQ+NASDAQ200+NASDAQ500+SPX,Utilities,65.19,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,52.89,45.83,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
13,BBIO,BRIDGEBIO PHARMA INC,NASDAQ+NASDAQ200+NASDAQ500+RUSSELL2000,Health Care,64.93,100.0,fresh_bullish_cross,51.15,bullish_below_zero_proxy,51.08,45.47,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
