current_rank,ticker,name,sector,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
25,EFX,Equifax,Industrials,25,180.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,TEX,TEREX,Industrials,26,67.214996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,68.480003,,,,,,,,,,,,,
27,INFQ,INFLEQTION INC,Information Technology,27,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,FDX,FedEx,Industrials,28,320.545013,,,,,30,315.869995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,320.980011,,,,,,,,,,
29,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,29,37.310001,,10,38.669998,-0.03516931,7,38.220001,0.01177386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,GLNG,GOLAR LNG,Energy,30,51.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,CAMT,Camtek Ltd. - Ordinary Shares,,31,154.774994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,SMR,NUSCALE POWER CORP CLASS A,Industrials,32,9.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,ALG,ALAMO GROUP,Industrials,33,168.440002,,,,,,,,,,,4,170.789993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,STE,Steris,Health Care,34,236.005005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,218.595001,,,,,,,,,,,,,,,,,48,217.839996,
35,ZD,ZIFF DAVIS INC,Communication,35,54.775002,,,,,,,,,,,,,,48,54.009998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,36,189.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ENSG,"The Ensign Group, Inc. - Common Stock",,37,183.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,178.070007,,,,,,,,,,,,,,48,172.039993,,,,
38,TW,Tradeweb Markets Inc. - Class A Common Stock,,38,104.402496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,102.014999,,,,,,,,,,,,,,,,,,,
39,LULU,Lululemon Athletica,Consumer Discretionary,39,125.894997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,40,30.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,SLG,SL GREEN REALTY REIT CORP,Real Estate,41,55.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MDT,Medtronic,Health Care,42,88.190002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,83.330002,,,,
43,WS,WORTHINGTON STEEL INC,Materials,43,37.718399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,SMP,STANDARD MOTOR PRODUCTS INC,Consumer Discretionary,44,40.330002,,,,,,,,,,,41,41.110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HLIO,HELIOS TECHNOLOGIES INC,Industrials,45,82.980003,,3,83.470001,-0.00587035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,RGTI,RIGETTI COMPUTING,Information Technology,46,17.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,GOLD,GOLD INC,Consumer Discretionary,47,43.23,,,,,,,,,,,,,,35,42.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,LCUT,LIFETIME BRANDS INC,Consumer Discretionary,48,8.98,,,,,1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,BKE,BUCKLE,Consumer Discretionary,49,46.110001,,,,,44,45.740002,,,,,,,,,,,16,43.73,,31,44.009998,-0.00636215,6,45.009998,-0.02221729,,,,,,,,,,,,,,,,,,,,,,,,
50,RNGR,RANGER ENERGY SERVICES INC CLASS A,Energy,50,16.525,,,,,,,,,,,,,,32,16.18,,,,,,,,,,,,,,,,,,,,,,,32,16.290001,,,,,,,,,,
