rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,STRZ,STARZ ENTERTAINMENT,Communication,87.66,优先Call候选,27.549999,55.58,0.26,0.06782946,0.05717575,0.03766478,92.8,79.06,91.6,80.68,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
2,CI,Cigna,Health Care,86.78,优先Call候选,288.269989,61.68,0.29,0.02667565,0.03927891,0.02426800,98.2,72.88,88.8,80.68,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
3,WST,West Pharmaceutical Services,Health Care,84.25,优先Call候选,357.790009,66.12,0.49,0.03386599,0.06120333,0.02392472,90.4,71.65,88.8,80.68,30.0,100.0,fresh_bullish_cross,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 保持多头
4,CTKB,CYTEK BIOSCIENCES,Health Care,84.09,优先Call候选,4.9401,63.53,0.89,0.07393478,0.06124597,0.03892744,98.2,67.0,91.6,80.68,68.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
5,KR,Kroger,Consumer Staples,83.94,优先Call候选,60.73,66.38,0.49,0.03891879,0.06375898,0.06450484,82.9,76.11,91.6,80.68,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 新金叉
6,TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,83.69,优先Call候选,38.494999,49.5,0.05,-0.02247339,0.01275983,0.06281054,87.7,73.4,72.6,67.48,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
7,PGNY,PROGYNY,Health Care,83.27,优先Call候选,27.639999,60.93,0.12,0.01041853,0.01505689,0.04558351,87.7,72.0,100.0,80.68,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
8,SIRI,SiriusXM Holdings Inc. - Common Stock,,83.16,优先Call候选,29.535,57.9,0.16,0.01320755,0.03161024,0.04734039,87.7,71.45,100.0,80.96,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
9,MO,Altria,Consumer Staples,83.09,优先Call候选,69.43,54.51,0.56,0.00659662,0.01960495,0.05698879,82.9,73.29,100.0,80.68,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 新金叉
10,GH,"Guardant Health, Inc. - Common Stock",,82.98,优先Call候选,170.854996,60.24,0.71,0.08500029,0.03373062,0.08040342,92.8,63.93,78.4,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
11,CTSH,Cognizant,Information Technology,82.97,优先Call候选,63.619999,59.37,0.39,0.06059845,0.07086347,0.08031924,92.8,63.89,91.6,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
12,PBI,PITNEY BOWES,Industrials,82.55,优先Call候选,17.23,52.44,0.29,0.00996489,0.01055724,0.04805346,98.2,58.8,88.8,80.68,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
