current_rank,ticker,name,sector,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return
1,XZO,EXZEO GROUP INC,Financials,1,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ARE,Alexandria Real Estate Equities,Real Estate,2,52.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,53.555,,,,,,,,,,
3,GH,"Guardant Health, Inc. - Common Stock",,3,175.649994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,170.729996,,,,,,,
4,PBI,PITNEY BOWES,Industrials,4,17.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,STRZ,STARZ ENTERTAINMENT,Communication,5,27.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,ILMN,"Illumina, Inc. - Common Stock",,6,222.289993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,202.589996,,,,
7,GMAB,Genmab A/S - American Depositary Shares,,7,34.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,8,74.629997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,72.769997,,,,,,,,,,,,,,,,,,,,,,,,,
9,BLFS,BIOLIFE SOLUTIONS,Health Care,9,36.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,EG,Everest Group,Financials,10,379.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,DGX,Quest Diagnostics,Health Care,11,247.289993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,242.020004,,,,,,,
12,APPF,"AppFolio, Inc. - Class A Common Stock",,12,225.949997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,CVLT,COMMVAULT SYSTEMS,Information Technology,13,143.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,BRCC,BRC INC CLASS A,Consumer Staples,14,9.11,,45,8.95,0.01787709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,EGBN,EAGLE BANCORP,Financials,15,28.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WRB,W. R. Berkley Corporation,Financials,16,71.279999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WAT,Waters Corporation,Health Care,17,417.059998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,421.359985,,,,,,,,,,,,,,,,,,,,,,
18,AIZ,Assurant,Financials,18,286.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,287.839996,,,,,,,,,,,,,
19,CYRX,CRYOPORT,Health Care,19,16.309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,PLMR,PALOMAR HOLDINGS,Financials,20,138.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SPNT,SIRIUSPOINT,Financials,21,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WAY,WAYSTAR HOLDING,Health Care,22,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,38,26.18,,10,26.24,-0.00228659,,,,,,,,,,,,,,,,,,,,,,,,
23,SIRI,SiriusXM Holdings Inc. - Common Stock,,23,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DVA,DaVita,Health Care,24,191.029999,,44,189.369995,0.00876593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,CVBF,CVB FINANCIAL CORP,Financials,25,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,TRMK,TRUSTMARK,Financials,26,47.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,OPBK,OP BANCORP,Financials,27,15.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SHBI,SHORE BANCSHARES INC,Financials,28,23.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,V,Visa Inc.,Financials,29,375.674988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,DAVE,DAVE CLASS A,Financials,30,374.665009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,378.549988,,,,,,,,,,,,,,,,,,,,,,,,,
31,RUSHB,RUSH ENTERPRISES CLASS B,Industrials,31,53.759998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,MDT,Medtronic,Health Care,32,93.809998,,,,,,,,,,,,,,,,,21,94.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CDNA,CAREDX,Health Care,33,52.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PUBM,PUBMATIC CLASS A,Communication,34,16.780001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,DSGX,The Descartes Systems Group Inc. - Common Stock,,35,79.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,GNK,GENCO SHIPPING AND TRADING,Industrials,36,28.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,CBLL,CERIBELL,Health Care,37,25.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,TDC,TERADATA,Information Technology,38,29.395,,38,29.360001,0.00119206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,FRST,PRIMIS FINANCIAL CORP,Financials,39,16.139999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,TWST,TWIST BIOSCIENCE,Health Care,40,138.100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,AVPT,AVEPOINT CLASS A,Information Technology,41,13.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MH,MCGRAW HILL,Consumer Discretionary,42,13.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,TMO,Thermo Fisher Scientific,Health Care,43,641.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,SAIC,Science Applications International Corporation - Common Stock,,44,133.740005,,,,,,,,43,128.759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,EXPD,Expeditors International,Industrials,45,193.839996,,,,,17,192.630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,VNOM,"Viper Energy, Inc.  - Class A Common Stock",,46,45.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,CVLG,COVENANT LOGISTICS GROUP INC CLASS,Industrials,47,36.130001,,50,35.990002,0.00388994,,,,15,35.43,,20,35.580002,-0.00421591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MEDP,"Medpace Holdings, Inc. - Common Stock",,48,620.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,49,137.789993,,5,138.494995,-0.00509045,,,,,,,,,,,,,,,,,,,,,,,,,9,138.320007,,6,133.229996,0.03820469,,,,,,,,,,,,,,,,37,132.660004,,,,
50,IQV,IQVIA,Health Care,50,269.5,,,,,,,,,,,,,,,,,41,267.667511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
