current_rank,ticker,name,sector,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return
1,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,1,74.629997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,72.769997,,,,,,,,,,,,,,,,,,,,,,,,,
2,STRZ,STARZ ENTERTAINMENT,Communication,2,27.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,XZO,EXZEO GROUP INC,Financials,3,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,BRCC,BRC INC CLASS A,Consumer Staples,4,9.11,,7,8.95,0.01787709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ARE,Alexandria Real Estate Equities,Real Estate,5,52.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,53.555,,,,,,,,,,
6,GH,"Guardant Health, Inc. - Common Stock",,6,175.649994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,169.440002,,17,170.729996,-0.00755575,,,,,,
7,TMO,Thermo Fisher Scientific,Health Care,7,641.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PBI,PITNEY BOWES,Industrials,8,17.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,GMAB,Genmab A/S - American Depositary Shares,,9,34.150002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,EBAY,eBay Inc.,Consumer Discretionary,10,108.029999,,34,108.989998,-0.00880814,5,107.75,0.01150810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,SIRI,SiriusXM Holdings Inc. - Common Stock,,11,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,CYRX,CRYOPORT,Health Care,12,16.309999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DGX,Quest Diagnostics,Health Care,13,247.289993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,MDT,Medtronic,Health Care,14,93.809998,,,,,,,,,,,,,,,,,11,94.160004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,BLFS,BIOLIFE SOLUTIONS,Health Care,15,36.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DSGX,The Descartes Systems Group Inc. - Common Stock,,16,79.779999,,,,,,,,,,,,,,,,,,,,,,,31,80.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,17,137.789993,,4,138.494995,-0.00509045,,,,,,,,,,,,,,,,,,,,,,46,138.910004,,6,138.320007,0.00426545,,,,,,,,,,,,,,,,,,,,,,,,
18,EG,Everest Group,Financials,18,379.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,IBM,IBM,Information Technology,19,248.399994,,32,249.139999,-0.00297024,12,243.235001,0.02427693,,,,,,,,,,,,,,,,,,,,,,,,,38,238.735001,,,,,,,,,,,,,,,,,,,,,,
20,GNK,GENCO SHIPPING AND TRADING,Industrials,20,28.129999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,21,39.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,PLMR,PALOMAR HOLDINGS,Financials,22,138.440002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,SPNT,SIRIUSPOINT,Financials,23,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,24.190001,,,,,,,,,,,,,,,,,,,,,,,,,
24,ILMN,"Illumina, Inc. - Common Stock",,24,222.289993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,202.589996,,,,
25,PGNY,PROGYNY,Health Care,25,27.76,,,,,38,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,MO,Altria,Consumer Staples,26,69.809998,,12,70.614998,-0.01139984,,,,,,,,,,,,,,,,46,69.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,RMD,ResMed|,Health Care,27,229.649994,,,,,,,,,,,,,,,,,,,,,,,,,,28,240.130005,,,,,45,235.759995,,9,235.710007,0.00021207,,,,,,,,,,,,,,,,,,
28,NWFL,NORWOOD FINANCIAL CORP,Financials,28,35.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,NWSA,News Corp (Class A),Communication Services,29,30.434999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,SAIC,Science Applications International Corporation - Common Stock,,30,133.740005,,,,,,,,29,128.759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,CI,Cigna,Health Care,31,288.929993,,2,290.170013,-0.00427343,,,,,,,,,,,,,1,282.519989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,EXPD,Expeditors International,Industrials,32,193.839996,,,,,25,192.630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,DVA,DaVita,Health Care,33,191.029999,,36,189.369995,0.00876593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,AMTB,AMERANT BANCORP CLASS A,Financials,34,29.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,VNOM,"Viper Energy, Inc.  - Class A Common Stock",,35,45.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,APP,AppLovin,Communication Services,36,331.459991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,MEDP,"Medpace Holdings, Inc. - Common Stock",,37,620.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,IQV,IQVIA,Health Care,38,269.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,GEN,Gen Digital,Information Technology,39,31.23,,45,31.41,-0.00573066,,,,,,,,,,,,,,,,,,,,,,,,,43,31.02,,,,,14,29.639999,,26,29.309999,0.01125896,10,29.110001,0.00687042,42,28.785,0.01129064,,,,,,,,,
40,WMG,Warner Music Group Corp. - Class A Common Stock,,40,29.049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,V,Visa Inc.,Financials,41,375.674988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,379.619995,,,,,,,,,,,,,,,,,,,,,,
42,GENB,GENERATE BIOMEDICINES INC,Health Care,42,16.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,CTKB,CYTEK BIOSCIENCES,Health Care,43,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,WAY,WAYSTAR HOLDING,Health Care,44,26.67,,,,,,,,,,,,,,,,,,,,,,,26,25.76,,,,,47,26.24,,,,,,,,,,,,,,,,,,,,,,,,,
