current_rank,ticker,name,sector,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return
1,PSTL,POSTAL REALTY TRUST CLASS A,Real Estate,1,23.790001,,48,23.57,0.00933394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,GATX,GATX,Industrials,2,178.309998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,178.669998,,,,,,,,,,,,,,,,,,,,,,
3,HTH,HILLTOP HOLDINGS,Financials,3,38.98,,18,38.849998,0.00334625,44,38.669998,0.00465477,41,38.860001,-0.00488942,,,,49,38.587502,,47,39.259998,-0.01712929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,CBAN,COLONY BANKCORP INC,Financials,4,21.469999,,,,,42,21.469999,,33,21.49,-0.00093071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,VTRS,Viatris,Health Care,5,16.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,SYM,Symbotic Inc. - Class A Common Stock,,6,42.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,BFH,BREAD FINANCIAL HOLDINGS,Financials,7,108.129997,,4,109.425003,-0.01183464,,,,,,,30,107.309998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,HMH,HMH HOLDING INC CLASS A,Energy,8,20.040001,,,,,,,,,,,9,20.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CCSI,CONSENSUS CLOUD SOLUTIONS INC,Information Technology,9,38.029999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary,10,12.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,MCBS,METROCITY BANKSHARES INC,Financials,11,35.619999,,,,,17,35.5,,,,,,,,,,,13,35.790001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,BATRA,ATLANTA BRAVES HOLDINGS SERIES A,Communication,12,56.0,,,,,,,,,,,,,,,,,,,,14,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,BVFL,BV FINANCIAL INC,Financials,13,21.469999,,,,,48,20.92,,17,21.700001,-0.03594474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,HG,HAMILTON INSURANCE GROUP CLASS B,Financials,14,35.240002,,,,,,,,,,,,,,,,,,,,,,,35,35.029999,,11,35.16,-0.00369741,33,35.334999,-0.00495257,11,35.259998,0.00212708,,,,,,,,,,,,,,,,,,,,,
15,WEYS,WEYCO GROUP INC,Consumer Discretionary,15,44.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,16,18.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,INNV,INNOVAGE HOLDING CORP,Health Care,17,10.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ACTG,ACACIA RESEARCH,Financials,18,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4.63,
19,ADP,Automatic Data Processing,Industrials,19,276.529999,,50,276.630005,-0.00036152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,LOGI,Logitech International S.A. - Registered Shares,,20,101.139999,,,,,18,102.699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,CVLT,COMMVAULT SYSTEMS,Information Technology,21,143.300003,,1,140.210007,0.02203834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,AIZ,Assurant,Financials,22,286.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,MO,Altria,Consumer Staples,23,69.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,DSGX,The Descartes Systems Group Inc. - Common Stock,,24,79.779999,,3,80.019997,-0.00299923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,OLLI,"Ollie's Bargain Outlet Holdings, Inc. - Common Stock",,25,73.400002,,13,77.019997,-0.04700072,,,,,,,,,,43,76.879997,,10,76.565002,0.00411409,,,,,,,36,75.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,STRZ,STARZ ENTERTAINMENT,Communication,26,27.209999,,15,28.26,-0.03715502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,27,74.629997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,SPCE,VIRGIN GALACTIC HOLDINGS INC SHS C,Industrials,28,3.035,,,,,,,,,,,,,,,,,31,3.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,FIVN,FIVE9,Information Technology,29,33.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,DNOW,DNOW,Industrials,30,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,ICFI,ICF INTERNATIONAL,Industrials,31,88.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,USLM,UNITED STATES LIME AND MINERALS IN,Materials,32,117.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PFBC,PREFERRED BANK,Financials,33,105.809998,,7,105.120003,0.00656388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,BUR,BURFORD CAPITAL LTD,Financials,34,4.2,,10,4.395,-0.04436860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,TENB,TENABLE HOLDINGS,Information Technology,35,38.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,JBHT,J.B. Hunt,Industrials,36,273.049988,,11,274.98999,-0.00705481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,JKHY,Jack Henry & Associates,Financials,37,154.070007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PG,Procter & Gamble,Consumer Staples,38,146.660004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,A,Agilent Technologies,Health Care,39,150.179993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,UHS,Universal Health Services,Health Care,40,177.0,,,,,,,,,,,22,175.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,LH,Labcorp,Health Care,41,323.850006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,CYRX,CRYOPORT,Health Care,42,16.309999,,22,15.96,0.02192976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,SPOK,SPOK HOLDINGS INC,Communication,43,10.7,,17,10.88,-0.01654412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,NTGR,NETGEAR,Information Technology,44,21.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PBYI,PUMA BIOTECHNOLOGY INC,Health Care,45,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,FRSH,FRESHWORKS CLASS A,Information Technology,46,12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,LMRI,LUMEXA IMAGING HOLDINGS,Health Care,47,11.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,NSP,INSPERITY,Industrials,48,51.52,,29,50.970001,0.01079064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,NATL,NCR ATLEOS,Financials,49,46.220001,,,,,23,46.639,,38,46.25,0.00841081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,50,49.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,49.84,,36,49.310001,0.01074831,5,49.98,-0.01340534,,,,,,,,,,,,,,,,,,
