ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
MU,Micron Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,1211.3800048828125,0.0,0.0,0.0,0.0,0.0,1.0,65.49133472370873,-0.014778034209590674,7.588277613127403,,62.35,47.0,44.0,65,100.0,66.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,307.8599853515625,0.0,0.0,0.0,0.0,0.0,1.0,64.80726997968083,1.1922649929564173,12.34192005085782,,61.35,47.0,44.0,65,100.0,56.0,1,1,1,constructive momentum; positive market/social signals,1 extracted risk note(s)
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,640.1799926757812,0.0,0.0,0.0,0.0,0.0,1.0,49.977740077747804,0.5878323640874912,6.188995709576841,,60.75,47.0,44.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
KLAC,KLA Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,269.1600036621094,0.0,0.0,0.0,0.0,0.0,1.0,47.124574058466436,0.5421964872367564,6.759443345595467,,60.75,47.0,44.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
LRCX,Lam Research,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,409.5400085449219,0.0,0.0,0.0,0.0,0.0,1.0,40.21021386544328,0.453366167371565,6.5073008448311835,,59.53,47.0,44.0,65,93.88,50,0,0,0,constructive momentum,No major Prism warning from provided data
TER,Teradyne,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,457.0,0.0,0.0,0.0,0.0,0.0,1.0,32.71766418663704,0.7599023871195241,7.012144794088485,,58.22,47.0,44.0,65,87.34,50,0,0,0,constructive momentum,No major Prism warning from provided data
VRT,Vertiv,SPX,Industrials,Electrical Components & Equipment,0.0,357.9599914550781,0.0,0.0,0.0,0.0,0.0,1.0,13.39689429734987,0.057165289059051716,5.8187279053950665,,55.96,45.0,44.0,65,66.53,74.0,1,1,1,positive market/social signals,1 extracted risk note(s)
GNRC,Generac,SPX,Industrials,Electrical Components & Equipment,0.0,295.5400085449219,0.0,0.0,0.0,0.0,0.0,1.0,20.535097517097146,0.1799419769064401,5.532002351091688,,55.47,45.0,44.0,65,76.08,50,0,0,0,constructive momentum,No major Prism warning from provided data
Q,Qnity Electronics,SPX,Information Technology,Semiconductor Materials & Equipment,0.0,175.63999938964844,0.0,0.0,0.0,0.0,0.0,1.0,14.767385712871327,0.5362154836354214,5.152378087148675,,55.15,47.0,44.0,65,72.01,50,0,0,0,constructive momentum,No major Prism warning from provided data
AMD,Advanced Micro Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,551.6300048828125,0.0,0.0,0.0,0.0,0.0,1.0,23.247245505189063,-0.1650009621879348,6.643556514718596,,54.47,47.0,44.0,65,68.58,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
SNDK,Sandisk,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,2273.72998046875,0.0,0.0,0.0,0.0,0.0,1.0,63.27697799726013,-0.2996750001101597,7.59971532565168,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
STX,Seagate Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,1094.0400390625,0.0,0.0,0.0,0.0,0.0,1.0,45.66418954208478,0.46920849312064283,6.288683539785815,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
WDC,Western Digital,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,732.6199951171875,0.0,0.0,0.0,0.0,0.0,1.0,59.39689371660044,0.7269545732289899,7.285786932729935,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
DELL,Dell Technologies,SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,418.7099914550781,0.0,0.0,0.0,0.0,0.0,1.0,72.3582941913212,0.010230736336010127,7.297925721535457,,54.25,35.0,30.0,65,100.0,50,0,0,0,constructive momentum,No major Prism warning from provided data
ADI,Analog Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,445.4800109863281,0.0,0.0,0.0,0.0,0.0,1.0,11.91559468606953,0.37433041201684203,4.404397417743754,,54.21,47.0,44.0,65,67.29,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ON,ON Semiconductor,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,131.5500030517578,0.0,0.0,0.0,0.0,0.0,1.0,19.363037968023832,0.10300766002441608,7.215751268868904,,53.96,47.0,44.0,65,66.06,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ETN,Eaton Corporation,SPX,Industrials,Electrical Components & Equipment,0.0,435.7799987792969,0.0,0.0,0.0,0.0,0.0,1.0,14.772576569631024,-0.007523564187013054,3.8861351566980895,,53.78,45.0,44.0,65,67.67,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
INTC,Intel,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,140.94000244140625,0.0,0.0,0.0,0.0,0.0,1.0,18.476801888108408,0.09204622437148013,7.324290928300674,,53.73,47.0,44.0,65,64.91,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
EMR,Emerson Electric,SPX,Industrials,Electrical Components & Equipment,0.0,150.2100067138672,0.0,0.0,0.0,0.0,0.0,1.0,13.058863483223426,0.14552579242492536,2.836030854019788,,53.62,45.0,44.0,65,66.83,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
HPE,Hewlett Packard Enterprise,SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,48.400001525878906,0.0,0.0,0.0,0.0,0.0,1.0,43.1952740188525,0.3016761191490487,8.259887277275675,,53.5,35.0,30.0,65,96.25,50,0,0,0,constructive momentum,No major Prism warning from provided data
TXN,Texas Instruments,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,332.2799987792969,0.0,0.0,0.0,0.0,0.0,1.0,8.987140336414058,0.3202795269277703,4.257166476527688,,53.42,47.0,44.0,65,63.35,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
ANET,Arista Networks,SPX,Information Technology,Communications Equipment,0.0,174.55999755859375,0.0,0.0,0.0,0.0,0.0,1.0,24.250829762468374,-0.1337395001791678,4.9523251496745475,,53.36,35.0,44.0,65,78.03,50,0,0,0,constructive momentum,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1127.5899658203125,0.0,0.0,0.0,0.0,0.0,1.0,10.060315496442929,0.3403791461807997,4.1836700228156225,,53.21,45.0,44.0,65,64.8,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
MCHP,Microchip Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,102.70999908447266,0.0,0.0,0.0,0.0,0.0,1.0,9.242717242797415,0.09742628680165599,5.557950879823161,,53.12,47.0,44.0,65,61.87,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
NTAP,NetApp,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,"Technology Hardware, Storage & Peripherals",0.0,158.30999755859375,0.0,0.0,0.0,0.0,0.0,1.0,33.067156370714315,0.31478195786075847,4.875600874122899,,52.69,35.0,30.0,65,92.2,50,0,0,0,constructive momentum,No major Prism warning from provided data
APH,Amphenol,SPX,Information Technology,Electronic Components,0.0,165.9600067138672,0.0,0.0,0.0,0.0,0.0,1.0,34.87200536196686,-0.026009360252811753,3.992569858455074,,52.58,35.0,30.0,65,91.64,50,0,0,0,constructive momentum,No major Prism warning from provided data
ROK,Rockwell Automation,SPX,Industrials,Electrical Components & Equipment,0.0,478.0799865722656,0.0,0.0,0.0,0.0,0.0,1.0,9.593557190463242,-0.02358201192459275,2.7764320788582353,,52.51,45.0,44.0,65,61.32,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
CAT,Caterpillar Inc.,SPX,Industrials,Construction Machinery & Heavy Transportation Equipment,0.0,1022.280029296875,0.0,0.0,0.0,0.0,0.0,1.0,17.15870910392352,0.38290961435683246,3.752257741878398,,52.48,35.0,44.0,65,73.65,50,0,0,0,constructive momentum,No major Prism warning from provided data
AME,Ametek,SPX,Industrials,Electrical Components & Equipment,0.0,241.5500030517578,0.0,0.0,0.0,0.0,0.0,1.0,7.494101657579355,0.21897664572484343,2.0238342128731404,,52.4,45.0,44.0,65,60.74,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
NXPI,NXP Semiconductors,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,323.239990234375,0.0,0.0,0.0,0.0,0.0,1.0,4.22053735144019,0.1903167906347114,5.093739442769195,,52.07,47.0,44.0,65,56.59,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
