early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
16,CCL,Carnival Corporation,SPX,Consumer Discretionary,66.36,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,69.5,48.15,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
17,PCAR,Paccar,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,66.33,82.0,early_transition,61.8,bullish_above_signal_proxy,62.49,50.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
18,ETN,Eaton Corporation,SPX,Industrials,66.32,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.67,53.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,66.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.48,49.75,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
20,SWK,Stanley Black & Decker,SPX,Industrials,65.95,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,68.25,47.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
21,ECL,Ecolab,SPX,Materials,65.81,82.0,early_transition,61.8,bullish_above_signal_proxy,62.5,46.75,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
22,DD,DuPont,SPX,Materials,65.53,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,54.36,45.12,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
23,MRVL,Marvell Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,65.5,72.0,confirmed_bullish_trend,59.55,bullish_above_signal_proxy,100.0,60.75,10.1,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,EMA extension 2.0 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
24,COF,Capital One,SPX,Financials,65.4,82.0,early_transition,61.8,bullish_above_signal_proxy,61.26,46.5,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
25,ADI,Analog Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,65.37,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.29,54.21,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
26,GNRC,Generac,SPX,Industrials,65.35,75.0,confirmed_bullish_trend,87.9,fresh_above_zero_cross_proxy,76.08,55.47,10.27,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,EMA extension 2.1 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
27,FIX,Comfort Systems USA,SPX,Industrials,65.31,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,66.31,47.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
28,BKNG,Booking Holdings,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,65.15,82.0,early_transition,61.8,bullish_above_signal_proxy,60.5,46.35,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
29,EMR,Emerson Electric,SPX,Industrials,65.14,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,66.83,53.62,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
30,AMCR,Amcor,SPX,Materials,65.09,85.0,early_transition,61.8,bullish_above_signal_proxy,57.59,45.77,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
31,AMGN,Amgen,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,64.95,82.0,early_transition,61.8,bullish_above_signal_proxy,59.44,47.14,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
32,RTX,RTX Corporation,SPX,Industrials,64.81,85.0,early_transition,61.8,bullish_above_signal_proxy,56.73,45.6,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
33,AEE,Ameren,SPX,Utilities,64.77,100.0,fresh_bullish_cross,51.15,bullish_below_zero_proxy,50.61,45.37,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
34,HPE,Hewlett Packard Enterprise,SPX,Information Technology,64.75,72.0,confirmed_bullish_trend,25.0,bearish_proxy,96.25,53.5,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
35,WFC,Wells Fargo,SPX,Financials,64.72,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,64.52,47.15,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
36,NVR,"NVR, Inc.",SPX,Consumer Discretionary,64.69,82.0,early_transition,61.8,bullish_above_signal_proxy,59.11,46.07,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
37,COO,Cooper Companies (The),NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,64.68,82.0,early_transition,61.8,bullish_above_signal_proxy,58.61,46.97,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
38,ITW,Illinois Tool Works,SPX,Industrials,64.62,82.0,early_transition,61.8,bullish_above_signal_proxy,58.88,46.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
39,VRTX,Vertex Pharmaceuticals,NASDAQ+NASDAQ200+NASDAQ500+SPX,Health Care,64.61,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,63.76,48.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
40,CMS,CMS Energy,SPX,Utilities,64.58,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,51.03,45.46,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
41,HD,Home Depot (The),SPX,Consumer Discretionary,64.49,82.0,early_transition,61.8,bullish_above_signal_proxy,58.48,45.95,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
42,GWW,W. W. Grainger,SPX,Industrials,64.46,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,63.73,47.0,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
43,BLK,BlackRock,SPX,Financials,64.39,100.0,fresh_bullish_cross,51.15,bullish_below_zero_proxy,49.88,44.23,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
44,MLM,Martin Marietta Materials,SPX,Materials,64.37,82.0,early_transition,49.8,bullish_below_zero_proxy,67.22,47.69,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
45,CRH,CRH plc,SPX,Materials,64.35,85.0,early_transition,51.15,bullish_below_zero_proxy,63.42,46.93,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
46,PPG,PPG Industries,SPX,Materials,64.35,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,67.15,47.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
47,ZBH,Zimmer Biomet,SPX,Health Care,64.14,85.0,early_transition,61.8,bullish_above_signal_proxy,52.67,49.28,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
48,IR,Ingersoll Rand,SPX,Industrials,64.0,82.0,early_transition,49.8,bullish_below_zero_proxy,66.09,47.47,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
49,FCX,Freeport-McMoRan,SPX,Materials,63.96,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,65.99,47.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
50,BX,Blackstone Inc.,SPX,Financials,63.82,82.0,early_transition,61.8,bullish_above_signal_proxy,56.45,45.54,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
51,KEYS,Keysight Technologies,SPX,Information Technology,63.81,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.21,49.99,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
52,TPR,"Tapestry, Inc.",SPX,Consumer Discretionary,63.81,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,65.52,47.35,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
53,CMI,Cummins,SPX,Industrials,63.77,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,63.8,50.51,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
54,AJG,Arthur J. Gallagher & Co.,SPX,Financials,63.7,85.0,early_transition,61.8,bullish_above_signal_proxy,53.36,44.92,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
55,JCI,Johnson Controls,SPX,Industrials,63.69,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,61.41,46.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
56,TEL,TE Connectivity,SPX,Information Technology,63.59,82.0,early_transition,61.8,bullish_above_signal_proxy,55.78,45.41,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
57,MCHP,Microchip Technology,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,63.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.87,53.12,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
58,SPG,Simon Property Group,SPX,Real Estate,63.55,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.01,46.65,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
59,PNC,PNC Financial Services,SPX,Financials,63.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,64.7,47.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
60,DASH,DoorDash,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,63.53,85.0,early_transition,51.15,bullish_below_zero_proxy,60.94,46.44,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
61,DRI,Darden Restaurants,SPX,Consumer Discretionary,63.42,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,60.6,46.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
62,PEG,Public Service Enterprise Group,SPX,Utilities,63.41,82.0,early_transition,61.8,bullish_above_signal_proxy,54.76,46.2,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
63,ROST,Ross Stores,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,63.38,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,60.48,46.35,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
64,TT,Trane Technologies,SPX,Industrials,63.3,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,60.23,46.3,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
65,NDSN,Nordson Corporation,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,63.28,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,63.9,47.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
66,CARR,Carrier Global,SPX,Industrials,63.27,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,63.9,47.03,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
67,TDG,TransDigm Group,SPX,Industrials,63.23,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.05,46.46,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
68,FITB,Fifth Third Bancorp,SPX,Financials,63.13,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,63.47,46.94,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
69,ES,Eversource Energy,SPX,Utilities,63.09,82.0,early_transition,61.8,bullish_above_signal_proxy,53.79,46.01,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
70,SNA,Snap-on,SPX,Industrials,63.02,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.4,46.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
71,IEX,IDEX Corporation,SPX,Industrials,62.88,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.71,46.79,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
72,MTB,M&T Bank,SPX,Financials,62.77,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.37,46.72,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
73,DHI,D. R. Horton,SPX,Consumer Discretionary,62.74,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,62.27,46.7,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
74,EXPE,Expedia Group,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,62.72,82.0,early_transition,49.8,bullish_below_zero_proxy,62.22,46.69,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
75,TRV,Travelers Companies (The),SPX,Financials,62.71,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,58.45,45.94,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
76,MCO,Moody's Corporation,SPX,Financials,62.61,82.0,early_transition,61.8,bullish_above_signal_proxy,52.8,44.81,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
77,EQIX,Equinix,NASDAQ+NASDAQ500+SPX,Real Estate,62.56,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,57.64,48.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
78,USB,U.S. Bancorp,SPX,Financials,62.54,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.68,46.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
79,MAS,Masco,SPX,Industrials,62.52,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.61,46.57,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
80,MMM,3M,SPX,Industrials,62.45,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.39,46.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
81,TTWO,Take-Two Interactive,NASDAQ+NASDAQ200+NASDAQ500+SPX,Communication Services,62.42,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,57.56,45.76,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
82,NTRS,Northern Trust,NASDAQ+NASDAQ500+SPX,Financials,62.39,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.49,45.95,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
83,PHM,PulteGroup,SPX,Consumer Discretionary,62.36,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,61.13,46.48,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
84,WAB,Wabtec,SPX,Industrials,62.36,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,56.8,49.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
85,PKG,Packaging Corporation of America,SPX,Materials,62.27,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.85,46.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
86,HWM,Howmet Aerospace,SPX,Industrials,62.19,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,60.61,46.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
87,DG,Dollar General,SPX,Consumer Staples,62.02,82.0,early_transition,49.8,bullish_below_zero_proxy,59.66,47.18,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
88,BLDR,Builders FirstSource,SPX,Industrials,61.99,82.0,early_transition,49.8,bullish_below_zero_proxy,60.01,46.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
89,HBAN,Huntington Bancshares,NASDAQ+NASDAQ500+SPX,Financials,61.95,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,59.89,46.23,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
90,PGR,Progressive Corporation,SPX,Financials,61.8,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,56.7,45.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
91,RJF,Raymond James Financial,SPX,Financials,61.8,75.0,confirmed_bullish_trend,63.15,bullish_above_signal_proxy,55.69,45.39,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
92,LYV,Live Nation Entertainment,SPX,Communication Services,61.52,75.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,55.87,45.42,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
93,CINF,Cincinnati Financial,NASDAQ+NASDAQ500+SPX,Financials,61.5,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.53,45.96,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
94,HON,Honeywell,NASDAQ+NASDAQ200+NASDAQ500+SPX,Industrials,61.43,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,58.33,45.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
