early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,FRPT,"Freshpet, Inc. - Common Stock",NASDAQ+NASDAQ500,,73.41,82.0,early_transition,88.8,fresh_above_zero_cross_proxy,65.07,47.26,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
2,PENG,PENGUIN SOLUTIONS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,71.91,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,90.05,52.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
3,CGON,CG ONCOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,70.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,85.77,52.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
4,ABVX,Abivax SA - American Depositary Shares,NASDAQ+NASDAQ500,,70.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,85.06,51.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
5,AFRM,"Affirm Holdings, Inc. - Class A Common Stock",NASDAQ+NASDAQ200+NASDAQ500,,70.14,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,84.69,51.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
6,XP,XP Inc. - Class A Common Stock,NASDAQ+NASDAQ500,,69.82,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,67.37,47.72,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
7,DNTH,DIANTHUS THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,69.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,82.6,51.77,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
8,HOOD,Robinhood Markets,NASDAQ+NASDAQ500+SPX,Financials,69.23,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,81.94,50.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
9,DASH,DoorDash,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,68.82,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,80.72,50.39,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
10,LASR,NLIGHT INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,68.75,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,64.12,47.07,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
11,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ+NASDAQ500,,68.73,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,80.44,50.34,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
12,NAVN,NAVAN INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,68.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,80.41,50.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
