early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
12,CRVS,CORVUS PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,72.96,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,92.79,53.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
13,HNVR,HANOVER BANCORP INC,NASDAQ+RUSSELL2000,Financials,72.85,100.0,fresh_bullish_cross,88.8,fresh_above_zero_cross_proxy,46.99,43.65,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
14,ACH,ACCENDRA HEALTH INC,RUSSELL2000,Health Care,72.84,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,71.98,49.65,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
15,NGNE,NEUROGENE INC,NASDAQ+RUSSELL2000,Health Care,72.68,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,91.94,53.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
16,IMRX,IMMUNEERING CORP CLASS A,NASDAQ+RUSSELL2000,Health Care,72.5,82.0,early_transition,61.8,bullish_above_signal_proxy,82.32,51.71,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
17,PENG,PENGUIN SOLUTIONS INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,71.91,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,90.05,52.26,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
18,SRPT,SAREPTA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,71.84,82.0,early_transition,61.8,bullish_above_signal_proxy,80.31,51.31,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,ACRS,ACLARIS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,71.79,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,89.25,53.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
20,SMPL,THE SIMPLY GOOD FOODS COMPANY,NASDAQ+RUSSELL2000,Consumer Staples,71.49,82.0,early_transition,88.8,fresh_above_zero_cross_proxy,58.79,47.01,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
21,DYN,DYNE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,71.44,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,88.18,52.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
22,CERT,CERTARA INC,NASDAQ+RUSSELL2000,Health Care,71.32,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,87.84,52.82,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
23,DTIL,PRECISION BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,71.31,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,87.79,52.81,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
24,TYRA,TYRA BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,71.2,82.0,early_transition,61.8,bullish_above_signal_proxy,78.38,50.93,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
25,GERN,GERON CORP,NASDAQ+RUSSELL2000,Health Care,70.84,82.0,early_transition,61.8,bullish_above_signal_proxy,77.27,50.7,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
26,CGON,CG ONCOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,70.64,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,85.77,52.4,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
27,AZTA,AZENTA INC,NASDAQ+RUSSELL2000,Health Care,70.63,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,65.27,48.3,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
28,CSW,CSW INDUSTRIALS INC,RUSSELL2000,Industrials,69.9,82.0,early_transition,88.8,fresh_above_zero_cross_proxy,54.42,45.13,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
29,XZO,EXZEO GROUP INC,RUSSELL2000,Financials,69.84,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,83.79,51.01,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
30,ANAB,ANAPTYSBIO INC,NASDAQ+RUSSELL2000,Health Care,69.79,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,83.19,51.89,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
31,WAY,WAYSTAR HOLDING CORP,NASDAQ+RUSSELL2000,Health Care,69.77,82.0,early_transition,61.8,bullish_above_signal_proxy,74.03,50.06,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
32,DNTH,DIANTHUS THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,69.59,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,82.6,51.77,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
33,CTMX,CYTOMX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,69.31,82.0,early_transition,61.8,bullish_above_signal_proxy,72.66,49.78,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
34,EWTX,EDGEWISE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,69.29,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,81.67,51.58,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
35,VITL,VITAL FARMS INC,NASDAQ+RUSSELL2000,Consumer Staples,69.27,82.0,early_transition,61.8,bullish_above_signal_proxy,72.53,49.76,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
36,ALTI,ALTI GLOBAL INC CLASS A,NASDAQ+RUSSELL2000,Financials,68.99,82.0,early_transition,61.8,bullish_above_signal_proxy,72.14,48.68,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
37,MQ,MARQETA INC CLASS A,NASDAQ+RUSSELL2000,Financials,68.99,82.0,early_transition,25.0,bearish_proxy,100.0,54.25,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bearish_proxy,MACD snapshot proxy; double-cross history unavailable
38,PHAT,PHATHOM PHARMACEUTICALS INC,NASDAQ+RUSSELL2000,Health Care,68.93,82.0,early_transition,61.8,bullish_above_signal_proxy,71.48,49.55,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
39,PACS,PACS GROUP INC,RUSSELL2000,Health Care,68.84,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,80.31,51.31,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
40,CRBP,CORBUS PHARMACEUTICALS HOLDINGS IN,NASDAQ+RUSSELL2000,Health Care,68.75,82.0,early_transition,61.8,bullish_above_signal_proxy,70.93,49.44,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
41,LASR,NLIGHT INC,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,68.75,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,64.12,47.07,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
42,NAVN,NAVAN INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,68.72,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,80.41,50.33,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
43,ALMR,ALAMAR BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,68.53,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,79.38,51.13,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
44,PLTK,PLAYTIKA HOLDING CORP,NASDAQ+RUSSELL2000,Communication,68.49,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,79.69,50.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
45,MYGN,MYRIAD GENETICS INC,NASDAQ+RUSSELL2000,Health Care,68.44,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,79.11,51.07,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
46,ATEC,ALPHATEC HOLDNGS INC,NASDAQ+RUSSELL2000,Health Care,68.42,82.0,early_transition,61.8,bullish_above_signal_proxy,69.96,49.24,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
47,TOI,ONCOLOGY INSTITUTE INC,NASDAQ+RUSSELL2000,Health Care,68.21,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,78.39,50.93,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
48,DFIN,DONNELLEY FINANCIAL SOLUTIONS INC,RUSSELL2000,Financials,68.13,82.0,early_transition,61.8,bullish_above_signal_proxy,69.53,48.16,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
49,FLYW,FLYWIRE CORP,NASDAQ+RUSSELL2000,Financials,67.95,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,78.08,49.87,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
50,KOD,KODIAK SCIENCES INC,NASDAQ+RUSSELL2000,Health Care,67.94,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,77.59,50.77,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
51,REAX,REAL BROKERAGE INC,NASDAQ+RUSSELL2000,Real Estate,67.92,82.0,early_transition,61.8,bullish_above_signal_proxy,68.88,48.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
52,HNI,HNI CORP,RUSSELL2000,Industrials,67.85,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,77.75,49.8,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
53,JCAP,JEFFERSON CAPITAL INC,NASDAQ+RUSSELL2000,Financials,67.81,82.0,early_transition,61.8,bullish_above_signal_proxy,68.56,47.96,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
54,MNRO,MONRO INC,NASDAQ+RUSSELL2000,Consumer Discretionary,67.77,82.0,early_transition,61.8,bullish_above_signal_proxy,68.44,47.94,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
55,PBI,PITNEY BOWES INC,RUSSELL2000,Industrials,67.73,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,56.95,45.64,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
56,GRAL,GRAIL INC,NASDAQ+RUSSELL2000,Health Care,67.66,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.72,50.59,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
57,KROS,KEROS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,67.57,82.0,early_transition,61.8,bullish_above_signal_proxy,67.38,48.73,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
58,LMRI,LUMEXA IMAGING HOLDINGS INC,NASDAQ+RUSSELL2000,Health Care,67.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.43,50.54,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
59,TRN,TRINITY INDUSTRIES INC,RUSSELL2000,Industrials,67.52,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,56.33,45.52,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
60,PAGS,PAGSEGURO DIGITAL LTD CLASS A,RUSSELL2000,Financials,67.28,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,59.69,46.19,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
61,OPRT,OPORTUN FINANCIAL CORP,NASDAQ+RUSSELL2000,Financials,67.1,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.48,49.35,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
62,EVER,EVERQUOTE INC CLASS A,NASDAQ+RUSSELL2000,Communication,67.06,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.36,49.32,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
63,WDFC,WD-40,NASDAQ+RUSSELL2000,Consumer Staples,67.05,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.88,50.23,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
64,BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,NASDAQ+RUSSELL2000,Communication,66.92,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,54.5,45.15,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
65,IKT,INHIBIKASE THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.87,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.34,50.12,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
66,TREE,LENDINGTREE INC,NASDAQ+RUSSELL2000,Financials,66.86,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.76,49.2,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
67,CLYM,CLIMB BIO INC,NASDAQ+RUSSELL2000,Health Care,66.84,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.24,50.1,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
68,BRCB,BLACK ROCK COFFEE BAR INC CLASS A,NASDAQ+RUSSELL2000,Consumer Discretionary,66.81,82.0,early_transition,49.8,bullish_below_zero_proxy,74.61,49.17,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
69,JANX,JANUX THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.8,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.14,50.08,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
70,EXPO,EXPONENT INC,NASDAQ+RUSSELL2000,Industrials,66.72,82.0,early_transition,61.8,bullish_above_signal_proxy,65.24,47.3,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
71,NESR,NATIONAL ENERGY SERVICES REUNITED,NASDAQ+RUSSELL2000,Energy,66.7,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.28,49.11,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
72,GT,GOODYEAR TIRE & RUBBER,NASDAQ+NASDAQ500+RUSSELL2000,Consumer Discretionary,66.69,82.0,early_transition,61.8,bullish_above_signal_proxy,65.17,47.28,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
73,NKTR,NEKTAR THERAPEUTICS,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.64,82.0,early_transition,61.8,bullish_above_signal_proxy,64.55,48.16,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
74,OI,O I GLASS INC,RUSSELL2000,Materials,66.62,82.0,early_transition,61.8,bullish_above_signal_proxy,64.94,47.24,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
75,HLF,HERBALIFE LTD,RUSSELL2000,Consumer Staples,66.56,82.0,early_transition,61.8,bullish_above_signal_proxy,64.32,48.11,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
76,CERS,CERUS CORP,NASDAQ+RUSSELL2000,Health Care,66.5,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.23,49.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
77,ASMB,ASSEMBLY BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,66.47,82.0,early_transition,61.8,bullish_above_signal_proxy,64.03,48.06,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
78,ALT,ALTIMMUNE INC,NASDAQ+RUSSELL2000,Health Care,66.45,82.0,early_transition,61.8,bullish_above_signal_proxy,63.98,48.05,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
79,AVO,MISSION PRODUCE INC,NASDAQ+RUSSELL2000,Consumer Staples,66.42,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.99,49.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
80,MLYS,MINERALYS THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,66.42,82.0,early_transition,61.8,bullish_above_signal_proxy,63.89,48.03,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
81,WTTR,SELECT WATER SOLUTIONS INC CLASS A,RUSSELL2000,Energy,66.42,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,52.98,44.85,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
82,HOG,HARLEY DAVIDSON INC,RUSSELL2000,Consumer Discretionary,66.35,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,52.77,44.8,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
83,COTY,COTY INC CLASS A,RUSSELL2000,Consumer Staples,66.32,82.0,early_transition,61.8,bullish_above_signal_proxy,63.59,47.97,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
84,OMCL,OMNICELL INC,NASDAQ+RUSSELL2000,Health Care,66.31,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.63,49.78,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
85,CYH,COMMUNITY HEALTH SYSTEMS INC,RUSSELL2000,Health Care,66.26,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.49,49.75,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
86,OCGN,OCUGEN INC,NASDAQ+RUSSELL2000,Health Care,66.23,82.0,early_transition,61.8,bullish_above_signal_proxy,63.32,47.91,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
87,LAW,CS DISCO INC,RUSSELL2000,Information Technology,66.23,82.0,early_transition,61.8,bullish_above_signal_proxy,63.75,47.0,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
