rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,ARM,2026-07-02,2026-07-02,2026-07-13,297.325012,-0.05694933727781437,100.0,EXIT_RISK,True,7,亏损超过 4% 且跌破 EMA26: -5.7%; 从 63 日高点回撤超过 15%: -32.3%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.8; 5 日跌幅超过 4%: -7.7%; 20 日跌幅超过 8%: -13.1%,-0.3234309878279681,-0.07731808209154911,-0.13121291983945838,42.78425129048653,exit-risk-trends.html#ticker-arm
2,ESP,2026-07-06,2026-07-06,2026-07-13,56.849998,-0.1268622772713519,100.0,EXIT_RISK,True,5,亏损超过 7% 硬止损线: -12.7%; 从 63 日高点回撤超过 15%: -21.3%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 38.1; 5 日跌幅超过 4%: -12.7%,-0.21282197157543647,-0.1268622772713519,-0.057057603963217685,38.1381314257102,exit-risk-trends.html#ticker-esp
3,HONA,2026-07-06,2026-07-06,2026-07-13,215.0,-0.09549851614007376,100.0,EXIT_RISK,True,6,历史数据不足 60 根，仅按 13 根日K做有限分析; 亏损超过 7% 硬止损线: -9.5%; 从 13 日高点回撤超过 10%: -13.0%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; 5 日跌幅超过 4%: -9.5%,-0.1300829244608438,-0.09549851614007376,,,exit-risk-trends.html#ticker-hona
4,INTC,2026-07-02,2026-07-02,2026-07-13,105.440002,-0.12388862690300995,100.0,EXIT_RISK,True,7,亏损超过 7% 硬止损线: -12.4%; 从 63 日高点回撤超过 15%: -25.2%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 40.7; 5 日跌幅超过 4%: -13.7%; 20 日跌幅超过 8%: -9.8%,-0.25188022914885433,-0.1371521719431793,-0.09849518723063588,40.66614317384926,exit-risk-trends.html#ticker-intc
5,ISRG,2026-07-02,2026-07-02,2026-07-13,408.369995,-0.041407512936139756,100.0,EXIT_RISK,True,5,亏损超过 4% 且跌破 EMA26: -4.1%; 从 63 日高点回撤超过 15%: -15.6%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; RSI14 跌破 50: 45.8; 5 日跌幅超过 4%: -5.7%,-0.15559737144449537,-0.05651177768327775,-0.010971177199871729,45.784393135954836,exit-risk-trends.html#ticker-isrg
6,MRVL,2026-06-26,2026-06-30,2026-07-13,223.529999,-0.2496223849597644,100.0,EXIT_RISK,True,8,亏损超过 7% 硬止损线: -25.0%; 从 63 日高点回撤超过 15%: -29.4%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 42.4; 5 日跌幅超过 4%: -10.3%; 20 日跌幅超过 8%: -20.4%,-0.2935878268657043,-0.10326154205060312,-0.20369774440981692,42.38376659361925,exit-risk-trends.html#ticker-mrvl
7,ORCL,2026-07-02,2026-07-02,2026-07-13,136.320007,-0.02815995499650803,100.0,EXIT_RISK,True,7,从 63 日高点回撤超过 15%: -45.1%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 28.9; 5 日跌幅超过 4%: -5.2%; 20 日跌幅超过 8%: -26.0%,-0.45065480436803873,-0.051752839863412614,-0.2595328486844265,28.851058223402333,exit-risk-trends.html#ticker-orcl
8,XE,2026-07-02,2026-07-02,2026-07-13,16.09,-0.06832657788071794,100.0,EXIT_RISK,True,6,历史数据不足 60 根，仅按 54 根日K做有限分析; 亏损超过 4% 且跌破 EMA26: -6.8%; 从 54 日高点回撤超过 15%: -55.3%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; EMA26 位于 EMA50 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 35.1; 5 日跌幅超过 4%: -12.2%; 20 日跌幅超过 8%: -14.1%,-0.5528071150639244,-0.1217248908296944,-0.14095034703683929,35.12982582630697,exit-risk-trends.html#ticker-xe
9,AMKR,2026-07-02,2026-07-02,2026-07-13,67.0,-0.038047407378394626,91.0,EXIT_RISK,True,7,从 63 日高点回撤超过 15%: -28.4%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 41.7; 5 日跌幅超过 4%: -4.1%; 20 日跌幅超过 8%: -12.0%,-0.28380547459736594,-0.04121346771093881,-0.12015760682448828,41.69539238045585,exit-risk-trends.html#ticker-amkr
10,SMTC,2026-07-02,2026-07-02,2026-07-13,133.229996,-0.015081007907710275,91.0,EXIT_RISK,True,7,从 63 日高点回撤超过 15%: -23.8%; 收盘价跌破 EMA50; EMA9 位于 EMA26 下方; MACD 低于 signal 且柱体为负; RSI14 跌破 50: 43.4; 5 日跌幅超过 4%: -4.1%; 20 日跌幅超过 8%: -18.5%,-0.23750930550012717,-0.04075169587984506,-0.1854863954367869,43.4063673736124,exit-risk-trends.html#ticker-smtc
