ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
MRNA,Moderna,NASDAQ+NASDAQ500+SPX,Health Care,Biotechnology,0.0,68.480003,0.0,0.0,0.0,0.0,0.0,1.0,48.901935251057395,-0.18666507090697915,8.479014043601273,,55.09,35.0,30.0,70,99.19,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GEV,GE Vernova,SPX,Industrials,Heavy Electrical Equipment,0.0,1063.140015,0.0,0.0,0.0,0.0,0.0,1.0,22.61010758920885,-0.14367470176954378,6.033331870886537,,53.85,45.0,44.0,65,67.98,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
TECH,Bio-Techne,NASDAQ+NASDAQ500+SPX,Health Care,Life Sciences Tools & Services,0.0,71.330002,0.0,0.0,0.0,0.0,0.0,1.0,35.86667047619046,-0.17550021176844344,2.2410927452378315,,53.58,35.0,30.0,70,91.64,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AMD,Advanced Micro Devices,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,543.119995,0.0,0.0,0.0,0.0,0.0,1.0,20.0530508848769,-0.3931011563544978,7.071319228977592,,53.33,47.0,44.0,65,62.92,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
AVGO,Broadcom,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,389.725006,0.0,0.0,0.0,0.0,0.0,1.0,4.736629861811936,-0.1972410089070742,3.827973017319952,,53.17,47.0,44.0,65,54.11,66.0,1,1,1,positive market/social signals,1 extracted risk note(s)
ANET,Arista Networks,SPX,Information Technology,Communications Equipment,0.0,185.789993,0.0,0.0,0.0,0.0,0.0,1.0,22.423562942262887,-0.18699658802235708,5.7242420247805565,,52.83,35.0,44.0,65,75.41,50,0,0,0,constructive momentum,No major Prism warning from provided data
ZBRA,Zebra Technologies,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Electronic Equipment & Instruments,0.0,269.640015,0.0,0.0,0.0,0.0,0.0,1.0,24.378441674657925,-0.5280092587097962,3.710833100410344,,52.76,35.0,44.0,65,75.03,50,0,0,0,constructive momentum,No major Prism warning from provided data
VRT,Vertiv,SPX,Industrials,Electrical Components & Equipment,0.0,308.279999,0.0,0.0,0.0,0.0,0.0,1.0,9.715989369791856,-0.39996840262028943,7.363204276975671,,52.74,45.0,44.0,65,50.46,74.0,1,1,1,positive market/social signals,1 extracted risk note(s)
TXN,Texas Instruments,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductors,0.0,302.5,0.0,0.0,0.0,0.0,0.0,1.0,7.265695994266297,-0.40129157336960597,5.3504124203069665,,51.85,47.0,44.0,65,55.51,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
AMAT,Applied Materials,NASDAQ+NASDAQ200+NASDAQ500+SPX,Information Technology,Semiconductor Materials & Equipment,0.0,579.669983,0.0,0.0,0.0,0.0,0.0,1.0,16.63145034040663,-0.07563428968168029,9.463706043630989,,51.42,47.0,44.0,65,53.35,50,0,0,0,mixed but monitorable setup,No major Prism warning from provided data
