current_rank,ticker,name,sector,2026-07-23 06:30-10:30__close,2026-07-23 06:30-10:30__next_4h_return,2026-07-22 10:30-13:00__close,2026-07-22 10:30-13:00__next_4h_return,2026-07-22 06:30-10:30__close,2026-07-22 06:30-10:30__next_4h_return,2026-07-21 10:30-13:00__close,2026-07-21 10:30-13:00__next_4h_return,2026-07-21 06:30-10:30__close,2026-07-21 06:30-10:30__next_4h_return,2026-07-20 10:30-13:00__close,2026-07-20 10:30-13:00__next_4h_return,2026-07-20 06:30-10:30__close,2026-07-20 06:30-10:30__next_4h_return,2026-07-17 10:30-13:00__close,2026-07-17 10:30-13:00__next_4h_return,2026-07-17 06:30-10:30__close,2026-07-17 06:30-10:30__next_4h_return,2026-07-16 10:30-13:00__close,2026-07-16 10:30-13:00__next_4h_return,2026-07-16 06:30-10:30__close,2026-07-16 06:30-10:30__next_4h_return,2026-07-15 10:30-13:00__close,2026-07-15 10:30-13:00__next_4h_return,2026-07-15 06:30-10:30__close,2026-07-15 06:30-10:30__next_4h_return,2026-07-14 10:30-13:00__close,2026-07-14 10:30-13:00__next_4h_return,2026-07-14 06:30-10:30__close,2026-07-14 06:30-10:30__next_4h_return,2026-07-13 10:30-13:00__close,2026-07-13 10:30-13:00__next_4h_return,2026-07-13 06:30-10:30__close,2026-07-13 06:30-10:30__next_4h_return,2026-07-10 10:30-13:00__close,2026-07-10 10:30-13:00__next_4h_return,2026-07-10 06:30-10:30__close,2026-07-10 06:30-10:30__next_4h_return,2026-07-09 10:30-13:00__close,2026-07-09 10:30-13:00__next_4h_return,2026-07-09 06:30-10:30__close,2026-07-09 06:30-10:30__next_4h_return,2026-07-08 10:30-13:00__close,2026-07-08 10:30-13:00__next_4h_return,2026-07-08 06:30-10:30__close,2026-07-08 06:30-10:30__next_4h_return,2026-07-07 10:30-13:00__close,2026-07-07 10:30-13:00__next_4h_return,2026-07-07 06:30-10:30__close,2026-07-07 06:30-10:30__next_4h_return,2026-07-06 10:30-13:00__close,2026-07-06 10:30-13:00__next_4h_return,2026-07-06 06:30-10:30__close,2026-07-06 06:30-10:30__next_4h_return,2026-07-02 10:30-13:00__close,2026-07-02 10:30-13:00__next_4h_return,2026-07-02 06:30-10:30__close,2026-07-02 06:30-10:30__next_4h_return,2026-07-01 10:30-13:00__close,2026-07-01 10:30-13:00__next_4h_return
1,NDSN,Nordson Corporation,Industrials,293.540009,,291.570007,0.00675653,291.065002,0.00173502,290.079987,0.00339567,290.265015,-0.00063745,285.239990,0.01761683,283.260010,0.00698997,289.100006,-0.02020061,291.570007,-0.00847138,293.350006,-0.00606783,292.910004,0.00150217,287.589996,0.01849859,285.915009,0.00585834,286.880005,-0.00336376,287.565002,-0.00238206,286.570007,0.00347208,286.839996,-0.00094125,286.600006,0.00083737,288.649994,-0.00710199,286.440002,0.00771537,287.929993,-0.00517484,284.029999,0.01373092,282.149994,0.00666314,286.070007,-0.01370298,287.125000,-0.00367433,293.739990,-0.02251988,290.820007,0.01004052,290.309998,0.00175677,288.540009,0.00613429,295.720001,-0.02427970
2,ARWR,"Arrowhead Pharmaceuticals, Inc. - Common Stock",,88.339996,,88.660004,-0.00360938,92.820000,-0.04481788,74.510002,0.24573879,73.839996,0.00907375,71.660004,0.03042132,72.544998,-0.01219924,74.330002,-0.02401458,73.279999,0.01432864,71.370003,0.02676189,70.239998,0.01608777,71.800003,-0.02172709,70.989998,0.01141013,71.919998,-0.01293103,73.510002,-0.02162976,74.160004,-0.00876486,73.220001,0.01283806,76.389999,-0.04149755,77.584999,-0.01540246,84.000000,-0.07636906,85.055000,-0.01240374,85.790001,-0.00856744,85.580002,0.00245383,86.949997,-0.01575612,87.059998,-0.00126351,86.570000,0.00566014,86.925003,-0.00408401,83.940002,0.03556113,81.620003,0.02842439,80.449997,0.01454327
3,DPZ,Domino's,Consumer Discretionary,319.114990,,319.829987,-0.00223555,320.584991,-0.00235508,325.845001,-0.01614268,328.660004,-0.00856509,328.910004,-0.00076009,328.660004,0.00076066,322.420013,0.01935361,322.100006,0.00099350,329.649994,-0.02290304,325.850006,0.01166177,310.809998,0.04838972,314.084991,-0.01042709,309.920013,0.01343888,309.000000,0.00297739,309.920013,-0.00296855,309.410004,0.00164833,299.339996,0.03364070,301.855011,-0.00833186,300.820007,0.00344061,302.635010,-0.00599733,302.510010,0.00041321,305.329987,-0.00923583,313.190002,-0.02509663,313.244995,-0.00017556,305.920013,0.02394411,303.570007,0.00774123,311.570007,-0.02567641,310.214996,0.00436797,304.179993,0.01984024
4,FCNCA,"First Citizens BancShares, Inc. - Class A Common Stock",,2183.790039,,2072.239990,0.05383066,2053.469971,0.00914063,2070.600098,-0.00827303,2062.284912,0.00403203,2074.820068,-0.00604156,2071.885010,0.00141661,2120.959961,-0.02313808,2131.000000,-0.00471142,2155.389893,-0.01131577,2172.104980,-0.00769534,2068.709961,0.04998043,2061.610107,0.00344384,2061.389893,0.00010683,2065.689941,-0.00208165,2105.810059,-0.01905211,2099.179932,0.00315844,2092.350098,0.00326419,2092.120117,0.00010993,2082.989990,0.00438318,2090.715088,-0.00369495,2044.260010,0.02272464,2053.764893,-0.00462803,2090.909912,-0.01776500,2113.810059,-0.01083359,2116.774902,-0.00140064,2115.419922,0.00064053,2078.860107,0.01758647,2087.114990,-0.00395516,2120.510010,-0.01574858
5,EXE,Expand Energy,Energy,93.160004,,93.169998,-0.00010727,91.889999,0.01392969,88.589996,0.03725029,87.879997,0.00807919,86.970001,0.01046333,88.000000,-0.01170453,88.114998,-0.00130509,88.080002,0.00039732,88.180000,-0.00113402,88.135002,0.00051056,87.629997,0.00576292,87.285004,0.00395249,87.790001,-0.00575233,87.114998,0.00774841,87.129997,-0.00017215,87.930000,-0.00909818,87.349998,0.00663998,85.419998,0.02259424,88.970001,-0.03990112,88.889999,0.00090001,90.099998,-0.01342951,89.529999,0.00636657,89.550003,-0.00022338,88.599998,0.01072240,88.879997,-0.00315030,89.139999,-0.00291678,90.720001,-0.01741625,90.860001,-0.00154083,89.589996,0.01417575
6,DNTH,DIANTHUS THERAPEUTICS INC,Health Care,105.870003,,102.669998,0.03116787,104.974998,-0.02195761,105.709999,-0.00695299,104.404999,0.01249940,100.989998,0.03381524,102.330002,-0.01309493,105.589996,-0.03087408,104.050003,0.01480051,95.330002,0.09147174,95.070000,0.00273485,99.934998,-0.04868162,100.800003,-0.00858140,101.260002,-0.00454275,101.235001,0.00024696,98.599998,0.02672417,97.070000,0.01576180,97.540001,-0.00481855,97.945000,-0.00413496,99.940002,-0.01996200,100.644997,-0.00700477,98.089996,0.02604752,95.195000,0.03041122,95.750000,-0.00579634,95.930000,-0.00187637,93.309998,0.02807847,91.779999,0.01667029,94.309998,-0.02682641,91.620003,0.02936035,90.199997,0.01574286
7,JD,"JD.com, Inc. - American Depositary Shares",,30.000000,,30.170000,-0.00563474,30.250000,-0.00264463,30.430000,-0.00591522,30.434999,-0.00016425,30.590000,-0.00506705,30.670000,-0.00260841,29.625000,0.03527426,29.809999,-0.00620594,29.665001,0.00488785,29.725000,-0.00201847,29.285000,0.01502476,29.400000,-0.00391156,28.834999,0.01959428,28.959999,-0.00431630,28.889999,0.00242298,28.975000,-0.00293360,28.209999,0.02711808,28.277201,-0.00237654,27.750000,0.01899823,27.768600,-0.00066982,27.619900,0.00538380,27.650000,-0.00108861,26.490000,0.04379011,26.594999,-0.00394807,26.790001,-0.00727891,26.724300,0.00245847,26.635000,0.00335273,26.371000,0.01001100,26.290001,0.00308098
8,PODD,Insulet Corporation,Health Care,159.365005,,158.979996,0.00242174,159.485001,-0.00316647,163.759995,-0.02610524,164.210007,-0.00274047,167.259995,-0.01823501,166.850006,0.00245723,164.070007,0.01694398,163.009995,0.00650274,164.419998,-0.00857562,165.889999,-0.00886130,159.250000,0.04169544,161.940002,-0.01661110,159.089996,0.01791443,158.839996,0.00157391,162.130005,-0.02029241,162.899994,-0.00472676,161.279999,0.01004461,160.289993,0.00617634,158.250000,0.01289095,156.410004,0.01176393,157.410004,-0.00635284,158.695007,-0.00809731,161.505997,-0.01740486,161.024994,0.00298713,159.850006,0.00735057,158.790100,0.00667489,164.520004,-0.03482801,165.649994,-0.00682155,159.850006,0.03628394
9,FSLY,FASTLY INC CLASS A,Information Technology,19.790001,,20.459999,-0.03274673,20.350000,0.00540536,20.730000,-0.01833092,20.535000,0.00949598,20.469999,0.00317543,20.940001,-0.02244518,20.680000,0.01257258,21.105000,-0.02013741,20.340000,0.03761062,19.905001,0.02185375,20.000000,-0.00474995,19.459999,0.02774928,20.910000,-0.06934486,20.760000,0.00722543,20.020000,0.03696304,20.334999,-0.01549049,19.600000,0.03749995,19.540001,0.00307057,20.325001,-0.03862238,20.240000,0.00419965,19.730000,0.02584896,19.190001,0.02813960,18.575001,0.03310902,18.945000,-0.01953017,18.240000,0.03865132,18.455000,-0.01164996,18.110001,0.01905019,17.834999,0.01541923,18.555000,-0.03880361
10,LCID,LUCID GROUP INC,Consumer Discretionary,6.320000,,6.790000,-0.06921944,6.950000,-0.02302158,7.350000,-0.05442177,7.135000,0.03013315,7.101000,0.00478806,7.245000,-0.01987578,7.345000,-0.01361470,7.170000,0.02440725,6.470000,0.10819165,6.235000,0.03769046,5.935000,0.05054760,5.550000,0.06936937,4.615000,0.20260022,2.980000,0.54865772,5.520000,-0.46014493,5.495000,0.00454959,5.555000,-0.01080108,5.670000,-0.02028219,5.835000,-0.02827763,5.895000,-0.01017812,5.815000,0.01375752,6.035000,-0.03645402,5.995000,0.00667223,6.075000,-0.01316872,6.655000,-0.08715252,6.595000,0.00909780,6.075000,0.08559671,6.089900,-0.00244667,6.630000,-0.08146305
