rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,CMG,2026-07-02,2026-07-02,2026-07-23,31.905001,-0.09847409150816888,100.0,WATCH,True,5,硬止损: 持仓相对成本约 -9.8%，超过 -7% 防线; 新鲜破位: EMA9 新下穿 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.7%; 动能转弱: RSI 42.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -12.9%,-0.1289926254711269,-0.06710526119575266,0.0067844743835761,42.29867123963309,exit-risk-trends.html#ticker-cmg
2,DASH,2026-07-06,2026-07-06,2026-07-23,170.677505,-0.09435689981694628,100.0,WATCH,True,2,硬止损: 持仓相对成本约 -9.4%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -8.4%; 动能转弱: RSI 40.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -12.8%,-0.12795062268572133,-0.0841516200678708,-0.04076034555905361,40.63927991198865,exit-risk-trends.html#ticker-dash
3,ERIE,2026-07-02,2026-07-02,2026-07-23,213.202499,-0.17761813307618135,100.0,TRIM,True,8,硬止损: 持仓相对成本约 -17.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: RSI 39.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -17.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.17761813307618135,-0.056375599217707406,-0.07113449253315252,39.59960783295179,exit-risk-trends.html#ticker-erie
4,GLW,2026-07-06,2026-07-06,2026-07-23,156.919998,-0.1944558748287083,100.0,TRIM,True,14,硬止损: 持仓相对成本约 -19.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -23.8%; 动能转弱: RSI 39.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -38.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.38628809584819046,-0.009280895317134275,-0.23762329847327124,39.78389943584242,exit-risk-trends.html#ticker-glw
5,GOOG,2026-07-02,2026-07-02,2026-07-23,319.660004,-0.10253239855614238,100.0,TRIM,True,4,硬止损: 持仓相对成本约 -10.3%，超过 -7% 防线; 新鲜破位: 放量下跌，成交量约为20日均量 1.5 倍; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.7%; 动能转弱: RSI 32.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -19.9%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.19892743386540968,-0.09652071505339421,-0.07355670165195238,32.675183265810375,exit-risk-trends.html#ticker-goog
6,IBM,2026-07-02,2026-07-02,2026-07-23,205.615005,-0.28980722294791195,100.0,TRIM,True,8,硬止损: 持仓相对成本约 -29.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.1%; 动能转弱: 20日跌幅 -21.8%; 动能转弱: RSI 29.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -37.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.37546700443417347,-0.06133301901849331,-0.21807494661801996,29.770694021336425,exit-risk-trends.html#ticker-ibm
7,ISRG,2026-07-02,2026-07-02,2026-07-23,331.899994,-0.22091033964201923,100.0,TRIM,True,13,硬止损: 持仓相对成本约 -22.1%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -17.5%; 动能转弱: 20日跌幅 -17.4%; 动能转弱: RSI 29.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -31.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3117249526943616,-0.17505529111853158,-0.17402880636680806,28.97523909698029,exit-risk-trends.html#ticker-isrg
8,NOW,2026-07-02,2026-07-02,2026-07-23,93.309998,-0.1223664597441686,100.0,SELL_NOW,True,15,硬止损: 持仓相对成本约 -12.2%，超过 -7% 防线; 新鲜破位: 放量下跌，成交量约为20日均量 1.7 倍; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -10.3%; 动能转弱: RSI 37.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -31.3%; SELL_NOW: Gap Fade Plus，高开 +4.8% 后收阴回落，收盘位于日内区间 2%，且有放量/派发确认,-0.3131900683557335,-0.1028747600639408,-0.005223933734842312,37.404977626720765,exit-risk-trends.html#ticker-now
9,RMD,2026-07-02,2026-07-02,2026-07-23,190.809998,-0.08977725779284318,100.0,TRIM,True,10,硬止损: 持仓相对成本约 -9.0%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.9%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1405729458504108,-0.058936660557719955,-0.028956753180661488,41.64748316737021,exit-risk-trends.html#ticker-rmd
10,FIGR,2026-06-26,2026-06-30,2026-07-23,29.07,-0.053402769567006514,99.0,TRIM,True,19,硬止损观察: 持仓约 -5.3% 且收盘跌破 EMA26; 新鲜破位: MACD 新转空; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.8%; 动能转弱: RSI 45.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -32.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3283271563846385,-0.05830906840592587,0.06094890510948914,44.992617374638066,exit-risk-trends.html#ticker-figr
11,ALAB,2026-07-02,2026-07-02,2026-07-23,322.86499,-0.20558786557590114,96.0,WATCH,True,14,硬止损: 持仓相对成本约 -20.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -19.3%; 动能转弱: RSI 43.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -33.2%,-0.3315701268006944,0.009773566328065586,-0.1926760864553183,43.14504608850658,exit-risk-trends.html#ticker-alab
12,ARM,2026-07-02,2026-07-02,2026-07-23,279.309998,-0.11408906722306855,96.0,WATCH,True,15,硬止损: 持仓相对成本约 -11.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -22.2%; 动能转弱: RSI 42.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -36.4%,-0.3644245125377068,0.06602796587809756,-0.22215103009904036,42.40110179126241,exit-risk-trends.html#ticker-arm
13,INTC,2026-07-02,2026-07-02,2026-07-23,99.578499,-0.1725924332794755,96.0,WATCH,True,15,硬止损: 持仓相对成本约 -17.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.4%; 动能转弱: RSI 41.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -29.3%,-0.2934688691149586,0.026794142293437462,-0.24361182272442794,41.48060196940534,exit-risk-trends.html#ticker-intc
14,MRVL,2026-06-26,2026-06-30,2026-07-23,206.669998,-0.3062204585809968,96.0,WATCH,True,16,硬止损: 持仓相对成本约 -30.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -25.3%; 动能转弱: RSI 42.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -34.7%,-0.34686975769708417,0.09755706164274458,-0.2530900287781701,42.34427632363887,exit-risk-trends.html#ticker-mrvl
15,RCL,2026-06-26,2026-06-30,2026-07-23,284.424988,-0.10425790036928129,94.0,WATCH,True,9,硬止损: 持仓相对成本约 -10.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -11.4%; 动能转弱: RSI 45.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -11.8%,-0.11847204931297783,-0.03240355030160713,-0.11380284354063219,44.95945238544897,exit-risk-trends.html#ticker-rcl
16,MKC,2026-06-26,2026-06-30,2026-07-23,49.935001,-0.009619139612024541,91.0,SELL_NOW,True,1,硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 失败突破: 近20日高点后回撤 -7.1%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.6%; 动能转弱: RSI 46.2 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.07097672558139534,-0.05604916612290489,0.04905468693507098,46.190538617513745,exit-risk-trends.html#ticker-mkc
17,ESP,2026-07-06,2026-07-06,2026-07-23,58.880001,-0.09568422522371023,88.0,TRIM,True,13,硬止损: 持仓相对成本约 -9.6%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 46.6 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -18.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.18471337323852988,0.03298247368421059,-0.07726061624728697,46.61423993682297,exit-risk-trends.html#ticker-esp
