rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AXP,2026-07-02,2026-07-02,2026-09-21,313.609985,-0.10896126542974027,100.0,TRIM,True,18,硬止损: 持仓相对成本约 -10.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.3%; 动能转弱: RSI 34.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -13.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1326438063763402,-0.04323025823183302,-0.06663694940476195,34.730181017622826,exit-risk-trends.html#ticker-axp
2,CLX,2026-06-26,2026-06-30,2026-09-21,84.849998,-0.11095980488349122,100.0,TRIM,True,14,硬止损: 持仓相对成本约 -11.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.0%; 动能转弱: 20日跌幅 -20.5%; 动能转弱: RSI 28.1 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -21.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.21616630023094685,-0.04993841786896014,-0.2047052543873793,28.117317936006444,exit-risk-trends.html#ticker-clx
3,ERIE,2026-07-02,2026-07-02,2026-09-21,236.220001,-0.08883316875602698,100.0,WATCH,True,5,硬止损: 持仓相对成本约 -8.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.0%; 动能转弱: 20日跌幅 -10.8%; 动能转弱: RSI 39.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -12.1%,-0.12068199891963227,-0.06956043663225864,-0.10809894034890077,39.01156243772124,exit-risk-trends.html#ticker-erie
4,IBM,2026-07-02,2026-07-02,2026-09-21,229.289993,-0.20803398137736184,100.0,TRIM,True,47,硬止损: 持仓相对成本约 -20.8%，超过 -7% 防线; 新鲜破位: EMA9 新下穿 EMA26; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.9%; 动能转弱: RSI 43.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -25.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2510045103223383,-0.07948935452229078,-0.027113035428509957,43.77081663680878,exit-risk-trends.html#ticker-ibm
5,IR,2026-06-26,2026-06-30,2026-09-21,72.529999,-0.11537991499890021,100.0,TRIM,True,24,硬止损: 持仓相对成本约 -11.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -9.9%; 动能转弱: RSI 35.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -19.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.19411112222222215,0.005545570728361371,-0.09911815677262059,35.28557735688739,exit-risk-trends.html#ticker-ir
6,PCAR,2026-07-06,2026-07-06,2026-09-21,114.989998,-0.08672866057569184,100.0,TRIM,True,15,硬止损: 持仓相对成本约 -8.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -6.4%; 动能转弱: 20日跌幅 -12.2%; 动能转弱: RSI 24.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -16.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.16800526607309985,-0.06405667374200974,-0.12241472275368026,24.798100794165734,exit-risk-trends.html#ticker-pcar
7,PYPL,2026-07-06,2026-07-06,2026-09-21,52.630001,0.1672211355067641,100.0,WATCH,True,14,利润保护: 曾有较大盈利但63日高点回撤 -15.5%; 利润保护: 收盘 $52.63 跌破 3ATR 动态保护线 $57.60; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -14.5%; 动能转弱: RSI 40.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.5%,-0.1552166638076511,-0.025911494094234544,-0.14492279683058973,40.44626999383688,exit-risk-trends.html#ticker-pypl
8,RCL,2026-06-26,2026-06-30,2026-09-21,251.804993,-0.2069883356123463,100.0,TRIM,True,25,硬止损: 持仓相对成本约 -20.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -13.8%; 动能转弱: RSI 31.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -23.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.23094196138829182,-0.013844298015889489,-0.1376541335616438,31.25508837411381,exit-risk-trends.html#ticker-rcl
9,FTV,2026-07-06,2026-07-06,2026-09-21,55.235001,-0.131525114198903,98.0,TRIM,True,23,硬止损: 持仓相对成本约 -13.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -8.1%; 动能转弱: RSI 37.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -13.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.13816501096364564,0.0008154013555969897,-0.08064249065770679,37.640138583284035,exit-risk-trends.html#ticker-ftv
10,KMB,2026-07-06,2026-07-06,2026-09-21,97.925003,-0.13348375128778422,98.0,TRIM,True,10,硬止损: 持仓相对成本约 -13.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.4%; 动能转弱: RSI 30.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.14654867782026626,-0.011756918427971219,-0.1041532815689924,30.019193358432688,exit-risk-trends.html#ticker-kmb
