rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,SIMO,"Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares",,85.91,优先Call候选,272.130096,58.38,0.21,0.02081968,0.14822825,0.09118287,98.2,72.77,90.2,82.08,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
2,NXPI,NXP Semiconductors,Information Technology,85.88,优先Call候选,231.139999,55.75,0.19,0.02030549,0.03155260,0.03664169,92.8,73.09,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
3,NBIS,Nebius Group N.V. - Class A Ordinary Shares,,85.7,优先Call候选,236.714996,61.22,0.21,0.07378090,0.11479232,0.07524416,98.2,78.72,81.8,82.08,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
4,SANM,Sanmina Corporation - Common Stock,,85.56,优先Call候选,205.070007,56.24,0.76,0.03492310,0.04654254,0.07620049,98.2,48.24,100.0,80.0,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
5,VSAT,VIASAT INC,Information Technology,84.26,优先Call候选,77.334999,60.15,0.18,0.02267913,0.08024868,0.04436186,90.4,71.82,100.0,82.08,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
6,NVDA,Nvidia,Information Technology,84.05,优先Call候选,227.354996,63.01,0.21,0.03343180,0.07807386,0.04747751,90.4,73.16,100.0,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
7,ADI,Analog Devices,Information Technology,84.01,优先Call候选,381.769989,64.37,0.21,0.03149021,0.05639330,0.03089137,90.4,73.02,100.0,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
8,BIIB,Biogen,Health Care,83.78,优先Call候选,221.804993,59.41,0.3,0.02242551,0.02012142,0.03453824,98.2,57.41,100.0,80.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
9,AAMI,ACADIAN ASSET MANAGEMENT,Financials,83.04,优先Call候选,93.800003,59.56,0.23,0.02884726,0.05529618,0.03133597,90.4,67.61,100.0,80.86,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
10,ECHO,EchoStar,Communication Services,82.85,优先Call候选,95.529999,61.1,0.27,0.02908539,0.01703395,0.09905662,82.9,76.19,100.0,82.08,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
11,TSLA,"Tesla, Inc.",Consumer Discretionary,82.8,优先Call候选,374.089996,60.27,0.16,0.03119014,0.04212050,0.08343952,82.9,76.0,100.0,82.08,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
12,TXN,Texas Instruments,Information Technology,81.98,优先Call候选,269.510101,59.61,0.19,0.02156809,0.02385780,0.01468362,90.4,72.94,88.8,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
13,PLPC,PREFORMED LINE PRODUCTS,Industrials,81.92,优先Call候选,423.799988,58.85,0.07,0.03740331,0.06699561,0.00789568,90.4,78.58,80.4,80.86,30.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
14,VSTM,VERASTEM INC,Health Care,81.77,优先Call候选,7.775,56.43,0.37,0.01387476,0.03281084,0.14086574,98.2,58.44,100.0,80.0,30.0,72.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
