rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,UPST,UPSTART HOLDINGS,Financials,91.9,优先Call候选,31.584999,59.54,1.05,0.06203763,0.08802365,0.06526135,98.2,72.72,81.8,84.2,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
2,FUTU,Futu Holdings Limited - American Depositary Shares,,90.25,优先Call候选,111.135002,64.54,2.16,0.01460718,0.05994281,0.08034411,82.9,75.66,100.0,84.2,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 多头延续；MACD 新金叉
3,HLT,Hilton Worldwide,Consumer Discretionary,89.92,优先Call候选,334.174988,64.09,1.13,0.02454234,0.03360549,0.02777222,87.7,72.16,100.0,83.16,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
4,NREF,NEXPOINT REAL ESTATE FINANCE,Financials,89.37,优先Call候选,17.75,64.48,1.71,0.04350382,0.05843769,0.06696321,98.2,54.9,91.6,82.68,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
5,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,89.16,优先Call候选,16.24,67.3,1.54,0.07265522,0.10288625,0.03078388,90.4,76.5,81.8,82.68,100.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
6,DHI,D. R. Horton,Consumer Discretionary,88.62,优先Call候选,152.199997,57.98,1.09,0.02581386,0.04146707,0.05274079,98.2,44.07,100.0,83.16,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
7,GLSI,GREENWICH LIFESCIENCES INC,Health Care,88.31,优先Call候选,17.52,65.47,1.28,0.00689655,0.03089138,0.19753930,87.7,73.38,90.2,82.68,100.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
8,ILMN,"Illumina, Inc. - Common Stock",,88.26,优先Call候选,202.5,62.06,1.34,0.04802815,0.06026491,0.06265744,92.8,54.3,91.6,84.2,100.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
9,CSX,CSX Corporation,Industrials,87.9,优先Call候选,51.119999,57.58,1.16,0.01037648,0.02188899,0.02516789,90.4,54.18,100.0,84.2,100.0,100.0,fresh_bullish_cross,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 保持多头
10,V,Visa Inc.,Financials,87.87,优先Call候选,368.980011,58.96,0.78,0.02805719,0.02754188,0.03020998,98.2,55.22,100.0,83.16,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
11,FOR,FORESTAR GROUP INC,Real Estate,87.86,优先Call候选,29.700001,56.67,0.6,0.01956753,0.02803745,0.08962839,98.2,72.98,100.0,82.68,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
12,HAL,Halliburton,Energy,87.15,优先Call候选,35.099998,67.68,0.96,0.01007188,0.04651154,0.06138488,87.7,74.09,100.0,83.16,68.0,100.0,early_transition,bullish_above_signal,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 保持多头
13,GRAL,GRAIL INC,Health Care,86.59,优先Call候选,75.639999,60.72,1.02,0.08026281,0.05362861,0.05392228,98.2,65.91,78.4,84.2,68.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA9/26 新多头交叉；MACD 新金叉
14,CTMX,CYTOMX THERAPEUTICS,Health Care,86.57,优先Call候选,3.56,61.05,2.0,0.03188406,0.01859800,0.04705882,95.5,71.98,100.0,82.68,100.0,20.0,early_transition,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；EMA 早期转强；MACD 新金叉
15,IPI,INTREPID POTASH INC,Materials,86.33,优先Call候选,37.720001,65.48,1.16,0.02779291,0.02667390,0.10405385,73.0,76.46,100.0,82.68,100.0,100.0,mixed_sideways,fresh_above_zero_cross,均衡：4H timing + 日线结构 + 适度动量；MACD 新金叉
