current_rank,ticker,name,sector,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return,2026-08-24__predicted_rank,2026-08-24__close,2026-08-24__next_snapshot_return,2026-08-21__predicted_rank,2026-08-21__close,2026-08-21__next_snapshot_return,2026-08-20__predicted_rank,2026-08-20__close,2026-08-20__next_snapshot_return,2026-08-19__predicted_rank,2026-08-19__close,2026-08-19__next_snapshot_return,2026-08-18__predicted_rank,2026-08-18__close,2026-08-18__next_snapshot_return,2026-08-17__predicted_rank,2026-08-17__close,2026-08-17__next_snapshot_return
1,KR,Kroger,Consumer Staples,1,60.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,58.529999,,,,,,,,28,57.855,,,,,,,,,,,,,
2,FTNT,Fortinet,Information Technology,2,168.660004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,CI,Cigna,Health Care,3,289.160004,,,,,,,,,,,,,,31,282.519989,,,,,15,283.049988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,4,198.914993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,ICLR,ICON plc - Ordinary Shares,,5,172.820007,,2,169.309998,0.02073126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,6,44.240002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,43.654999,,,,,,,,,,,,,
7,FUNC,FIRST UNITED CORP,Financials,7,44.299999,,,,,37,44.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,DOX,Amdocs Limited - Ordinary Shares,,8,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,CRVL,CORVEL,Health Care,9,71.199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SIRI,SiriusXM Holdings Inc. - Common Stock,,10,29.684999,,41,29.15,0.01835331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TRV,Travelers Companies (The),Financials,11,376.369995,,7,375.25,0.00298466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,GDDY,GoDaddy,Information Technology,12,103.720001,,,,,,,,,,,,,,,,,,,,19,100.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,DIS,Walt Disney Company (The),Communication Services,13,108.815002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,TTEK,"Tetra Tech, Inc. - Common Stock",,14,36.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,HUT,HUT CORP,Information Technology,15,91.309998,,25,98.599998,-0.07393509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,NRC,NRC HEALTH,Health Care,16,22.120001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,EFOR,EVERFORTH,Information Technology,17,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,MO,Altria,Consumer Staples,18,70.7295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,OBT,ORANGE COUNTY BANCORP INC,Financials,19,38.490002,,,,,,,,,,,,,,15,38.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,IMAX,IMAX,Communication,20,53.264999,,,,,,,,,,,2,52.685001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,TPL,Texas Pacific Land Corporation,Energy,21,371.57251,,,,,,,,48,374.190002,,4,381.971985,-0.02037318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,BANR,BANNER CORP,Financials,22,71.769997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,USPH,US PHYSICAL THERAPY INC,Health Care,23,79.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,APA,APA Corporation,Energy,24,45.93,,,,,,,,,,,,,,,,,,,,50,44.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,CNC,Centene Corporation,Health Care,25,68.639999,,,,,,,,,,,,,,,,,1,67.360001,,,,,,,,,,,,,,7,65.480003,,,,,,,,,,,,,,,,,,,,,,
26,CHKP,Check Point Software Technologies Ltd. - Ordinary Shares,,26,139.725006,,,,,,,,,,,,,,,,,,,,,,,,,,34,138.320007,,4,133.229996,0.03820469,,,,,,,,,,,,,,,,38,132.660004,,,,,,,
27,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,27,16.08,,6,16.08,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PM,Philip Morris International,Consumer Staples,28,193.875,,1,191.089996,0.01457431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,EBAY,eBay Inc.,Consumer Discretionary,29,109.330002,,15,107.75,0.01466359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,WABC,WESTAMERICA BANCORPORATION,Financials,30,59.650002,,40,59.09,0.00947710,8,59.110001,-0.00033837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,SEDG,"SolarEdge Technologies, Inc. - Common Stock",,31,36.224998,,23,34.68,0.04455012,19,36.75,-0.05632653,,,,31,36.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,FA,FIRST ADVANTAGE,Industrials,32,22.25,,,,,,,,,,,,,,9,21.379999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CHRW,C.H. Robinson,Industrials,33,156.660004,,33,152.779999,0.02539603,5,152.419998,0.00236190,40,150.449997,0.01309406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TTD,Trade Desk (The),Communication Services,34,14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,TXN,Texas Instruments,Information Technology,35,263.809998,,43,268.700012,-0.01819879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,OKE,Oneok,Energy,36,97.464996,,,,,,,,,,,,,,,,,,,,17,95.690002,,12,96.019997,-0.00343673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,37,39.939201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,APP,AppLovin,Communication Services,38,332.630005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,ASTH,ASTRANA HEALTH,Health Care,39,39.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,AAPL,Apple Inc.,Information Technology,40,334.975006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,TMP,TOMPKINS FINANCIAL CORP,Financials,41,99.169998,,,,,,,,,,,,,,25,99.690002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,42,155.274994,,11,153.869995,0.00913108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
