current_rank,ticker,name,sector,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
16,LVS,Las Vegas Sands,Consumer Discretionary,16,49.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,YOU,CLEAR SECURE INC CLASS A,Information Technology,17,56.860001,,24,58.404999,-0.02645318,,,,,,,,,,,,,,,,,,,,,,1,56.029999,
18,DOX,Amdocs Limited - Ordinary Shares,,18,54.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,TK,TEEKAY CORPORATION CORP LTD,Energy,19,11.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,BKE,BUCKLE INC,Consumer Discretionary,20,44.169998,,9,45.009998,-0.01866252,,,,,,,,,,,,,,,,,,,,,,,,
21,DD,DuPont,Materials,21,139.929993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,MFIN,MEDALLION FINANCIAL CORP,Financials,22,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,RDNT,RADNET INC,Health Care,23,63.009998,,23,63.369999,-0.00568094,,,,,,,,,,,,,,,,,,,,,,,,
24,SGRY,SURGERY PARTNERS INC,Health Care,24,16.190001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,WYNN,Wynn Resorts,Consumer Discretionary,25,100.754997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,CVSA,COVISTA INC,Consumer Discretionary,26,128.535004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,IRTC,IRHYTHM HOLDINGS INC,Health Care,27,120.550003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,FIVE,"Five Below, Inc. - Common Stock",,28,213.669907,,26,209.490005,0.01995275,,,,,,,,,,,,,,,,,,,3,204.139999,,35,202.630005,0.00745198
29,PVLA,PALVELLA THERAPEUTICS INC,Health Care,29,147.705002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,ILMN,"Illumina, Inc. - Common Stock",,30,197.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,KOD,KODIAK SCIENCES INC,Health Care,31,42.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,32,78.519997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,LLYVK,"Liberty Live Holdings, Inc. - Series C Liberty Live Group Common Stock",,33,104.050003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,LLYVA,"Liberty Live Holdings, Inc. - Series A Liberty Live Group Common Stock",,34,100.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,CSW,CSW INDUSTRIALS INC,Industrials,35,311.230011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,WOR,WORTHINGTON ENTERPRISES INC,Industrials,36,55.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,AMT,American Tower,Real Estate,37,173.345001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,CMC,COMMERCIAL METALS,Materials,38,68.989998,,44,68.099998,0.01306902,,,,,,,,,,,,,,,,,,,,,,,,
39,NP,NEPTUNE INSURANCE HOLDINGS INC CLA,Financials,39,31.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,NEOG,NEOGEN CORP,Health Care,40,10.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,NTES,"NetEase, Inc. - American Depositary Shares, each representing 5 ordinary shares",,41,129.759995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,KR,Kroger,Consumer Staples,42,57.740002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,CPRT,Copart,Industrials,43,29.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,BSX,Boston Scientific,Health Care,44,45.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,ISBA,ISABELLA BANK CORP,Financials,45,40.810001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,APD,Air Products,Materials,46,299.024994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,JOE,ST JOE,Real Estate,47,63.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,BLLN,"BillionToOne, Inc. - Class A common stock",,48,135.470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,IMKTA,INGLES MARKETS INC CLASS A,Consumer Staples,49,89.720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,DVA,DaVita,Health Care,50,240.679993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
