buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-28,2026-08-31,Aster Research,v2 Balanced,BG,Bunge Global,Consumer Staples,1,1,0.00666959,115.449997,116.220001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,v3 Quality Momentum,BG,Bunge Global,Consumer Staples,1,2,0.00666959,115.449997,116.220001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,v4 Tactical Breakout,BG,Bunge Global,Consumer Staples,1,1,0.00666959,115.449997,116.220001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,v5 Risk Adjusted,BG,Bunge Global,Consumer Staples,1,2,0.00666959,115.449997,116.220001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,共识Agent 多榜单共振,BG,Bunge Global,Consumer Staples,1,1,0.00666959,115.449997,116.220001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-28,2026-08-31,Aster Research,单一信号 EMA Candle Capture,PRTA,PROTHENA PLC,Health Care,1,18,0.00214362,9.330000,9.350000,Research当日前50,
2026-08-28,2026-08-31,Aster Research,单一信号 EMA Cross,TLS,TELOS CORPORATION CORP,Information Technology,1,2,0.00626305,4.790000,4.820000,Research当日前50,
2026-08-28,2026-08-31,Aster Research,共识Agent 多榜单共振,HAL,Halliburton,Energy,2,49,0.01865927,36.174999,36.849998,Research当日前50,
2026-08-28,2026-08-31,Aster Research,v4 Tactical Breakout,LPLA,LPL Financial Holdings Inc. - Common Stock,,2,21,-0.00149719,370.690002,370.135010,Research当日前50,
2026-08-28,2026-08-31,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
