rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,JCI,Johnson Controls,Industrials,97.2,优先Call候选,146.714996,60.57,0.22,0.02276054,0.02333125,0.01322509,98.2,76.83,88.8,81.84,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 三线翻转：翻转前 10 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（1 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 60.6；extension 1.1ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 新金叉
2,AVT,"Avnet, Inc. - Common Stock",,95.9,优先Call候选,88.455002,53.9,0.23,0.01183944,-0.01090236,0.01357861,98.2,53.92,69.9,82.0,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 三线翻转：翻转前 11 根 4H 空头排列；EMA9 最近上穿 EMA26（0 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 53.9；extension 0.5ATR 未过度拉伸；EMA9/26 新多头交叉；MACD 新金叉
3,RJET,REPUBLIC AIRWAYS HOLDINGS INC,Industrials,94.25,优先Call候选,20.92,65.89,0.11,-0.03882376,0.20994788,-0.02788104,65.2,71.73,39.7,81.49,30.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 13 根 4H 空头排列；EMA9 最近上穿 EMA26（3 根前）；EMA9 最近上穿 EMA50（3 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 65.9；extension 2.2ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
4,KVHI,KVH INDUSTRIES INC,Information Technology,91.45,优先Call候选,9.36,56.96,0.04,0.01849837,0.03197354,0.05762712,92.8,43.89,100.0,81.49,30.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 12 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 57.0；extension 0.8ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 新金叉
5,FSS,FEDERAL SIGNAL CORP,Industrials,90.45,优先Call候选,126.419998,63.09,0.2,0.02302246,0.06333585,-0.01095292,90.4,79.06,81.1,81.49,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 三线翻转：翻转前 4 根 4H 空头排列；EMA9 最近上穿 EMA26（2 根前）；EMA9 最近上穿 EMA50（2 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 63.1；extension 1.9ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 保持多头
6,OSIS,OSI SYSTEMS INC,Information Technology,90.2,优先Call候选,221.455002,57.78,0.6,0.01208813,0.02161276,0.03203933,65.2,71.76,100.0,81.49,30.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（7 根前）；EMA9 最近上穿 EMA50（3 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 57.8；extension 0.9ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
7,MTX,MINERALS TECHNOLOGIES INC,Materials,89.0,优先Call候选,76.309998,56.1,0.98,0.07425908,0.02292225,0.03443136,92.8,42.62,91.6,80.0,68.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 13 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 56.1；extension 0.8ATR 未过度拉伸；EMA9/26 新多头交叉；MACD 新金叉
8,DGII,DIGI INTERNATIONAL INC,Information Technology,88.65,优先Call候选,69.576202,59.77,0.2,0.02710664,0.03907113,-0.06256803,90.4,42.41,72.7,81.49,30.0,100.0,fresh_bullish_cross,bullish_above_signal,4H EMA 三线翻转：翻转前 9 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（1 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.8；extension 1.2ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 保持多头
9,CHTR,Charter Communications,Communication Services,87.9,优先Call候选,146.460007,65.64,0.09,0.04621760,0.18773830,0.04719009,65.2,73.8,66.4,82.0,30.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（6 根前）；EMA9 最近上穿 EMA50（5 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 65.6；extension 1.7ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
10,ROK,Rockwell Automation,Industrials,87.6,优先Call候选,480.184998,59.09,0.26,0.01161857,0.03902414,-0.00551933,65.2,66.29,81.1,81.84,30.0,72.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 3 根 4H 空头排列；EMA9 最近上穿 EMA26（3 根前）；EMA9 最近上穿 EMA50（3 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.1；extension 1.2ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
