rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,JNJ,Johnson & Johnson,Health Care,100.0,优先Call候选,259.600006,54.29,1.06,0.01005774,0.02856693,0.01121847,98.2,54.93,88.8,83.28,100.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
2,UPWK,UPWORK,Industrials,95.91,优先Call候选,9.755,58.83,1.08,0.03446448,0.01561687,0.11168091,82.9,76.84,100.0,82.65,100.0,72.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
3,BBIO,"BridgeBio Pharma, Inc. - Common Stock",,94.97,优先Call候选,84.779999,61.78,1.12,0.02329512,0.06420634,-0.01802261,82.9,53.42,81.1,84.44,100.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
4,MDXG,MIMEDX GROUP,Health Care,94.96,优先Call候选,4.22,49.59,0.3,0.00836320,-0.03211009,0.02055623,98.2,42.66,69.9,66.8,30.0,20.0,fresh_bullish_cross,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
5,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,94.69,优先Call候选,19.434999,50.02,1.29,-0.00077131,0.01013508,0.02289468,90.4,53.81,77.6,69.45,100.0,100.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
6,IMRX,IMMUNEERING CLASS A,Health Care,93.23,优先Call候选,4.615,62.16,1.21,0.03475336,0.10937500,-0.10214008,90.4,41.16,62.9,80.0,100.0,20.0,fresh_bullish_cross,bullish_above_signal,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 保持多头
7,KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,93.12,优先Call候选,5.26,55.31,0.42,0.03137255,0.01124676,0.07564262,92.8,79.87,88.8,82.65,30.0,45.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
8,SR,SPIRE INC,Utilities,93.1,优先Call候选,81.455002,54.07,0.57,0.00760769,0.01997246,0.00848093,92.8,79.36,88.8,82.65,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
9,OXY,Occidental Petroleum,Energy,92.99,优先Call候选,57.919998,61.79,0.92,0.03345526,0.04107127,0.10798653,82.9,68.07,100.0,83.28,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA 多头延续；MACD 新金叉
10,BNTX,BioNTech SE - American Depositary Shares,,92.96,优先Call候选,93.285004,55.69,0.52,0.02297403,0.00772393,0.01872889,92.8,75.9,77.6,84.44,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,战术突破：4H EMA/MACD 重启优先；EMA9/26 新多头交叉；MACD 新金叉
