current_rank,ticker,name,sector,2026-08-10__predicted_rank,2026-08-10__close,2026-08-10__next_snapshot_return,2026-08-07__predicted_rank,2026-08-07__close,2026-08-07__next_snapshot_return,2026-08-06__predicted_rank,2026-08-06__close,2026-08-06__next_snapshot_return,2026-08-05__predicted_rank,2026-08-05__close,2026-08-05__next_snapshot_return,2026-08-04__predicted_rank,2026-08-04__close,2026-08-04__next_snapshot_return,2026-08-03__predicted_rank,2026-08-03__close,2026-08-03__next_snapshot_return,2026-07-31__predicted_rank,2026-07-31__close,2026-07-31__next_snapshot_return,2026-07-30__predicted_rank,2026-07-30__close,2026-07-30__next_snapshot_return,2026-07-29__predicted_rank,2026-07-29__close,2026-07-29__next_snapshot_return,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
28,GLIBK,LIBERTY CAPITAL CORP SERIES C,Communication,28,24.459999,,,,,49,23.950001,,,,,,,,27,23.68,,,,,,,,28,23.35,,,,,,,,,,,,,,,,,,,,,,,,,
29,TG,TREDEGAR CORP,Materials,29,8.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,INR,INFINITY NATURAL RESOURCES INC CLA,Energy,30,13.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,13.29,,,,,,,,,,,,,
31,LQDA,LIQUIDIA,Health Care,31,89.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,EFSI,EAGLE FINANCIAL SERVICES INC,Financials,32,42.509998,,17,41.720001,0.01893569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CMC,COMMERCIAL METALS,Materials,33,73.800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,GRAL,GRAIL INC,Health Care,34,74.610001,,,,,,,,,,,34,72.699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,TRUP,TRUPANION,Financials,35,28.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,EQT,EQT Corporation,Energy,36,53.349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,37,61.9384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,XPEL,XPEL,Consumer Discretionary,38,48.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,CRSP,CRISPR THERAPEUTICS AG,Health Care,39,54.014999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,BBIO,"BridgeBio Pharma, Inc. - Common Stock",,40,84.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,WHG,WESTWOOD HOLDINGS GROUP INC,Financials,41,19.434999,,39,19.895,-0.02312144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,MPTI,M TRON INDUSTRIES INC,Information Technology,42,86.955002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,43,5.26,,,,,,,,,,,,,,3,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,TGT,Target Corporation,Consumer Staples,44,151.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HASI,HA SUSTAINABLE INFRASTRUCTURE CAPI,Financials,45,39.880001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,CBLL,CERIBELL,Health Care,46,19.325001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,SMR,NUSCALE POWER CORP CLASS A,Industrials,47,9.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PCYO,PURE CYCLE CORP,Utilities,48,11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,NBN,NORTHEAST BANK,Financials,49,133.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,BBW,BUILD A BEAR WORKSHOP,Consumer Discretionary,50,36.365002,,,,,,,,,,,,,,,,,,,,,,,,,,38,35.310001,,,,,,,,,,,,,,,,,,,,,,
