current_rank,ticker,name,sector,2026-07-28__predicted_rank,2026-07-28__close,2026-07-28__next_snapshot_return,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
28,CLX,Clorox,Consumer Staples,28,99.495003,,,,,,,,,,,,,,,,,,,,,,
29,HRL,Hormel Foods,Consumer Staples,29,25.901199,,,,,,,,,,,,,,,,,,,,,,
30,NNI,NELNET INC CLASS A,Financials,30,135.789993,,,,,,,,,,,,,,,,,,,,12,134.279999,
31,PKOH,PARK OHIO HOLDINGS CORP,Industrials,31,39.615002,,,,,,,,,,,,,,,,,,,,,,
32,FISV,Fiserv,Financials,32,54.240002,,44,52.310001,0.03689545,,,,,,,,,,,,,19,51.68,,,,
33,TEL,TE Connectivity,Information Technology,33,209.910004,,20,207.559998,0.01132206,,,,,,,,,,45,209.089996,,17,203.169998,0.02913815,37,203.309998,-0.00068860
34,IEX,IDEX Corporation,Industrials,34,225.050003,,,,,,,,,,,,,,,,,,,,,,
35,PIPR,PIPER SANDLER COMPANIES,Financials,35,77.059998,,,,,,,,,,,,,,,,,,,,,,
36,NBIX,"Neurocrine Biosciences, Inc. - Common Stock",,36,180.889999,,,,,,,,,,,,,,10,179.050003,,,,,,,
37,ES,Eversource Energy,Utilities,37,76.154999,,,,,,,,,,,,,,,,,,,,,,
38,KRNY,KEARNY FINANCIAL CORP,Financials,38,9.65,,,,,,,,,,,,,,,,,,,,,,
39,GEN,Gen Digital,Information Technology,39,27.575001,,,,,,,,,,,,,,,,,,,,,,
40,EBC,EASTERN BANKSHARES INC,Financials,40,23.360001,,,,,,,,,,,,,,,,,,,,,,
41,CPB,The Campbell's Company - Common Stock,,41,22.985001,,,,,,,,,,,,,,,,,,,,,,
42,DHR,Danaher Corporation,Health Care,42,200.050003,,,,,,,,,,,,,,,,,,,,,,
43,PFG,Principal Financial Group,Financials,43,114.459999,,,,,,,,,,,,,,,,,,,,,,
44,CALM,CAL MAINE FOODS INC,Consumer Staples,44,92.084999,,,,,,,,,,,,,,,,,,,,42,88.550003,
45,GTN,GRAY MEDIA INC,Communication,45,4.185,,,,,,,,,,,,,,47,4.1,,29,4.09,0.00244499,,,
46,ALKT,ALKAMI TECHNOLOGY INC,Information Technology,46,18.07,,,,,,,,,,,,,,,,,,,,,,
47,SIBN,SI BONE INC,Health Care,47,17.799999,,,,,,,,,,,,,,,,,,,,,,
48,XYL,Xylem Inc.,Industrials,48,125.480003,,,,,,,,,,,,,,,,,,,,,,
49,WY,Weyerhaeuser,Real Estate,49,24.469999,,,,,,,,,,,,,,,,,,,,,,
50,FOX,Fox Corporation (Class B),Communication Services,50,51.945,,,,,,,,,,,,,,,,,42,51.549999,,,,
