rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,LEE,LEE ENTERPRISES INC,Communication,86.72,优先Call候选,8.43,61.33,1.46,0.03945746,0.02181818,0.05112219,87.7,72.11,91.6,82.33,100.0,72.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
2,CGNX,Cognex Corporation - Common Stock,,84.84,优先Call候选,66.555,56.57,0.1,0.02946633,0.03458725,0.03846160,92.8,67.63,100.0,83.72,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,质量动量：日线质量与1月趋势优先；EMA9/26 新多头交叉；MACD 新金叉
3,ADI,Analog Devices,Information Technology,84.5,优先Call候选,392.290009,60.58,0.2,0.02487139,0.02201442,0.04568843,87.7,74.05,100.0,83.72,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
4,Q,Qnity Electronics,Information Technology,83.69,优先Call候选,141.384995,54.84,0.16,-0.00362931,0.05212822,0.03692694,87.7,72.65,100.0,81.8,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
5,ANAB,ANAPTYSBIO,Health Care,83.57,优先Call候选,59.529999,64.01,0.13,0.03234194,0.07241940,0.02673334,87.7,71.89,100.0,82.33,30.0,100.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
6,ASST,STRIVE INC CLASS A,Health Care,82.87,优先Call候选,13.28,64.76,0.35,0.06924316,0.07010475,0.11925832,87.7,73.29,91.6,82.33,30.0,72.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
7,PANL,PANGAEA LOGISTICS SOLUTIONS,Industrials,82.87,优先Call候选,7.63,58.72,0.29,0.02760943,0.03950954,0.08689459,75.1,82.35,100.0,82.33,30.0,72.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
8,VAL,VALARIS LTD,Energy,82.54,优先Call候选,86.489998,64.89,0.15,0.00639977,0.01039720,0.13036658,75.1,77.51,88.8,82.33,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
9,AIR,AAR,Industrials,82.54,优先Call候选,151.990005,64.5,0.87,0.04202663,0.06547502,0.12377083,82.9,62.74,91.6,82.33,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 新金叉
10,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,82.45,优先Call候选,39.189999,61.33,0.31,-0.00393956,0.06581450,0.09286107,75.1,76.31,100.0,83.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
11,IBRX,IMMUNITYBIO INC,Health Care,82.4,优先Call候选,7.8199,59.94,0.1,0.04474282,0.04334890,0.02087467,87.7,71.73,80.4,82.33,30.0,72.0,early_transition,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 早期转强；MACD 保持多头
12,MZTI,MARZETTI,Consumer Staples,82.34,优先Call候选,115.625,59.37,0.17,-0.00133874,0.01372087,0.07839022,75.1,76.85,88.8,82.33,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
13,TW,Tradeweb Markets Inc. - Class A Common Stock,,82.22,优先Call候选,105.385002,58.63,0.18,-0.01005120,0.01693530,0.05479930,75.1,75.54,83.8,83.72,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
14,NE,NOBLE CORPORATION PLC,Energy,82.15,优先Call候选,45.130001,65.52,0.16,-0.00375272,0.03651814,0.08773196,75.1,76.21,100.0,82.33,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
15,LYB,LyondellBasell,Materials,82.11,优先Call候选,64.940002,65.28,0.49,0.01930628,0.03638688,0.09714484,75.1,76.44,100.0,81.8,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,质量动量：日线质量与1月趋势优先；EMA 多头延续；MACD 保持多头
