current_rank,ticker,name,sector,2026-07-27__predicted_rank,2026-07-27__close,2026-07-27__next_snapshot_return,2026-07-24__predicted_rank,2026-07-24__close,2026-07-24__next_snapshot_return,2026-07-23__predicted_rank,2026-07-23__close,2026-07-23__next_snapshot_return,2026-07-22__predicted_rank,2026-07-22__close,2026-07-22__next_snapshot_return,2026-07-21__predicted_rank,2026-07-21__close,2026-07-21__next_snapshot_return,2026-07-20__predicted_rank,2026-07-20__close,2026-07-20__next_snapshot_return,2026-07-17__predicted_rank,2026-07-17__close,2026-07-17__next_snapshot_return
32,KO,Coca-Cola Company (The),Consumer Staples,32,84.084999,,,,,,,,,,,,,,,,,,,
33,CI,Cigna,Health Care,33,292.470001,,,,,,,,,,,,,,,,,,,
34,BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,34,31.360001,,,,,,,,,,,,,,,,,,,
35,NBN,NORTHEAST BANK,Financials,35,134.710007,,,,,,,,,,,,,,,,,,,
36,AVTX,AVALO THERAPEUTICS INC,Health Care,36,19.76,,,,,,,,,,,,,,,,,,,
37,DGICA,DONEGAL GROUP INC CLASS A,Financials,37,19.110001,,,,,,,,,,,,,,,,,,,
38,BSY,"Bentley Systems, Incorporated - Class B Common Stock",,38,33.66,,,,,,,,,,,,,,,,,,,
39,GBFH,GBANK FINL HLDGS INC,Financials,39,31.139999,,,,,,,,,,,,,,,,,,,
40,PKBK,PARKE BANCORP INC,Financials,40,33.290001,,,,,,,,,,,,,,,,,,,
41,CZFS,CITIZENS FINANCIAL SERVICES INC,Financials,41,74.25,,,,,,,,,,,,,,,,,,,
42,WAY,WAYSTAR HOLDING CORP,Health Care,42,23.27,,,,,,,,,,,,,,,,,,,
43,CUBI,CUSTOMERS BANCORP INC,Financials,43,78.910004,,,,,,,,,,,,,,,,,,,
44,ENVA,ENOVA INTERNATIONAL INC,Financials,44,245.195007,,,,,,,,,,,,,,,,,,,
45,GRDN,GUARDIAN PHARMACY SERVICES INC CLA,Health Care,45,41.82,,,,,,,,,,,,,,,,,,,
46,COKE,"Coca-Cola Consolidated, Inc. - Common Stock",,46,187.460007,,,,,,,,,,,,,,,,,,,
47,CLX,Clorox,Consumer Staples,47,97.290001,,,,,,,,,,,,,,,,,,,
48,ECPG,ENCORE CAPITAL GROUP INC,Financials,48,92.285004,,,,,,,,,,,,,,,,,,,
49,CHD,Church & Dwight,Consumer Staples,49,99.165001,,,,,,,,,,,,,,,,,,,
50,AOS,A. O. Smith,Industrials,50,62.25,,,,,,,,,,,,,,,,,,,
