buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-03,2026-08-04,Aster Call,Aster Call,ATMU,ATMUS FILTRATION TECHNOLOGIES INC,Industrials,1,48,0.02198723,53.895000,55.080002,Aster当日前50,
2026-08-03,2026-08-04,Aster Call,Aster Call,DAN,DANA INCORPORATED INC,Consumer Discretionary,33,47,-0.00217241,27.620001,27.559999,Aster当日前50,
2026-07-31,2026-08-04,Aster Call,Aster Call,WFRD,Weatherford International plc - Ordinary shares,,39,40,0.01856700,87.790001,89.419998,Aster当日前50,
2026-07-30,2026-08-04,Aster Call,Aster Call,RGR,STURM RUGER INC,Consumer Discretionary,9,27,0.00063999,39.060001,39.084999,Aster当日前50,
2026-07-30,2026-08-04,Aster Call,Aster Call,KOD,KODIAK SCIENCES INC,Health Care,37,4,0.00917645,42.500000,42.889999,Aster当日前50,
2026-07-30,2026-08-04,Aster Call,Aster Call,PVLA,PALVELLA THERAPEUTICS INC,Health Care,46,16,0.01198484,150.190002,151.990005,Aster当日前50,
2026-07-28,2026-08-04,Aster Call,Aster Call,GILD,Gilead Sciences,Health Care,12,2,0.00692371,134.320007,135.250000,Aster当日前50,
2026-07-27,2026-08-04,Aster Call,Aster Call,WAY,WAYSTAR HOLDING CORP,Health Care,20,42,0.02789189,23.125000,23.770000,Aster当日前50,
2026-07-27,2026-08-04,Aster Call,Aster Call,PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,35,43,-0.00744052,47.040001,46.689999,Aster当日前50,
2026-07-23,2026-08-04,Aster Call,Aster Call,CRBP,CORBUS PHARMACEUTICALS HOLDINGS,Health Care,3,20,0.00858369,9.320000,9.400000,Aster当日前50,
2026-07-23,2026-08-04,Aster Call,Aster Call,MGRC,MCGRATH RENT,Industrials,24,7,0.01193677,118.959999,120.379997,Aster当日前50,
2026-07-22,2026-08-04,Aster Call,Aster Call,FLR,FLUOR CORP,Industrials,34,38,-0.00058168,51.580002,51.549999,Aster当日前50,
2026-07-22,2026-08-04,Aster Call,Aster Call,TFIN,TRIUMPH FINANCIAL INC,Financials,37,26,-0.02058320,81.620003,79.940002,Aster当日前50,
2026-07-22,2026-08-04,Aster Call,Aster Call,CZR,"Caesars Entertainment, Inc. - Common Stock",,46,45,0.00601202,29.940001,30.120001,Aster当日前50,
