rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,BNTX,BioNTech SE - American Depositary Shares,,89.0,优先Call候选,92.959999,54.22,0.11,0.00540774,0.00791495,0.01628947,82.9,75.87,77.6,84.56,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 55.4；extension 0.6ATR；量能 1.6x；MACD 不转弱；4H辅助 48.0；EMA 多头延续；MACD 新金叉
2,UBER,Uber,Industrials,89.0,优先Call候选,77.605003,67.92,0.24,0.03777753,0.08371738,0.04083966,65.2,42.74,91.6,80.0,30.0,100.0,mixed_sideways,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.8%；RSI 58.1；extension 1.3ATR；量能 1.7x；MACD 不转弱；4H辅助 0.0；MACD 保持多头
3,PCYO,PURE CYCLE CORP,Utilities,89.0,优先Call候选,11.185,66.55,1.19,0.03373383,0.04435107,0.03949814,90.4,72.93,100.0,82.6,100.0,72.0,fresh_bullish_cross,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 53.8；extension 0.5ATR；量能 2.4x；MACD 不转弱；4H辅助 79.0；EMA9/26 新多头交叉；MACD 保持多头
4,AVTX,AVALO THERAPEUTICS INC,Health Care,89.0,优先Call候选,19.415001,56.34,0.21,0.07981096,0.07562338,0.01278044,92.8,53.16,80.4,82.6,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 56.2；extension 0.8ATR；量能 1.2x；MACD 不转弱；日线辅助 0.0；EMA9/26 新多头交叉；MACD 新金叉
5,OIS,OIL STATES INTERNATIONAL,Energy,89.0,优先Call候选,8.78,61.24,0.25,0.05719446,0.06618094,0.05402161,65.2,72.98,91.6,82.6,30.0,72.0,mixed_sideways,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 59.9；extension 1.4ATR；量能 1.6x；MACD 不转弱；日线辅助 80.0；MACD 保持多头
6,SMC,SUMMIT MIDSTREAM CORP,Energy,89.0,优先Call候选,31.575001,60.48,0.1,0.03355162,0.01004450,0.04207928,73.0,67.31,88.8,82.6,30.0,100.0,mixed_sideways,fresh_above_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.2%；RSI 59.5；extension 1.1ATR；量能 1.2x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
7,CRC,CALIFORNIA RESOURCES,Energy,89.0,优先Call候选,54.465,63.22,0.51,0.03960682,0.04459150,0.03782393,87.7,44.72,91.6,82.6,30.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.8%；RSI 60.1；extension 1.4ATR；量能 3.2x；MACD 不转弱；日线辅助 79.0；EMA 早期转强；MACD 保持多头
8,DOUG,DOUGLAS ELLIMAN INC,Real Estate,89.0,优先Call候选,1.835,60.64,0.21,0.04261364,0.05459770,-0.03926702,90.4,43.46,72.7,82.6,30.0,20.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 59.3；extension 1.2ATR；量能 6.1x；MACD 不转弱；日线辅助 89.0；EMA9/26 新多头交叉；MACD 保持多头
9,CRVS,CORVUS PHARMACEUTICALS,Health Care,89.0,优先Call候选,13.55,46.04,0.64,-0.01532603,0.01460127,-0.13529036,51.7,42.17,45.3,66.8,30.0,72.0,confirmed_bearish_trend,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.1%；RSI 51.4；extension 0.2ATR；量能 1.6x；MACD 不转弱；4H辅助 78.0；MACD 保持多头
10,WEN,WENDYS,Consumer Discretionary,89.0,优先Call候选,7.275,43.73,0.29,-0.03706155,-0.03642384,-0.03769841,29.3,41.43,46.0,50.0,30.0,72.0,confirmed_bearish_trend,fresh_bearish_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.5%；RSI 52.3；extension 0.4ATR；量能 2.5x；MACD 不转弱；4H辅助 84.0
11,CEG,Constellation Energy,Utilities,85.0,优先Call候选,271.149994,56.11,0.18,0.01047178,-0.00928060,0.07864583,82.9,77.12,81.1,84.56,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 54.9；extension 0.6ATR；量能 0.9x；MACD 不转弱；4H辅助 59.0；EMA 多头延续；MACD 新金叉
