rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,AVGO,2026-06-26,2026-06-30,2026-08-17,393.035004,0.04046327994705501,96.0,SELL_NOW,True,11,利润保护: 收盘 $393.04 跌破 3ATR 动态保护线 $434.00; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: MACD 新转空; 失败突破: 近20日高点后回撤 -8.1%，收盘跌回 EMA9 下方; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.0%; 动能转弱: RSI 46.5 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -18.4%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.18384658868507975,-0.06951939019203679,0.03933520161481696,46.51671314258422,exit-risk-trends.html#ticker-avgo
2,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,31,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
3,ISRG,2026-07-02,2026-07-02,2026-08-17,392.334991,-0.07904748294529518,83.0,WATCH,True,1,硬止损: 持仓相对成本约 -7.9%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -12.6%,-0.12626106969748352,-0.0026565000424970675,0.11089553630930737,54.68155561848568,exit-risk-trends.html#ticker-isrg
4,ORCL,2026-07-02,2026-07-02,2026-08-17,145.988998,0.040771325564373795,82.0,SELL_NOW,True,7,利润保护: 收盘 $145.99 跌破 3ATR 动态保护线 $225.96; 新鲜破位: 收盘新跌破 EMA50; 失败突破: 近20日高点后回撤 -6.5%，收盘跌回 EMA9 下方; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -41.2%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.4116905036072658,-0.03350549420379678,0.20274346357085515,52.138576710267934,exit-risk-trends.html#ticker-orcl
5,RCL,2026-06-26,2026-06-30,2026-08-17,302.519989,-0.0472711556302432,82.0,SELL_NOW,True,3,硬止损观察: 持仓约 -4.7% 且收盘跌破 EMA26; 失败突破: 近20日高点后回撤 -7.6%，收盘跌回 EMA9 下方; 动能转弱: RSI 46.3 低于50; 动能转弱: MACD 低于 signal; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.07604918151414275,-0.017792243506493444,0.05717076031352031,46.32781979443794,exit-risk-trends.html#ticker-rcl
6,CSCO,2026-07-02,2026-07-02,2026-08-17,113.264999,0.005102466854157939,75.0,WATCH,True,3,利润保护: 阶段回撤扩大且价格低于 EMA26; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.6%; 动能转弱: RSI 44.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -12.9%,-0.12873077692307688,-0.07591581137309289,0.02317075040209815,44.54826163102136,exit-risk-trends.html#ticker-csco
7,AMAT,2026-07-02,2026-07-02,2026-08-17,532.60498,-0.1167998815494784,74.0,WATCH,True,18,硬止损: 持仓相对成本约 -11.7%，超过 -7% 防线; 派发聚集: 最近5日出现 2 个放量下跌日; 动能转弱: RSI 49.6 低于50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -26.3%,-0.2633402766251729,0.020081561902259626,0.013134806624276685,49.601500089679,exit-risk-trends.html#ticker-amat
8,IBM,2026-07-02,2026-07-02,2026-08-17,230.554993,-0.2036646802995009,72.0,TRIM,True,25,硬止损: 持仓相对成本约 -20.4%，超过 -7% 防线; 动能转弱: RSI 44.9 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.299714529973393,-0.0243536246824394,0.082417807511737,44.887106074836296,exit-risk-trends.html#ticker-ibm
9,QCOM,2026-07-02,2026-07-02,2026-08-17,162.899994,-0.07574471489361712,72.0,TRIM,True,32,硬止损: 持仓相对成本约 -7.6%，超过 -7% 防线; 动能转弱: RSI 44.8 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -35.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3510477595243764,0.00450142448666746,-0.04356512855239614,44.830580379558505,exit-risk-trends.html#ticker-qcom
10,ARM,2026-07-02,2026-07-02,2026-08-17,278.579987,-0.11640450430222171,68.0,WATCH,True,32,硬止损: 持仓相对成本约 -11.6%，超过 -7% 防线; 动能转弱: RSI 49.8 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -36.6%; Gap Fade 观察: 高开 +1.9% 后收阴回落，但暂未获得 Meta Exit 确认,-0.36608566717055246,0.040059663093679365,0.03327028856145664,49.83268601336178,exit-risk-trends.html#ticker-arm
