rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,KURA,KURA ONCOLOGY,Health Care,89.0,优先Call候选,10.995,71.01,0.21,0.08861386,0.14531250,0.00825309,79.7,72.2,57.4,64.55,30.0,72.0,early_transition,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.3%；RSI 61.5；extension 1.4ATR；量能 1.5x；MACD 不转弱；4H辅助 0.0；EMA 早期转强；MACD 保持多头
2,TAYD,TAYLOR DEVICES INC,Industrials,89.0,优先Call候选,53.91,50.26,0.53,0.00785190,0.01716981,-0.04533382,87.7,41.63,72.7,66.8,30.0,100.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.7%；RSI 55.9；extension 1.0ATR；量能 1.3x；MACD 不转弱；日线辅助 67.0；EMA 早期转强；MACD 保持多头
3,AMRX,AMNEAL PHARMACEUTICALS CLASS A,Health Care,89.0,优先Call候选,18.15,53.49,0.13,0.05065123,0.00498344,0.00220867,67.6,55.16,69.2,82.55,30.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 53.6；extension 0.5ATR；量能 1.6x；MACD 不转弱；日线辅助 47.0；MACD 新金叉
4,EPM,EVOLUTION PETROLEUM CORP,Energy,89.0,优先Call候选,3.7891,58.0,0.12,0.01042667,0.01584450,-0.00548556,87.7,41.69,81.1,80.0,30.0,20.0,early_transition,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.8%；RSI 54.8；extension 0.7ATR；量能 1.3x；MACD 不转弱；日线辅助 0.0；EMA 早期转强；MACD 保持多头
5,VALU,VALUE LINE INC,Financials,89.0,优先Call候选,37.299999,49.89,0.41,-0.04358734,0.01276125,-0.04113118,51.7,57.19,38.1,69.35,30.0,100.0,bearish_transition,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.0%；RSI 51.0；extension 0.1ATR；量能 1.3x；MACD 不转弱；4H辅助 77.0；MACD 保持多头
6,MGNX,MACROGENICS INC,Health Care,89.0,优先Call候选,4.135,54.32,0.21,0.01223990,0.02478315,-0.07803790,87.7,42.34,72.7,82.55,30.0,20.0,early_transition,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 54.2；extension 0.6ATR；量能 1.2x；MACD 不转弱；4H辅助 85.0；EMA 早期转强；MACD 保持多头
7,GHC,GRAHAM HOLDINGS COMPANY CLASS B,Consumer Discretionary,89.0,优先Call候选,1181.140015,47.79,0.11,0.00590189,0.00872815,0.00027106,40.9,42.2,77.6,66.8,30.0,45.0,bearish_transition,mixed_or_bearish,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.4%；RSI 52.1；extension 0.2ATR；量能 1.2x；MACD 不转弱；日线辅助 0.0
8,F,Ford Motor Company,Consumer Discretionary,85.0,优先Call候选,14.165,50.21,0.2,0.01869831,0.00998217,-0.02209182,67.6,41.7,69.9,66.8,30.0,72.0,mixed_sideways,fresh_below_zero_cross,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 0.5%；RSI 53.2；extension 0.4ATR；量能 0.9x；MACD 不转弱；4H辅助 0.0；MACD 新金叉
9,TDG,TransDigm Group,Industrials,85.0,优先Call候选,1241.665039,48.03,0.04,-0.00384683,0.01647510,0.01511224,54.1,50.2,88.8,66.8,30.0,20.0,confirmed_bearish_trend,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.6%；RSI 52.9；extension 0.4ATR；量能 1.0x；MACD 不转弱；日线辅助 0.0；MACD 新金叉
10,AKTS,AKTIS ONCOLOGY INC,Health Care,85.0,优先Call候选,24.709999,55.91,0.18,0.03889001,0.01603614,-0.03173985,87.7,43.11,72.7,82.55,30.0,100.0,early_transition,bullish_above_signal,单烛收复：日线 一根阳线收复 EMA9/26/50；EMA压缩 1.3%；RSI 54.1；extension 0.6ATR；量能 0.9x；MACD 不转弱；4H辅助 80.0；EMA 早期转强；MACD 保持多头
11,ERAS,ERASCA,Health Care,85.0,优先Call候选,18.389999,50.33,0.11,0.03082954,0.02536939,-0.05157298,67.6,53.38,72.7,69.35,30.0,100.0,mixed_sideways,fresh_below_zero_cross,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 0.9%；RSI 50.4；extension 0.1ATR；量能 0.9x；MACD 不转弱；日线辅助 39.0；MACD 新金叉
12,FCEL,FUELCELL ENERGY INC,Industrials,84.0,优先Call候选,21.885,52.84,0.32,0.07516581,0.08395240,0.15123619,90.4,49.07,91.6,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单烛收复：4H 一根阳线收复 EMA9/26/50；EMA压缩 1.6%；RSI 56.4；extension 1.0ATR；量能 2.3x；MACD 不转弱；日线辅助 75.0；EMA9/26 新多头交叉；MACD 保持多头
