rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,UHS,Universal Health Services,Health Care,80.4,优先Call候选,155.630005,59.26,0.42,0.05504719,0.02963950,0.06954856,92.8,76.86,91.6,81.76,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 新金叉
2,KMPR,KEMPER CORP,Financials,79.55,优先Call候选,28.735001,56.12,0.24,0.04414975,0.02606685,0.10222482,98.2,69.5,91.6,81.21,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 新金叉
3,SW,Smurfit Westrock,Materials,79.38,优先Call候选,47.035,64.88,1.32,0.08089167,0.06161833,0.00976810,90.4,66.47,67.2,81.76,100.0,100.0,fresh_bullish_cross,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 保持多头
4,MMS,MAXIMUS INC,Industrials,79.22,优先Call候选,59.755001,62.05,0.18,0.04704750,0.02495715,0.05165436,95.5,72.27,91.6,81.21,30.0,100.0,early_transition,fresh_above_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 新金叉
5,EGBN,EAGLE BANCORP INC,Financials,79.05,优先Call候选,28.33,61.24,0.33,0.06423738,0.03469690,0.00283186,92.8,76.21,80.4,81.21,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 新金叉
6,UFPI,UFP INDUSTRIES INC,Industrials,78.97,优先Call候选,87.779999,56.59,0.15,0.02468917,0.02206435,-0.02249448,90.4,80.06,81.1,81.21,30.0,100.0,fresh_bullish_cross,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 保持多头
7,TNC,TENNANT,Industrials,78.73,优先Call候选,88.025002,57.93,0.2,0.02432075,0.01951594,-0.00783362,90.4,78.98,81.1,81.21,30.0,100.0,fresh_bullish_cross,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 保持多头
8,NWFL,NORWOOD FINANCIAL CORP,Financials,78.61,优先Call候选,32.533501,59.58,0.24,0.01858172,0.03412276,0.04946777,92.8,67.11,100.0,81.21,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,风险调整：不过热、价格可交易、风险分较稳；EMA9/26 新多头交叉；MACD 新金叉
9,CME,CME Group,Financials,78.45,优先Call候选,253.589996,61.75,0.2,0.00352196,0.03527250,0.09475910,87.7,73.65,100.0,81.76,30.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
10,NE,NOBLE CORPORATION PLC,Energy,78.3,优先Call候选,43.119999,63.28,0.36,-0.00150520,0.03928650,0.10056149,87.7,74.43,100.0,81.21,30.0,100.0,early_transition,bullish_above_signal,风险调整：不过热、价格可交易、风险分较稳；EMA 早期转强；MACD 保持多头
