rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,RAMP,LIVERAMP HOLDINGS INC,Information Technology,93.9,优先Call候选,37.945,66.76,0.63,0.00917559,0.00396883,0.00810311,92.8,66.16,77.6,80.82,30.0,100.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 4 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（1 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 66.8；extension 2.0ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 新金叉
2,PFBC,PREFERRED BANK,Financials,91.35,优先Call候选,106.195,63.22,0.68,0.00306977,0.03756719,-0.00032950,65.2,58.65,81.1,80.82,30.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（5 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 63.2；extension 1.2ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
3,DMAC,DIAMEDICA THERAPEUTICS INC,Health Care,90.9,优先Call候选,6.82,59.0,1.77,0.04361132,0.07655880,0.04441041,90.4,48.24,91.6,80.0,100.0,45.0,fresh_bullish_cross,bullish_above_signal,4H EMA 三线翻转：翻转前 11 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.0；extension 0.9ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 保持多头
4,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,,90.7,优先Call候选,10.325,60.35,1.22,0.02736318,0.02941176,0.02025692,92.8,47.73,88.8,80.0,100.0,72.0,fresh_bullish_cross,fresh_below_zero_cross,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（0 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 60.3；extension 1.4ATR 未过度拉伸；EMA9/26 新多头交叉；MACD 新金叉
5,MTRN,MATERION,Materials,89.55,优先Call候选,256.747009,58.16,0.5,0.07169930,0.02530652,-0.03174515,98.2,70.64,72.7,80.82,30.0,100.0,fresh_bullish_cross,fresh_above_zero_cross,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（1 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 58.2；extension 1.3ATR 未过度拉伸；EMA9/26 新多头交叉；MACD 新金叉
6,EGBN,EAGLE BANCORP,Financials,89.1,优先Call候选,28.51,62.75,0.54,0.00777656,0.03447028,-0.00052585,65.2,58.49,81.1,80.82,30.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 12 根 4H 空头排列；EMA9 最近上穿 EMA26（5 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.8；extension 1.5ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
7,CVBF,CVB FINANCIAL CORP,Financials,89.05,优先Call候选,22.924999,60.59,0.83,0.00021811,0.03522235,-0.00152439,65.2,58.48,81.1,80.82,68.0,100.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（6 根前）；EMA9 最近上穿 EMA50（4 根前）；EMA26 已上穿 EMA50（1 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 60.6；extension 1.3ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
8,TBCH,TURTLE BEACH,Information Technology,88.65,优先Call候选,12.7,55.25,0.66,0.00913786,0.06231702,0.03800572,90.4,43.26,100.0,80.82,30.0,72.0,fresh_bullish_cross,bullish_above_signal,4H EMA 三线翻转：翻转前 9 根 4H 空头排列；EMA9 最近上穿 EMA26（2 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 55.3；extension 0.7ATR 未过度拉伸；EMA50 斜率转正；EMA9/26 新多头交叉；MACD 保持多头
9,PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,88.1,优先Call候选,1.416,59.57,1.57,0.05278810,0.11058824,0.25320825,65.2,74.47,72.0,80.82,100.0,20.0,mixed_sideways,bullish_above_signal,4H EMA 三线翻转：翻转前空头/压缩混合；EMA9 最近上穿 EMA26（4 根前）；EMA9 最近上穿 EMA50（2 根前）；EMA26 已上穿 EMA50（0 根前）；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 59.6；extension 1.4ATR 未过度拉伸；EMA50 斜率转正；MACD 保持多头
10,GOOG,Alphabet Inc. (Class C),Communication Services,87.95,优先Call候选,341.950012,54.86,0.98,0.00149370,0.03800510,0.00352168,87.7,56.54,88.8,80.0,68.0,100.0,early_transition,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（5 根前）；EMA9 最近上穿 EMA50（0 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 54.9；extension 0.7ATR 未过度拉伸；EMA50 斜率转正；EMA 早期转强；MACD 保持多头
11,GATX,GATX,Industrials,87.95,优先Call候选,182.317505,62.07,1.01,0.02161548,0.03714010,0.01609269,87.7,71.58,88.8,80.82,68.0,100.0,early_transition,bullish_above_signal,4H EMA 三线翻转：翻转前 14 根 4H 空头排列；EMA9 最近上穿 EMA26（3 根前）；EMA9 最近上穿 EMA50（2 根前）；EMA26 贴近 EMA50 且斜率向上；价格站上 EMA26/50，EMA9 位于上方；MACD 不转弱；RSI 可交易区 62.1；extension 1.4ATR 未过度拉伸；EMA50 斜率转正；EMA 早期转强；MACD 保持多头
