rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
1,PYPL,2026-07-06,2026-07-06,2026-08-28,54.442501,0.20741851851851845,100.0,TRIM,True,1,利润保护: 曾有较大盈利但63日高点回撤 -12.6%; 利润保护: 收盘 $54.44 跌破 3ATR 动态保护线 $56.40; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位: 放量下跌，成交量约为20日均量 1.6 倍; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -11.5%; 动能转弱: RSI 36.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -12.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.1261235654273446,-0.11547519277782603,-0.04837437595480476,36.706114262847755,exit-risk-trends.html#ticker-pypl
2,Q,2026-07-02,2026-07-02,2026-08-28,123.510002,-0.12867723456790126,100.0,TRIM,True,9,硬止损: 持仓相对成本约 -12.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.2%; 动能转弱: RSI 38.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -29.7%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2968002578956972,-0.04166668832764253,-0.05846921336548627,38.29896547363685,exit-risk-trends.html#ticker-q
3,ROK,2026-07-02,2026-07-02,2026-08-28,431.494995,-0.08523429293446783,98.0,TRIM,True,19,硬止损: 持仓相对成本约 -8.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.1%; 动能转弱: RSI 40.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -12.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.12843377569208836,-0.012777963224383404,-0.10120186909603457,40.82869565264419,exit-risk-trends.html#ticker-rok
4,RCL,2026-06-26,2026-06-30,2026-08-28,283.695007,-0.10655683591017173,94.0,WATCH,True,12,硬止损: 持仓相对成本约 -10.7%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.9%; 动能转弱: RSI 35.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -13.4%,-0.13354408485714653,-0.02844175684931516,-0.10871813479301795,34.98319746521642,exit-risk-trends.html#ticker-rcl
5,AMAT,2026-07-02,2026-07-02,2026-08-28,474.059998,-0.2138829674738414,92.0,TRIM,True,27,硬止损: 持仓相对成本约 -21.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 40.0 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34431535546334713,-0.037089715510992716,-0.06620445198523073,39.95092439530384,exit-risk-trends.html#ticker-amat
6,INTC,2026-07-02,2026-07-02,2026-08-28,92.114998,-0.23460739899638383,92.0,TRIM,True,41,硬止损: 持仓相对成本约 -23.5%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 44.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.34642403368207697,0.02270454091262364,0.021230610462215527,44.31192637762056,exit-risk-trends.html#ticker-intc
7,MCHP,2026-07-02,2026-07-02,2026-08-28,74.410004,-0.12086478167373327,92.0,TRIM,True,10,硬止损: 持仓相对成本约 -12.1%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 42.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -27.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.2755330082322365,-0.021950551473434388,0.0016153317860367888,42.46758665666403,exit-risk-trends.html#ticker-mchp
8,ISRG,2026-07-02,2026-07-02,2026-08-28,371.165009,-0.12874110868897193,90.0,TRIM,True,7,硬止损: 持仓相对成本约 -12.9%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 44.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.14246928321073105,-0.02018159246155904,0.050476955413354174,44.841699323872675,exit-risk-trends.html#ticker-isrg
9,MRVL,2026-06-26,2026-06-30,2026-08-28,225.160004,-0.2441505499940977,90.0,SELL_NOW,True,42,硬止损: 持仓相对成本约 -24.4%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 失败突破: 近20日高点后回撤 -10.3%，收盘跌回 EMA9 下方; 动能转弱: 5日跌幅 -5.0%; 动能转弱: RSI 49.9 低于50; 结构弱势: 63日高点回撤 -28.8%; SELL_NOW: Failed Breakout 叠加 Meta Exit，高位突破失败后弱势确认,-0.2884365926715424,-0.05011807859781714,0.20046921732212852,49.942380418689865,exit-risk-trends.html#ticker-mrvl
10,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,40,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
