current_rank,ticker,name,sector,2026-09-22__predicted_rank,2026-09-22__close,2026-09-22__next_snapshot_return,2026-09-21__predicted_rank,2026-09-21__close,2026-09-21__next_snapshot_return,2026-09-18__predicted_rank,2026-09-18__close,2026-09-18__next_snapshot_return,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return,2026-08-27__predicted_rank,2026-08-27__close,2026-08-27__next_snapshot_return,2026-08-26__predicted_rank,2026-08-26__close,2026-08-26__next_snapshot_return,2026-08-25__predicted_rank,2026-08-25__close,2026-08-25__next_snapshot_return
1,ROG,ROGERS,Information Technology,1,135.395004,,,,,,,,48,131.080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,SANM,Sanmina Corporation - Common Stock,,2,211.770004,,6,205.070007,0.03267175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,NBIS,Nebius Group N.V. - Class A Ordinary Shares,,3,235.779999,,9,236.714996,-0.00394988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,LEGH,LEGACY HOUSING CORP,Consumer Discretionary,4,28.66,,17,28.389999,0.00951043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,5,28.57,,22,28.040001,0.01890153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,TEL,TE Connectivity,Information Technology,6,211.490005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WMT,Walmart,Consumer Staples,7,108.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,SITM,SiTime Corporation - Common Stock,,8,631.945007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,STX,Seagate Technology,Information Technology,9,895.73999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,CGON,CG ONCOLOGY,Health Care,10,77.519997,,11,76.945,0.00747283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,TSLA,"Tesla, Inc.",Consumer Discretionary,11,376.959991,,14,374.089996,0.00767194,,,,,,,,,,,,,,,,,,,,,,14,367.809998,,,,,,,,,,,,,,,,,,,,,,,,,,47,350.25,
12,GOOGL,Alphabet Inc. (Class A),Communication Services,12,354.739899,,49,354.868011,-0.00036101,18,349.540009,0.01524290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,ENR,ENERGIZER HOLDINGS INC,Consumer Staples,13,22.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,22.115,,,,,,,
14,WMK,WEIS MARKETS,Consumer Staples,14,73.714996,,,,,,,,,,,39,73.050003,,,,,,,,48,72.120003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,CPRI,CAPRI HOLDINGS LTD,Consumer Discretionary,15,15.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,16,84.089996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,AGIO,AGIOS PHARMACEUTICALS,Health Care,17,34.650002,,,,,,,,,,,,,,,,,,,,,,,,,,2,34.630001,,,,,,,,,,,18,34.209999,,,,,,,,,,,,,,,,
18,NXPI,NXP Semiconductors,Information Technology,18,235.074997,,7,231.139999,0.01702431,,,,,,,,,,,,,,,,31,236.619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,TXN,Texas Instruments,Information Technology,19,270.480011,,28,269.510101,0.00359879,29,266.640015,0.01076390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,AME,Ametek,Industrials,20,245.895004,,39,242.050003,0.01588515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
