current_rank,ticker,name,sector,2026-09-25__predicted_rank,2026-09-25__close,2026-09-25__next_snapshot_return,2026-09-24__predicted_rank,2026-09-24__close,2026-09-24__next_snapshot_return,2026-09-23__predicted_rank,2026-09-23__close,2026-09-23__next_snapshot_return,2026-09-22__predicted_rank,2026-09-22__close,2026-09-22__next_snapshot_return,2026-09-21__predicted_rank,2026-09-21__close,2026-09-21__next_snapshot_return,2026-09-18__predicted_rank,2026-09-18__close,2026-09-18__next_snapshot_return,2026-09-17__predicted_rank,2026-09-17__close,2026-09-17__next_snapshot_return,2026-09-16__predicted_rank,2026-09-16__close,2026-09-16__next_snapshot_return,2026-09-15__predicted_rank,2026-09-15__close,2026-09-15__next_snapshot_return,2026-09-14__predicted_rank,2026-09-14__close,2026-09-14__next_snapshot_return,2026-09-11__predicted_rank,2026-09-11__close,2026-09-11__next_snapshot_return,2026-09-10__predicted_rank,2026-09-10__close,2026-09-10__next_snapshot_return,2026-09-09__predicted_rank,2026-09-09__close,2026-09-09__next_snapshot_return,2026-09-08__predicted_rank,2026-09-08__close,2026-09-08__next_snapshot_return,2026-09-04__predicted_rank,2026-09-04__close,2026-09-04__next_snapshot_return,2026-09-02__predicted_rank,2026-09-02__close,2026-09-02__next_snapshot_return,2026-09-01__predicted_rank,2026-09-01__close,2026-09-01__next_snapshot_return,2026-08-31__predicted_rank,2026-08-31__close,2026-08-31__next_snapshot_return,2026-08-28__predicted_rank,2026-08-28__close,2026-08-28__next_snapshot_return
1,WNEB,WESTERN NEW ENGLAND BANCORP INC,Financials,1,13.87,,36,13.84,0.00216763,,,,,,,42,13.9,,38,13.88,0.00144092,,,,,,,,,,,,,,,,,,,45,13.55,,35,13.61,-0.00440852,6,13.89,-0.02015839,,,,,,,,,,,,
2,SW,Smurfit Westrock,Materials,2,45.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,AP,AMPCO PITTSBURGH CORP,Materials,3,8.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,GRND,GRINDR INC,Communication,4,15.72,,43,15.665,0.00351101,,,,,,,,,,,,,,,,14,15.54,,,,,21,15.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,MCS,THE MARCUS CORP,Communication,5,27.809999,,,,,,,,,,,,,,,,,32,27.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,PCRX,PACIRA BIOSCIENCES,Health Care,6,25.360001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,NKTX,NKARTA,Health Care,7,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,PWR,Quanta Services,Industrials,8,648.890015,,4,643.900024,0.00774964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,DAL,Delta Air Lines,Industrials,9,82.589996,,33,82.75,-0.00193358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,SITM,SiTime Corporation - Common Stock,,10,653.950012,,35,627.094971,0.04282452,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,602.27002,,36,589.869995,0.02102162,,,,,,,,,,,,,,,,,,
11,SKYW,SKYWEST,Industrials,11,101.129997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,12,91.980003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,CTS,CTS CORP,Information Technology,13,60.029999,,17,59.459999,0.00958628,,,,,,,,,,28,58.404999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,RDW,REDWIRE,Industrials,14,11.885,,20,11.685,0.01711596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,AZZ,AZZ INC,Industrials,15,137.964996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,KELYA,KELLY SERVICES INC CLASS A,Industrials,16,16.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,MITK,MITEK SYSTEMS INC,Information Technology,17,17.969999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,ACCO,ACCO BRANDS CORP,Industrials,18,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,DLX,DELUXE,Industrials,19,24.295,,38,23.93,0.01525282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,RPAY,REPAY HOLDINGS CORP CLASS A,Financials,20,3.92,,49,3.925,-0.00127389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SFNC,SIMMONS FIRST NATIONAL CLASS A,Financials,21,23.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,RGTI,RIGETTI COMPUTING,Information Technology,22,16.4823,,1,16.434999,0.00287807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,ICLR,ICON plc - Ordinary Shares,,23,173.024994,,,,,50,164.649994,,28,168.75,-0.02429633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,LUNR,INTUITIVE MACHINES INC CLASS A,Industrials,24,16.1,,2,15.855,0.01545254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,LLY,Lilly (Eli),Health Care,25,1167.010132,,3,1188.834961,-0.01835817,,,,5,1172.14502,,3,1167.950073,0.00359172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,APH,Amphenol,Information Technology,26,84.120003,,5,82.839996,0.01545156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,160.089996,,5,163.164993,-0.01884594,,,,,,
27,AMN,AMN HEALTHCARE,Health Care,27,34.697498,,,,,,,,,,,,,,,,,,,,,,,,,,20,34.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,ESP,ESPEY MANUFACTURING AND ELECTRONIC,Industrials,28,65.669899,,9,64.589996,0.01671935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,63.330002,,,,,,,,,,,,,
29,AVO,MISSION PRODUCE INC,Consumer Staples,29,12.915,,6,13.1,-0.01412214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13.42,,3,12.87,0.04273504,,,,,,,,,,,,,,,
30,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,30,4.85,,7,4.85,0.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,UNFI,UNITED NATURAL FOODS INC,Consumer Staples,31,45.599998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PK,PARK HOTELS RESORTS INC,Real Estate,32,15.04,,8,15.405,-0.02369361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,GEO,GEO GROUP,Industrials,33,31.155001,,27,31.73,-0.01812162,,,,,,,39,30.15,,5,31.74,-0.05009452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,TSEM,Tower Semiconductor Ltd. - Ordinary Shares,,34,229.054993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
