ticker,name,index,sector,industry,market_cap,price,pe,revenue_growth_yoy,earnings_growth_yoy,ai_exposure,supply_chain_score,macro_beta,momentum_1m,volume_signal,atr_percent,risk_flags,total_score,leopold_score,seri_score,daoshi_score,cat_score,social_score,signal_count,risk_count,catalyst_count,thesis,caution
ABSI,ABSCI CORP,NASDAQ+RUSSELL2000,Health Care,,0.0,10.305,0.0,0.0,0.0,0.0,0.0,1.0,58.29493087557604,-0.35717956300835774,11.152006654190059,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AGEN,AGENUS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,5.7378,0.0,0.0,0.0,0.0,0.0,1.0,69.2566371681416,8.568619978064687,11.365730020963733,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
AKBA,AKEBIA THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,1.405,0.0,0.0,0.0,0.0,0.0,1.0,56.284760845383765,-0.2445205443893177,6.334519572953733,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
APGE,APOGEE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,133.940002,0.0,0.0,0.0,0.0,0.0,1.0,49.653633519553075,-0.486797218812841,0.3154393178009848,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
CRNX,CRINETICS PHARMACEUTICALS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,83.714996,0.0,0.0,0.0,0.0,0.0,1.0,149.6719310966875,1.6083755501936543,5.051235981663309,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
DFTX,DEFINIUM THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,,0.0,44.98,0.0,0.0,0.0,0.0,0.0,1.0,86.56158496219058,-0.30142439443716695,7.821096360287112,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
FBRX,FORTE BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,,0.0,42.264999,0.0,0.0,0.0,0.0,0.0,1.0,142.9022931034483,3.3043559220679493,8.721333967819833,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
GALT,GALECTIN THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,5.325,0.0,0.0,0.0,0.0,0.0,1.0,104.02298850574714,0.05199102165796887,10.582562038900068,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MBX,MBX BIOSCIENCES INC,NASDAQ+RUSSELL2000,Health Care,,0.0,55.349998,0.0,0.0,0.0,0.0,0.0,1.0,48.59059865771811,0.025111125009451785,7.704350259029303,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
MNPR,MONOPAR THERAPEUTICS INC,NASDAQ+RUSSELL2000,Health Care,,0.0,102.599998,0.0,0.0,0.0,0.0,0.0,1.0,73.61874314884942,0.2709640521961063,7.460352971936706,,55.25,35.0,30.0,70,100.0,50,0,0,0,macro resilience; constructive momentum,No major Prism warning from provided data
