early_signal_rank,ticker,name,index,sector,early_signal_score,ema_score,ema_state,macd_score,macd_state,cat_score,prism_score,overheat_penalty,technical_coverage,source_data,signal,risk
1,TLN,Talen Energy Corporation - Common Stock,NASDAQ+NASDAQ200+NASDAQ500,,71.65,72.0,confirmed_bullish_trend,88.8,fresh_above_zero_cross_proxy,68.84,48.02,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: fresh_above_zero_cross_proxy,MACD snapshot proxy; double-cross history unavailable
2,DNTH,DIANTHUS THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,70.58,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,85.58,52.37,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
3,ZS,"Zscaler, Inc. - Common Stock",NASDAQ+NASDAQ500,,68.91,82.0,early_transition,61.8,bullish_above_signal_proxy,71.89,48.63,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
4,ONC,BeOne Medicines Ltd. - American Depositary Shares,NASDAQ+NASDAQ500,,68.27,82.0,early_transition,61.8,bullish_above_signal_proxy,69.94,48.24,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
5,CGON,CG ONCOLOGY INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,68.16,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,78.26,50.9,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
6,ABVX,Abivax SA - American Depositary Shares,NASDAQ+NASDAQ500,,67.92,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,77.97,49.84,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
7,JKHY,Jack Henry & Associates,NASDAQ+NASDAQ500+SPX,Financials,67.87,82.0,early_transition,61.8,bullish_above_signal_proxy,68.72,47.99,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
8,VERA,VERA THERAPEUTICS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,67.56,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,76.42,50.53,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
9,XP,XP Inc. - Class A Common Stock,NASDAQ+NASDAQ500,,67.39,100.0,fresh_bullish_cross,49.8,bullish_below_zero_proxy,60.01,46.25,0.0,2,raw market data; independent of Prism ranking order,EMA: fresh_bullish_cross; MACD: bullish_below_zero_proxy,MACD snapshot proxy; double-cross history unavailable
10,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ+NASDAQ500,,67.27,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.99,49.45,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
11,ASND,Ascendis Pharma A/S - Ordinary Share,NASDAQ+NASDAQ200+NASDAQ500,,67.16,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,75.68,49.39,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
12,SYRE,SPYRE THERAPEUTICS INC,NASDAQ+NASDAQ500+RUSSELL2000,Health Care,66.99,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.7,50.19,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
13,TRI,Thomson Reuters Corp - Common Shares,NASDAQ+NASDAQ200+NASDAQ500,,66.69,82.0,early_transition,61.8,bullish_above_signal_proxy,65.15,47.28,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
14,DASH,DoorDash,NASDAQ+NASDAQ200+NASDAQ500+SPX,Consumer Discretionary,66.65,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,74.12,49.07,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
15,CHYM,"Chime Financial, Inc. - Class A Common Stock",NASDAQ+NASDAQ500,,66.4,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,73.37,48.92,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
16,PYPL,PayPal,NASDAQ+NASDAQ200+NASDAQ500+SPX,Financials,66.21,82.0,early_transition,61.8,bullish_above_signal_proxy,63.71,46.99,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
17,FRSH,FRESHWORKS INC CLASS A,NASDAQ+NASDAQ500+RUSSELL2000,Information Technology,66.0,72.0,confirmed_bullish_trend,61.8,bullish_above_signal_proxy,72.17,48.68,0.0,2,raw market data; independent of Prism ranking order,EMA: confirmed_bullish_trend; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
18,INSM,Insmed Incorporated - Common Stock,NASDAQ+NASDAQ500,,65.96,82.0,early_transition,61.8,bullish_above_signal_proxy,62.95,46.84,0.0,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,MACD snapshot proxy; double-cross history unavailable
19,NVVE,Nuvve Holding Corp. - Common Stock,NASDAQ+NASDAQ500,,65.95,82.0,early_transition,59.55,bullish_above_signal_proxy,100.0,54.25,11.67,2,raw market data; independent of Prism ranking order,EMA: early_transition; MACD: bullish_above_signal_proxy,EMA extension 2.4 ATR; MACD setup extended; MACD snapshot proxy; double-cross history unavailable
