rank,ticker,first_seen_date,buy_date,latest_date,close,entry_return,exit_score,action,sell_signal,consecutive_signal_days,sell_reasons,drawdown_63d,change_5d,change_20d,rsi14,chart_href
11,RCL,2026-06-26,2026-06-30,2026-09-14,254.544998,-0.19835921392737443,100.0,TRIM,True,20,硬止损: 持仓相对成本约 -19.8%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -4.0%; 动能转弱: 20日跌幅 -16.5%; 动能转弱: RSI 21.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.3%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.222573490032816,-0.04014104573972588,-0.16542623606557383,21.53836357225643,exit-risk-trends.html#ticker-rcl
12,VRT,2026-07-02,2026-07-02,2026-09-14,236.339996,-0.21358933621797926,100.0,TRIM,True,4,硬止损: 持仓相对成本约 -21.4%，超过 -7% 防线; 新鲜破位: MACD 新转空; 派发聚集: 最近5日出现 2 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -15.8%; 动能转弱: 20日跌幅 -19.6%; 动能转弱: RSI 38.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -34.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3397586268237446,-0.15752327079999728,-0.19568472904553125,38.6744437015854,exit-risk-trends.html#ticker-vrt
13,XE,2026-07-02,2026-07-02,2026-09-14,15.97,-0.07527504342790958,100.0,TRIM,True,27,硬止损: 持仓相对成本约 -7.5%，超过 -7% 防线; 派发聚集: 最近5日出现 3 个放量下跌日; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -9.8%; 动能转弱: 20日跌幅 -23.9%; 动能转弱: RSI 42.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3020104590039536,-0.09824952559285849,-0.23879885605338413,42.16641700955755,exit-risk-trends.html#ticker-xe
14,BAX,2026-07-06,2026-07-06,2026-09-14,23.889999,0.05801589902568649,98.0,WATCH,True,6,利润保护: 收盘 $23.89 跌破 3ATR 动态保护线 $25.88; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -7.5%; 动能转弱: 20日跌幅 -10.6%; 动能转弱: RSI 36.2 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.7%,-0.15731925925925927,-0.0751065040650406,-0.10624769921436594,36.17840045857859,exit-risk-trends.html#ticker-bax
15,FTV,2026-07-06,2026-07-06,2026-09-14,55.080002,-0.13396220547050963,98.0,TRIM,True,18,硬止损: 持仓相对成本约 -13.4%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -10.6%; 动能转弱: RSI 32.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -14.1%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.14058346953243683,-0.032665912059464564,-0.10613432499406561,32.65276280239249,exit-risk-trends.html#ticker-ftv
16,TDY,2026-07-02,2026-07-02,2026-09-14,598.609985,-0.08199918814564744,98.0,TRIM,True,16,硬止损: 持仓相对成本约 -8.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -11.9%; 动能转弱: RSI 33.4 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -13.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.13408072415589267,-0.019716758416110314,-0.11926376039472664,33.39545972391039,exit-risk-trends.html#ticker-tdy
17,ALAB,2026-07-02,2026-07-02,2026-09-14,270.470001,-0.33450619470355647,90.0,TRIM,True,48,硬止损: 持仓相对成本约 -33.5%，超过 -7% 防线; 动能转弱: 5日跌幅 -12.9%; 动能转弱: 20日跌幅 -15.9%; 动能转弱: RSI 42.3 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -44.0%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.440043875699728,-0.12864044385258577,-0.15901242618446676,42.27445837933995,exit-risk-trends.html#ticker-alab
18,DASH,2026-07-06,2026-07-06,2026-09-14,200.559998,0.06420455561163174,90.0,WATCH,True,5,利润保护: 收盘 $200.56 跌破 3ATR 动态保护线 $213.31; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.3%; 动能转弱: RSI 39.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -15.4%,-0.153505238148553,-0.05275585987353437,-0.07584557043875084,39.80345376536639,exit-risk-trends.html#ticker-dash
19,WDC,2026-07-02,2026-07-02,2026-09-14,431.279999,-0.1998515788497217,90.0,TRIM,True,17,硬止损: 持仓相对成本约 -20.0%，超过 -7% 防线; 动能转弱: 5日跌幅 -7.7%; 动能转弱: 20日跌幅 -15.2%; 动能转弱: RSI 40.8 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -42.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4220548482922115,-0.07739698091082203,-0.1523584725399011,40.79429876956863,exit-risk-trends.html#ticker-wdc
20,NOK,2026-07-02,2026-07-02,2026-07-06,12.51,0.036454018227009,88.0,WATCH,True,48,利润保护: 收盘 $12.51 跌破 3ATR 动态保护线 $14.19; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -24.7%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -25.8%,-0.2575667655786351,-0.03843197540353571,-0.24729241877256325,41.59827405402243,exit-risk-trends.html#ticker-nok
21,AXP,2026-07-02,2026-07-02,2026-09-14,326.109985,-0.07344586504435957,87.0,TRIM,True,13,硬止损: 持仓相对成本约 -7.3%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 42.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.09807235476807674,-0.0001533572460957755,-0.047798485967696314,42.59679184628706,exit-risk-trends.html#ticker-axp
22,SNA,2026-07-02,2026-07-02,2026-09-14,378.329987,-0.08192387422091163,87.0,TRIM,True,17,硬止损: 持仓相对成本约 -8.2%，超过 -7% 防线; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 34.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.09773201496616823,-0.012193245430809352,-0.06251861216433052,34.6588878854012,exit-risk-trends.html#ticker-sna
23,RTX,2026-06-26,2026-06-30,2026-09-14,195.6642,0.03127709969487369,86.0,WATCH,True,10,利润保护: 收盘 $195.66 跌破 3ATR 动态保护线 $213.46; 利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 20日跌幅 -12.2%; 动能转弱: RSI 29.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -13.2%,-0.13227107338970523,-0.025528129780850284,-0.12246401254669237,29.75620016066307,exit-risk-trends.html#ticker-rtx
24,INTC,2026-07-02,2026-07-02,2026-09-14,97.489998,-0.18994599401655166,85.0,WATCH,True,49,硬止损: 持仓相对成本约 -19.0%，超过 -7% 防线; 新鲜破位: 收盘新跌破 EMA50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.8%,-0.3082872384236237,0.017640865835881092,-0.04887806829268293,50.66424210330661,exit-risk-trends.html#ticker-intc
25,NBIS,2026-07-06,2026-07-02,2026-09-14,216.300003,0.0031537334930371586,84.0,WATCH,True,3,利润保护: 阶段回撤扩大且价格低于 EMA26; 新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: 5日跌幅 -4.5%; 动能转弱: 20日跌幅 -22.1%; 动能转弱: RSI 48.6 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: 63日高点回撤 -24.6%,-0.24552652170967582,-0.044569088937537304,-0.2210457776840985,48.55383895238072,exit-risk-trends.html#ticker-nbis
26,AMKR,2026-07-02,2026-07-02,2026-09-14,48.450001,-0.3043790436646362,80.0,TRIM,True,49,硬止损: 持仓相对成本约 -30.4%，超过 -7% 防线; 动能转弱: 20日跌幅 -17.9%; 动能转弱: RSI 43.9 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -48.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4820951422096694,0.014234896378480189,-0.1786743624792554,43.869848297763,exit-risk-trends.html#ticker-amkr
27,MCHP,2026-07-02,2026-07-02,2026-09-14,71.455002,-0.15577737660417512,80.0,TRIM,True,18,硬止损: 持仓相对成本约 -15.6%，超过 -7% 防线; 动能转弱: 20日跌幅 -9.7%; 动能转弱: RSI 41.3 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.4%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.3043033521984554,-0.036605043457059505,-0.09744848042057563,41.30765843880884,exit-risk-trends.html#ticker-mchp
28,MRVL,2026-06-26,2026-06-30,2026-09-14,222.779999,-0.25214009271173454,80.0,WATCH,True,50,硬止损: 持仓相对成本约 -25.2%，超过 -7% 防线; 硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 49.7 低于50; 结构弱势: 63日高点回撤 -28.3%,-0.2826968628857597,-0.0034444374397972766,0.003423092452516041,49.702872832009724,exit-risk-trends.html#ticker-mrvl
29,ON,2026-07-02,2026-07-02,2026-09-14,72.050003,-0.21015125838466053,80.0,TRIM,True,49,硬止损: 持仓相对成本约 -21.0%，超过 -7% 防线; 动能转弱: 20日跌幅 -12.8%; 动能转弱: RSI 42.4 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -45.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.4522994955765983,-0.0313255457646765,-0.1283571314610631,42.40878938016417,exit-risk-trends.html#ticker-on
30,Q,2026-07-02,2026-07-02,2026-09-14,121.849998,-0.14038802116402116,80.0,TRIM,True,17,硬止损: 持仓相对成本约 -14.0%，超过 -7% 防线; 动能转弱: 20日跌幅 -14.4%; 动能转弱: RSI 43.2 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -30.6%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.30625143080307116,0.01145510906071956,-0.14371050294355936,43.16942875774956,exit-risk-trends.html#ticker-q
31,AME,2026-07-02,2026-07-02,2026-09-14,235.809998,0.005072044264599063,77.0,WATCH,True,2,新鲜破位: 收盘新跌破 EMA50; 新鲜破位: 收盘新跌破 EMA26; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 44.7 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26,-0.08784617037872455,-0.008034675214392162,-0.0744927019170647,44.714089299360296,exit-risk-trends.html#ticker-ame
32,STX,2026-07-02,2026-07-02,2026-09-14,806.059998,-0.01719173754410963,75.0,WATCH,True,5,新鲜破位: MACD 新转空; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.1%; 动能转弱: 20日跌幅 -17.2%; 动能转弱: RSI 44.5 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: 63日高点回撤 -26.3%,-0.2632262355436519,-0.050890200551271914,-0.1719469136835411,44.45167053869745,exit-risk-trends.html#ticker-stx
33,BRO,2026-06-26,2026-06-30,2026-09-14,67.629997,0.054247776952524474,73.0,WATCH,True,5,利润保护: 收盘 $67.63 跌破 3ATR 动态保护线 $68.94; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: 5日跌幅 -5.3%; 动能转弱: RSI 41.6 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26,-0.09670102457455487,-0.05306638345187298,-0.04125324580020917,41.638263405856634,exit-risk-trends.html#ticker-bro
34,ROK,2026-07-02,2026-07-02,2026-09-14,418.339996,-0.11312277855104236,72.0,TRIM,True,27,硬止损: 持仓相对成本约 -11.3%，超过 -7% 防线; 动能转弱: RSI 39.3 低于45; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -15.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.15500523756780338,-0.03566077792425615,-0.06905222721868653,39.29556373129724,exit-risk-trends.html#ticker-rok
35,FIG,2026-06-26,2026-06-30,2026-07-06,21.08,0.1652846876727474,68.0,WATCH,True,48,利润保护: 曾有较大盈利但63日高点回撤 -22.3%; 利润保护: 收盘 $21.08 跌破 3ATR 动态保护线 $22.40; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -22.3%,-0.22271386430678475,0.1321160042964553,-0.06352732119058213,54.87247900441184,exit-risk-trends.html#ticker-fig
36,ORLY,2026-07-06,2026-07-06,2026-09-14,86.82,0.030626805095603116,67.0,TRIM,True,11,利润保护: 收盘 $86.82 跌破 3ATR 动态保护线 $87.91; 新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 43.8 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.07174167723448821,-0.012174297555743618,-0.04645802153350842,43.82879552313105,exit-risk-trends.html#ticker-orly
37,ISRG,2026-07-02,2026-07-02,2026-09-14,375.700714,-0.11809416403149775,62.0,TRIM,True,15,硬止损: 持仓相对成本约 -11.8%，超过 -7% 防线; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -13.2%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.13199009938283235,0.024545136911530818,-0.047677614061047535,51.87317662905491,exit-risk-trends.html#ticker-isrg
38,CSCO,2026-07-02,2026-07-02,2026-09-14,110.834999,-0.01646111426992436,55.0,TRIM,True,1,硬止损观察: 未盈利持仓出现新跌破 EMA26; 新鲜破位: 收盘新跌破 EMA26; 动能转弱: RSI 47.8 低于50; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -10.5%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.10530350594051119,0.014972546198879444,-0.007566269699140538,47.82272737670707,exit-risk-trends.html#ticker-csco
39,DRAM,2026-07-02,2026-07-02,2026-07-06,64.76,0.06811809335312558,55.0,WATCH,True,48,利润保护: 阶段回撤扩大且价格低于 EMA26; 派发聚集: 最近5日出现 2 个放量下跌日; 动能转弱: 5日跌幅 -9.9%; 动能转弱: RSI 49.5 低于50; 动能转弱: MACD 低于 signal; 结构弱势: 63日高点回撤 -19.8%,-0.19772051536174418,-0.09905397885364486,-0.014307458143074547,49.49293614055813,exit-risk-trends.html#ticker-dram
40,ED,2026-06-26,2026-06-30,2026-09-14,106.287498,-0.03925245519079246,55.0,TRIM,True,4,新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 42.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.06757171800283746,-0.009343862341841147,-0.02309287620148326,42.30706296221897,exit-risk-trends.html#ticker-ed
41,PCAR,2026-07-06,2026-07-06,2026-09-14,121.849998,-0.0322453011755921,55.0,TRIM,True,10,新鲜破位确认: 价格低于 EMA50，MACD 偏空且 RSI 弱于52; 动能转弱: RSI 37.3 低于45; 动能转弱: MACD 低于 signal; 结构弱势: 收盘低于 EMA50; 结构弱势: EMA9 低于 EMA26; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -11.8%; TRIM: Meta Exit 高风险叠加结构/派发/波动弱项，先降低 call 暴露,-0.11837065459377327,-0.022854844174535094,-0.06835381511183358,37.29954124964235,exit-risk-trends.html#ticker-pcar
42,IBM,2026-07-02,2026-07-02,2026-09-14,245.179993,-0.15315003345071287,54.0,WATCH,True,42,硬止损: 持仓相对成本约 -15.3%，超过 -7% 防线; 结构弱势: EMA26 低于 EMA50; 结构弱势: 63日高点回撤 -19.9%; Gap Fade 观察: 高开 +2.5% 后收阴回落，但暂未获得 Meta Exit 确认,-0.19909845818608984,0.043807714435726286,0.04634681493501325,58.18896512578635,exit-risk-trends.html#ticker-ibm
43,FIGR,2026-06-26,2026-06-30,2026-09-14,35.709999,0.16281342112710595,41.0,WATCH,True,2,利润保护: 曾有较大盈利但63日高点回撤 -13.2%; 动能转弱: MACD 低于 signal; 结构弱势: 63日高点回撤 -13.2%,-0.13198833573136448,-0.0069521692700825755,0.13617559656379274,52.25148075656132,exit-risk-trends.html#ticker-figr
