rank,ticker,name,sector,aster_call_score,call_bias,latest_price,rsi14,volume_ratio,return_3_blocks,return_1w,return_1m,call_timing_score,call_daily_score,call_momentum_score,call_pullback_score,call_volume_score,call_practicality_score,ema_state,macd_state,call_note
1,MOS,Mosaic Company (The),Materials,100.0,优先Call候选,23.615,64.87,0.82,0.04815797,0.04398758,0.11786982,82.9,77.46,91.6,83.53,68.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
2,AVT,"Avnet, Inc. - Common Stock",,100.0,优先Call候选,94.279999,65.65,1.27,0.00996144,0.12748141,0.15766204,75.1,63.56,90.2,83.56,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
3,DMRC,DIGIMARC,Information Technology,100.0,优先Call候选,7.41,64.36,0.77,-0.00134771,0.16053250,0.11933535,87.7,42.16,90.2,80.0,68.0,72.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
4,IIIV,I3 VERTICALS CLASS A,Information Technology,100.0,优先Call候选,22.149,64.09,1.11,0.01787684,0.03548392,0.03500000,75.1,61.31,100.0,82.61,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
5,SRBK,SR BANCORP INC,Financials,100.0,优先Call候选,19.754999,59.31,1.09,0.00457656,0.01934985,0.03429314,75.1,61.41,100.0,82.61,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
6,PDLB,PONCE FINANCIAL GROUP INC,Financials,100.0,优先Call候选,20.514999,57.43,0.79,-0.00218872,0.02217235,0.02268196,75.1,61.48,88.8,82.61,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
7,ARHS,ARHAUS INC CLASS A,Consumer Discretionary,100.0,优先Call候选,8.505,64.92,0.83,0.01795332,0.12203166,0.04355828,75.1,62.41,90.2,82.61,68.0,72.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
8,HTB,HOMETRUST BANCSHARES INC,Financials,100.0,优先Call候选,51.849998,63.86,0.83,-0.00603859,0.00503970,0.05881145,75.1,62.75,72.6,82.61,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
9,FUBO,FUBOTV CLASS A,Communication,100.0,优先Call候选,10.1799,64.65,0.82,0.04852299,0.15027119,0.03244422,87.7,43.62,81.8,82.61,68.0,72.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
10,JILL,J JILL INC,Consumer Discretionary,100.0,优先Call候选,19.059999,68.58,1.15,0.03082742,0.01194585,0.22730193,67.1,50.75,79.0,62.0,100.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
11,OSPN,ONESPAN,Information Technology,100.0,优先Call候选,16.52,69.2,1.01,0.02038289,0.04955527,0.11433390,67.1,43.16,100.0,62.0,68.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
12,AMGN,Amgen,Health Care,94.0,优先Call候选,403.609985,71.44,0.29,0.04300071,0.04177311,0.09658748,74.9,74.02,91.6,62.0,30.0,100.0,confirmed_bullish_trend,fresh_above_zero_cross,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 新金叉
13,AVGO,Broadcom,Information Technology,94.0,优先Call候选,420.640015,70.53,0.11,0.00365066,0.13594391,0.13444269,67.1,74.58,90.2,62.0,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
14,WDAY,"Workday, Inc.",Information Technology,94.0,优先Call候选,170.845001,68.45,0.09,0.01557435,0.01760082,0.18931436,67.1,74.28,90.2,62.0,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
15,STX,Seagate Technology,Information Technology,94.0,优先Call候选,873.63501,53.71,0.16,0.00433403,0.14332157,0.05588623,90.4,59.26,90.2,80.0,30.0,45.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
16,AKAM,Akamai Technologies,Information Technology,94.0,优先Call候选,124.029999,62.66,0.12,0.00494248,0.15484168,0.08455752,90.4,66.45,90.2,80.0,30.0,100.0,fresh_bullish_cross,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA9/26 新多头交叉；MACD 保持多头
17,TER,Teradyne,Information Technology,94.0,优先Call候选,391.144989,57.71,0.09,-0.03999365,0.22512248,0.14003201,87.7,73.42,58.6,83.74,30.0,100.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
18,FSLR,First Solar,Information Technology,94.0,优先Call候选,235.679993,61.22,0.12,-0.03855102,0.18313251,0.03559184,87.7,66.6,58.6,80.0,30.0,100.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
19,SMCI,Supermicro,Information Technology,94.0,优先Call候选,31.040001,59.18,0.11,-0.01460314,0.20731242,0.18293133,87.7,73.81,48.8,83.74,30.0,100.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
20,CMCSA,Comcast,Communication Services,94.0,优先Call候选,24.575001,57.15,0.11,-0.00927228,-0.00182778,0.04976510,75.1,73.64,64.9,83.74,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
21,LULU,Lululemon Athletica,Consumer Discretionary,94.0,优先Call候选,123.07,62.27,0.13,0.00362895,0.03385416,0.06877983,75.1,76.02,100.0,83.74,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
22,ORLY,O’Reilly Automotive,Consumer Discretionary,94.0,优先Call候选,92.900002,64.01,0.16,0.01719041,0.02504695,0.07175821,75.1,76.62,100.0,83.74,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
23,WDC,Western Digital,Information Technology,94.0,优先Call候选,548.010498,53.95,0.22,-0.01514899,0.18627232,0.02988200,87.7,58.9,58.6,80.0,30.0,72.0,early_transition,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 早期转强；MACD 保持多头
24,TRMB,Trimble Inc.,Information Technology,94.0,优先Call候选,58.689999,64.0,0.19,-0.00424160,0.00772660,0.09231340,75.1,77.09,88.8,83.74,30.0,100.0,confirmed_bullish_trend,bullish_above_signal,单一趋势：Trend Relay + MACD 再启动 + RSI 冷却；EMA 多头延续；MACD 保持多头
